Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Effects of Warm-Up, Post-Warm-Up, and Re-Warm-Up Strategies on Explosive Efforts in Team Sports: A Systematic Review.","/pubmed/29968230","Silva LM, Neiva HP, Marques MC, Izquierdo M, Marinho DA.","Sports Med. 2018 Oct;48(10):2285-2299. doi: 10.1007/s40279-018-0958-5. Review.","Sports Med.  2018","PubMed","citation","PMID:29968230","pubmed","29968230","create date:2018/07/04 | first author:Silva LM",
"Context Matters: Revisiting the First Step of the 'Sequence of Prevention' of Sports Injuries.","/pubmed/29956077","Bolling C, van Mechelen W, Pasman HR, Verhagen E.","Sports Med. 2018 Oct;48(10):2227-2234. doi: 10.1007/s40279-018-0953-x. Review.","Sports Med.  2018","PubMed","citation","PMID:29956077 | PMCID:PMC6132444","pubmed","29956077","create date:2018/06/30 | first author:Bolling C",
"Substrate Metabolism During Ironman Triathlon: Different Horses on the Same Courses.","/pubmed/29777386","Maunder E, Kilding AE, Plews DJ.","Sports Med. 2018 Oct;48(10):2219-2226. doi: 10.1007/s40279-018-0938-9.","Sports Med.  2018","PubMed","citation","PMID:29777386","pubmed","29777386","create date:2018/05/20 | first author:Maunder E",
"Cross-Sectional Associations of Reallocating Time Between Sedentary and Active Behaviours on Cardiometabolic Risk Factors in Young People: An International Children's Accelerometry Database (ICAD) Analysis.","/pubmed/29626333","Hansen BH, Anderssen SA, Andersen LB, Hildebrand M, Kolle E, Steene-Johannessen J, Kriemler S, Page AS, Puder JJ, Reilly JJ, Sardinha LB, van Sluijs EMF, Wedderkopp N, Ekelund U; International Children’s Accelerometry Database (ICAD) Collaborators..","Sports Med. 2018 Oct;48(10):2401-2412. doi: 10.1007/s40279-018-0909-1.","Sports Med.  2018","PubMed","citation","PMID:29626333 | PMCID:PMC6132434","pubmed","29626333","create date:2018/04/08 | first author:Hansen BH",
"Comment on: ""Effect of High-Intensity Interval Training on Total, Abdominal and Visceral Fat Mass: A Meta-Analysis"".","/pubmed/29594960","Andreato LV, Branco BHM, Esteves JV.","Sports Med. 2018 Oct;48(10):2413-2415. doi: 10.1007/s40279-018-0904-6. No abstract available. ","Sports Med.  2018","PubMed","citation","PMID:29594960","pubmed","29594960","create date:2018/03/30 | first author:Andreato LV",
"Author's Reply to Andreato et al.: Comment on: ""Effect of High-Intensity Interval Training on Total, Abdominal and Visceral Fat Mass: A Meta-Analysis"".","/pubmed/29594959","Maillard F, Pereira B, Boisseau N.","Sports Med. 2018 Oct;48(10):2417-2420. doi: 10.1007/s40279-018-0903-7. No abstract available. ","Sports Med.  2018","PubMed","citation","PMID:29594959","pubmed","29594959","create date:2018/03/30 | first author:Maillard F",
"The Psychophysiological Determinants of Pacing Behaviour and Performance During Prolonged Endurance Exercise: A Performance Level and Competition Outcome Comparison.","/pubmed/29532418","Venhorst A, Micklewright DP, Noakes TD.","Sports Med. 2018 Oct;48(10):2387-2400. doi: 10.1007/s40279-018-0893-5.","Sports Med.  2018","PubMed","citation","PMID:29532418","pubmed","29532418","create date:2018/03/14 | first author:Venhorst A",
"Comment on: ""Assessment of Skeletal Muscle Contractile Properties by Radial Displacement: The Case for Tensiomyography"".","/pubmed/30251085","Valenzuela PL, Sánchez-Martínez G, Torrontegi E, Vázquez-Carrión J, Montalvo Z, Lucia A.","Sports Med. 2018 Sep 24. doi: 10.1007/s40279-018-0989-y. [Epub ahead of print] No abstract available. ","Sports Med.  2018","PubMed","citation","PMID:30251085","pubmed","30251085","create date:2018/09/27 | first author:Valenzuela PL",
"Authors' Reply to Valenzuela et al: Comment on: ""Assessment of Skeletal Muscle Contractile Properties by Radial Displacement: The Case for Tensiomyography"".","/pubmed/30251084","Hunter A.","Sports Med. 2018 Sep 24. doi: 10.1007/s40279-018-0988-z. [Epub ahead of print] No abstract available. ","Sports Med.  2018","PubMed","citation","PMID:30251084","pubmed","30251084","create date:2018/09/27 | first author:Hunter A",
"What Should We Do About Habitual Caffeine Use in Athletes?","/pubmed/30173351","Pickering C, Kiely J.","Sports Med. 2018 Sep 1. doi: 10.1007/s40279-018-0980-7. [Epub ahead of print]","Sports Med.  2018","PubMed","citation","PMID:30173351","pubmed","30173351","create date:2018/09/03 | first author:Pickering C",
"Are the Mechanical or Material Properties of the Achilles and Patellar Tendons Altered in Tendinopathy? A Systematic Review with Meta-analysis.","/pubmed/29961208","Obst SJ, Heales LJ, Schrader BL, Davis SA, Dodd KA, Holzberger CJ, Beavis LB, Barrett RS.","Sports Med. 2018 Sep;48(9):2179-2198. doi: 10.1007/s40279-018-0956-7. Review.","Sports Med.  2018","PubMed","citation","PMID:29961208","pubmed","29961208","create date:2018/07/02 | first author:Obst SJ",
"The NBA and Youth Basketball: Recommendations for Promoting a Healthy and Positive Experience.","/pubmed/29961207","DiFiori JP, Güllich A, Brenner JS, Côté J, Hainline B, Ryan E 3rd, Malina RM.","Sports Med. 2018 Sep;48(9):2053-2065. doi: 10.1007/s40279-018-0950-0. Review.","Sports Med.  2018","PubMed","citation","PMID:29961207 | PMCID:PMC6096539","pubmed","29961207","create date:2018/07/02 | first author:DiFiori JP",
"Effects of High-Intensity Interval Training Versus Moderate-Intensity Continuous Training On Blood Pressure in Adults with Pre- to Established Hypertension: A Systematic Review and Meta-Analysis of Randomized Trials.","/pubmed/29949110","Costa EC, Hay JL, Kehler DS, Boreskie KF, Arora RC, Umpierre D, Szwajcer A, Duhamel TA.","Sports Med. 2018 Sep;48(9):2127-2142. doi: 10.1007/s40279-018-0944-y. Review.","Sports Med.  2018","PubMed","citation","PMID:29949110","pubmed","29949110","create date:2018/06/28 | first author:Costa EC",
"Lower Limb Biomechanics During Single-Leg Landings Following Anterior Cruciate Ligament Reconstruction: A Systematic Review and Meta-Analysis.","/pubmed/29949109","Johnston PT, McClelland JA, Webster KE.","Sports Med. 2018 Sep;48(9):2103-2126. doi: 10.1007/s40279-018-0942-0. Review.","Sports Med.  2018","PubMed","citation","PMID:29949109","pubmed","29949109","create date:2018/06/28 | first author:Johnston PT",
"Threshold of Energy Deficit and Lower-Body Performance Declines in Military Personnel: A Meta-Regression.","/pubmed/29949108","Murphy NE, Carrigan CT, Philip Karl J, Pasiakos SM, Margolis LM.","Sports Med. 2018 Sep;48(9):2169-2178. doi: 10.1007/s40279-018-0945-x. Review.","Sports Med.  2018","PubMed","citation","PMID:29949108","pubmed","29949108","create date:2018/06/28 | first author:Murphy NE",
"Handgrip Strength and Health in Aging Adults.","/pubmed/29943230","McGrath RP, Kraemer WJ, Snih SA, Peterson MD.","Sports Med. 2018 Sep;48(9):1993-2000. doi: 10.1007/s40279-018-0952-y.","Sports Med.  2018","PubMed","citation","PMID:29943230","pubmed","29943230","create date:2018/06/27 | first author:McGrath RP",
"The Effectiveness of Resisted Sled Training (RST) for Sprint Performance: A Systematic Review and Meta-analysis.","/pubmed/29926369","Alcaraz PE, Carlos-Vivas J, Oponjuru BO, Martínez-Rodríguez A.","Sports Med. 2018 Sep;48(9):2143-2165. doi: 10.1007/s40279-018-0947-8. Review. Erratum in: Sports Med. 2018 Jul 9;:. ","Sports Med.  2018","PubMed","citation","PMID:29926369","pubmed","29926369","create date:2018/06/22 | first author:Alcaraz PE",
"Exercise-Derived Microvesicles: A Review of the Literature.","/pubmed/29868992","Wilhelm EN, Mourot L, Rakobowchuk M.","Sports Med. 2018 Sep;48(9):2025-2039. doi: 10.1007/s40279-018-0943-z. Review.","Sports Med.  2018","PubMed","citation","PMID:29868992","pubmed","29868992","create date:2018/06/06 | first author:Wilhelm EN",
"Can We Draw General Conclusions from Interval Training Studies?","/pubmed/29675669","Viana RB, de Lira CAB, Naves JPA, Coswig VS, Del Vecchio FB, Ramirez-Campillo R, Vieira CA, Gentil P.","Sports Med. 2018 Sep;48(9):2001-2009. doi: 10.1007/s40279-018-0925-1.","Sports Med.  2018","PubMed","citation","PMID:29675669","pubmed","29675669","create date:2018/04/21 | first author:Viana RB",
"Comment on: ""Drinking Strategies: Planned Drinking versus Drinking to Thirst"".","/pubmed/29582380","Valenzuela PL, Morales JS, de la Villa P, Lucía A.","Sports Med. 2018 Sep;48(9):2211-2213. doi: 10.1007/s40279-018-0905-5. No abstract available. ","Sports Med.  2018","PubMed","citation","PMID:29582380","pubmed","29582380","create date:2018/03/28 | first author:Valenzuela PL",
"Author's Reply to Valenzuela et al.: Comment on ""Drinking Strategies: Planned Drinking Versus Drinking to Thirst"".","/pubmed/29582379","Kenefick RW.","Sports Med. 2018 Sep;48(9):2215-2217. doi: 10.1007/s40279-018-0902-8. No abstract available. ","Sports Med.  2018","PubMed","citation","PMID:29582379","pubmed","29582379","create date:2018/03/28 | first author:Kenefick RW",
"An Updated Subsequent Injury Categorisation Model (SIC-2.0): Data-Driven Categorisation of Subsequent Injuries in Sport.","/pubmed/29500797","Toohey LA, Drew MK, Fortington LV, Finch CF, Cook JL.","Sports Med. 2018 Sep;48(9):2199-2210. doi: 10.1007/s40279-018-0879-3.","Sports Med.  2018","PubMed","citation","PMID:29500797","pubmed","29500797","create date:2018/03/04 | first author:Toohey LA",
"Comment on ""Drinking Strategies: Planned Drinking Versus Drinking to Thirst''.","/pubmed/30094801","Goulet EDB.","Sports Med. 2018 Aug 9. doi: 10.1007/s40279-018-0973-6. [Epub ahead of print] No abstract available. ","Sports Med.  2018","PubMed","citation","PMID:30094801","pubmed","30094801","create date:2018/08/11 | first author:Goulet EDB",
"Author's Reply to Goulet: Comment on: ""Drinking Strategies: Planned Drinking Versus Drinking to Thirst''.","/pubmed/30094800","Kenefick RW.","Sports Med. 2018 Aug 9. doi: 10.1007/s40279-018-0966-5. [Epub ahead of print] No abstract available. ","Sports Med.  2018","PubMed","citation","PMID:30094800","pubmed","30094800","create date:2018/08/11 | first author:Kenefick RW",
"The Relationship Between Training Load and Injury in Athletes: A Systematic Review.","/pubmed/29943231","Eckard TG, Padua DA, Hearn DW, Pexa BS, Frank BS.","Sports Med. 2018 Aug;48(8):1929-1961. doi: 10.1007/s40279-018-0951-z. Review.","Sports Med.  2018","PubMed","citation","PMID:29943231","pubmed","29943231","create date:2018/06/27 | first author:Eckard TG",
"Training-Induced Changes in Mitochondrial Content and Respiratory Function in Human Skeletal Muscle.","/pubmed/29934848","Granata C, Jamnick NA, Bishop DJ.","Sports Med. 2018 Aug;48(8):1809-1828. doi: 10.1007/s40279-018-0936-y. Review.","Sports Med.  2018","PubMed","citation","PMID:29934848","pubmed","29934848","create date:2018/06/24 | first author:Granata C",
"The Effect of Acute Caffeine Ingestion on Endurance Performance: A Systematic Review and Meta-Analysis.","/pubmed/29876876","Southward K, Rutherfurd-Markwick KJ, Ali A.","Sports Med. 2018 Aug;48(8):1913-1928. doi: 10.1007/s40279-018-0939-8. Review. Erratum in: Sports Med. 2018 Aug 9;:. ","Sports Med.  2018","PubMed","citation","PMID:29876876","pubmed","29876876","create date:2018/06/08 | first author:Southward K",
"Pacing Decision Making in Sport and the Effects of Interpersonal Competition: A Critical Review.","/pubmed/29799094","Konings MJ, Hettinga FJ.","Sports Med. 2018 Aug;48(8):1829-1843. doi: 10.1007/s40279-018-0937-x. Review.","Sports Med.  2018","PubMed","citation","PMID:29799094","pubmed","29799094","create date:2018/05/26 | first author:Konings MJ",
"Understanding Physical Activity through Interactions Between the Built Environment and Social Cognition: A Systematic Review.","/pubmed/29767384","Rhodes RE, Saelens BE, Sauvage-Mar C.","Sports Med. 2018 Aug;48(8):1893-1912. doi: 10.1007/s40279-018-0934-0. Review.","Sports Med.  2018","PubMed","citation","PMID:29767384","pubmed","29767384","create date:2018/05/17 | first author:Rhodes RE",
"Rate of Improvement of Pain and Function in Mid-Portion Achilles Tendinopathy with Loading Protocols: A Systematic Review and Longitudinal Meta-Analysis.","/pubmed/29766442","Murphy M, Travers M, Gibson W, Chivers P, Debenham J, Docking S, Rio E.","Sports Med. 2018 Aug;48(8):1875-1891. doi: 10.1007/s40279-018-0932-2.","Sports Med.  2018","PubMed","citation","PMID:29766442","pubmed","29766442","create date:2018/05/17 | first author:Murphy M",
"Correction to: Principles of Exercise Prescription, and How They Influence Exercise-Induced Changes of Transcription Factors and Other Regulators of Mitochondrial Biogenesis.","/pubmed/29736727","Granata C, Jamnick NA, Bishop DJ.","Sports Med. 2018 Aug;48(8):1991. doi: 10.1007/s40279-018-0933-1.","Sports Med.  2018","PubMed","citation","PMID:29736727","pubmed","29736727","create date:2018/05/08 | first author:Granata C",
"Exercise Prescription in Patients with Different Combinations of Cardiovascular Disease Risk Factors: A Consensus Statement from the EXPERT Working Group.","/pubmed/29729003","Hansen D, Niebauer J, Cornelissen V, Barna O, Neunhäuserer D, Stettler C, Tonoli C, Greco E, Fagard R, Coninx K, Vanhees L, Piepoli MF, Pedretti R, Ruiz GR, Corrà U, Schmid JP, Davos CH, Edelmann F, Abreu A, Rauch B, Ambrosetti M, Braga SS, et al.","Sports Med. 2018 Aug;48(8):1781-1797. doi: 10.1007/s40279-018-0930-4. Review.","Sports Med.  2018","PubMed","citation","PMID:29729003","pubmed","29729003","create date:2018/05/08 | first author:Hansen D",
"Association of Lower Limb Compression Garments During High-Intensity Exercise with Performance and Physiological Responses: A Systematic Review and Meta-analysis.","/pubmed/29721839","da Silva CA, Helal L, da Silva RP, Belli KC, Umpierre D, Stein R.","Sports Med. 2018 Aug;48(8):1859-1873. doi: 10.1007/s40279-018-0927-z. Review.","Sports Med.  2018","PubMed","citation","PMID:29721839","pubmed","29721839","create date:2018/05/04 | first author:da Silva CA",
"Change-of-Direction Biomechanics: Is What's Best for Anterior Cruciate Ligament Injury Prevention Also Best for Performance?","/pubmed/29721837","Fox AS.","Sports Med. 2018 Aug;48(8):1799-1807. doi: 10.1007/s40279-018-0931-3. Review.","Sports Med.  2018","PubMed","citation","PMID:29721837","pubmed","29721837","create date:2018/05/04 | first author:Fox AS",
"Exploring the Relationship Between Fundamental Motor Skill Interventions and Physical Activity Levels in Children: A Systematic Review and Meta-analysis.","/pubmed/29687278","Engel AC, Broderick CR, van Doorn N, Hardy LL, Parmenter BJ.","Sports Med. 2018 Aug;48(8):1845-1857. doi: 10.1007/s40279-018-0923-3. Review.","Sports Med.  2018","PubMed","citation","PMID:29687278","pubmed","29687278","create date:2018/04/25 | first author:Engel AC",
"Correction to: Relative Age Effects Across and Within Female Sport Contexts: A Systematic Review and Meta-Analysis.","/pubmed/29667160","Smith KL, Weir PL, Till K, Romann M, Cobley S.","Sports Med. 2018 Aug;48(8):1989-1990. doi: 10.1007/s40279-018-0915-3.","Sports Med.  2018","PubMed","citation","PMID:29667160","pubmed","29667160","create date:2018/04/19 | first author:Smith KL",
"Change of Direction Speed: Toward a Strength Training Approach with Accentuated Eccentric Muscle Actions.","/pubmed/29594958","Chaabene H, Prieske O, Negra Y, Granacher U.","Sports Med. 2018 Aug;48(8):1773-1779. doi: 10.1007/s40279-018-0907-3.","Sports Med.  2018","PubMed","citation","PMID:29594958","pubmed","29594958","create date:2018/03/30 | first author:Chaabene H",
"Exercise Blood Pressure Guidelines: Time to Re-evaluate What is Normal and Exaggerated?","/pubmed/29574665","Currie KD, Floras JS, La Gerche A, Goodman JM.","Sports Med. 2018 Aug;48(8):1763-1771. doi: 10.1007/s40279-018-0900-x.","Sports Med.  2018","PubMed","citation","PMID:29574665","pubmed","29574665","create date:2018/03/27 | first author:Currie KD",
"The ""Pectoral-Gap Phenomenon"": A Hypothesis on Origin and Mechanism.","/pubmed/29508372","Schnaubelt S, Neophytou G, Richter B, Domanovits H, Niessner A, Sulzgruber P.","Sports Med. 2018 Aug;48(8):1987-1988. doi: 10.1007/s40279-018-0886-4. No abstract available. ","Sports Med.  2018","PubMed","citation","PMID:29508372","pubmed","29508372","create date:2018/03/07 | first author:Schnaubelt S",
"Baseline Performance of NCAA Athletes on a Concussion Assessment Battery: A Report from the CARE Consortium.","/pubmed/29498030","Katz BP, Kudela M, Harezlak J, McCrea M, McAllister T, Broglio SP; CARE Consortium Investigators..","Sports Med. 2018 Aug;48(8):1971-1985. doi: 10.1007/s40279-018-0875-7.","Sports Med.  2018","PubMed","citation","PMID:29498030","pubmed","29498030","create date:2018/03/03 | first author:Katz BP",
"Trading Health Risks for Glory: A Reformulation of the Goldman Dilemma.","/pubmed/29498027","González JM, Johnson FR, Fedoruk M, Posner J, Bowers L.","Sports Med. 2018 Aug;48(8):1963-1969. doi: 10.1007/s40279-018-0881-9.","Sports Med.  2018","PubMed","citation","PMID:29498027","pubmed","29498027","create date:2018/03/03 | first author:González JM",
"Equity in Physical Activity: A Misguided Goal.","/pubmed/30006921","Nuzzo JL.","Sports Med. 2018 Jul 13. doi: 10.1007/s40279-018-0959-4. [Epub ahead of print]","Sports Med.  2018","PubMed","citation","PMID:30006921","pubmed","30006921","create date:2018/07/15 | first author:Nuzzo JL",
"International Paralympic Committee (IPC) and International Blind Sports Federation (IBSA) Joint Position Stand on the Sport-Specific Classification of Athletes with Vision Impairment.","/pubmed/29987675","Mann DL, Ravensbergen HJC.","Sports Med. 2018 Jul 9. doi: 10.1007/s40279-018-0949-6. [Epub ahead of print]","Sports Med.  2018","PubMed","citation","PMID:29987675 | PMCID:PMC6096540","pubmed","29987675","create date:2018/07/11 | first author:Mann DL",
"Correction to: The Effectiveness of Resisted Sled Training (RST) for Sprint Performance: A Systematic Review and Meta-analysis.","/pubmed/29987674","Alcaraz PE, Carlos-Vivas J, Oponjuru BO, Martínez-Rodríguez A.","Sports Med. 2018 Jul 9. doi: 10.1007/s40279-018-0957-6. [Epub ahead of print]","Sports Med.  2018","PubMed","citation","PMID:29987674","pubmed","29987674","create date:2018/07/11 | first author:Alcaraz PE",
"Relationships Between Neighbourhood Physical Environmental Attributes and Older Adults' Leisure-Time Physical Activity: A Systematic Review and Meta-Analysis.","/pubmed/29721838","Van Cauwenberg J, Nathan A, Barnett A, Barnett DW, Cerin E; Council on Environment and Physical Activity (CEPA)-Older Adults Working Group..","Sports Med. 2018 Jul;48(7):1635-1660. doi: 10.1007/s40279-018-0917-1. Review.","Sports Med.  2018","PubMed","citation","PMID:29721838","pubmed","29721838","create date:2018/05/04 | first author:Van Cauwenberg J",
"The Effect of Total Hip Arthroplasty on Sports and Work Participation: A Systematic Review and Meta-Analysis.","/pubmed/29691754","Hoorntje A, Janssen KY, Bolder SBT, Koenraadt KLM, Daams JG, Blankevoort L, Kerkhoffs GMMJ, Kuijer PPFM.","Sports Med. 2018 Jul;48(7):1695-1726. doi: 10.1007/s40279-018-0924-2. Review.","Sports Med.  2018","PubMed","citation","PMID:29691754 | PMCID:PMC5999146","pubmed","29691754","create date:2018/04/25 | first author:Hoorntje A",
"Principles of Exercise Prescription, and How They Influence Exercise-Induced Changes of Transcription Factors and Other Regulators of Mitochondrial Biogenesis.","/pubmed/29675670","Granata C, Jamnick NA, Bishop DJ.","Sports Med. 2018 Jul;48(7):1541-1559. doi: 10.1007/s40279-018-0894-4. Review. Erratum in: Sports Med. 2018 May 7;:. ","Sports Med.  2018","PubMed","citation","PMID:29675670","pubmed","29675670","create date:2018/04/21 | first author:Granata C",
"Do We Need a Cool-Down After Exercise? A Narrative Review of the Psychophysiological Effects and the Effects on Performance, Injuries and the Long-Term Adaptive Response.","/pubmed/29663142","Van Hooren B, Peake JM.","Sports Med. 2018 Jul;48(7):1575-1595. doi: 10.1007/s40279-018-0916-2. Review.","Sports Med.  2018","PubMed","citation","PMID:29663142 | PMCID:PMC5999142","pubmed","29663142","create date:2018/04/18 | first author:Van Hooren B",
"Aquatic Training in Upright Position as an Alternative to Improve Blood Pressure in Adults and Elderly: A Systematic Review and Meta-Analysis.","/pubmed/29651756","Reichert T, Costa RR, Barroso BM, da Rocha VMB, Delevatti RS, Kruel LFM.","Sports Med. 2018 Jul;48(7):1727-1737. doi: 10.1007/s40279-018-0918-0. Review.","Sports Med.  2018","PubMed","citation","PMID:29651756","pubmed","29651756","create date:2018/04/14 | first author:Reichert T",
"Applied Sport Science of Australian Football: A Systematic Review.","/pubmed/29633084","Johnston RD, Black GM, Harrison PW, Murray NB, Austin DJ.","Sports Med. 2018 Jul;48(7):1673-1694. doi: 10.1007/s40279-018-0919-z. Review.","Sports Med.  2018","PubMed","citation","PMID:29633084","pubmed","29633084","create date:2018/04/11 | first author:Johnston RD",
"A Meta-Analysis of Resistance Training in Female Youth: Its Effect on Muscular Strength, and Shortcomings in the Literature.","/pubmed/29626334","Moran J, Sandercock G, Ramirez-Campillo R, Clark CCT, Fernandes JFT, Drury B.","Sports Med. 2018 Jul;48(7):1661-1671. doi: 10.1007/s40279-018-0914-4. Review.","Sports Med.  2018","PubMed","citation","PMID:29626334","pubmed","29626334","create date:2018/04/08 | first author:Moran J",
"Mental Fatigue and Soccer: Current Knowledge and Future Directions.","/pubmed/29623604","Smith MR, Thompson C, Marcora SM, Skorski S, Meyer T, Coutts AJ.","Sports Med. 2018 Jul;48(7):1525-1532. doi: 10.1007/s40279-018-0908-2. Review.","Sports Med.  2018","PubMed","citation","PMID:29623604","pubmed","29623604","create date:2018/04/07 | first author:Smith MR",
"Injury Risk (Burden), Risk Matrices and Risk Contours in Team Sports: A Review of Principles, Practices and Problems.","/pubmed/29623603","Fuller CW.","Sports Med. 2018 Jul;48(7):1597-1606. doi: 10.1007/s40279-018-0913-5. Review.","Sports Med.  2018","PubMed","citation","PMID:29623603","pubmed","29623603","create date:2018/04/07 | first author:Fuller CW",
"Assessment of Skeletal Muscle Contractile Properties by Radial Displacement: The Case for Tensiomyography.","/pubmed/29605838","Macgregor LJ, Hunter AM, Orizio C, Fairweather MM, Ditroilo M.","Sports Med. 2018 Jul;48(7):1607-1620. doi: 10.1007/s40279-018-0912-6.","Sports Med.  2018","PubMed","citation","PMID:29605838 | PMCID:PMC5999145","pubmed","29605838","create date:2018/04/02 | first author:Macgregor LJ",
"Pathophysiology of Noncardiac Syncope in Athletes.","/pubmed/29605837","Christou GA, Christou KA, Kiortsis DN.","Sports Med. 2018 Jul;48(7):1561-1573. doi: 10.1007/s40279-018-0911-7. Review.","Sports Med.  2018","PubMed","citation","PMID:29605837","pubmed","29605837","create date:2018/04/02 | first author:Christou GA",
"Correction to: Test-Retest Reliability and Interpretation of Common Concussion Assessment Tools: Findings from the NCAA-DoD CARE Consortium.","/pubmed/29582378","Broglio SP, Katz BP, Zhao S, McCrea M, McAllister T; CARE Consortium Investigators..","Sports Med. 2018 Jul;48(7):1761. doi: 10.1007/s40279-018-0906-4.","Sports Med.  2018","PubMed","citation","PMID:29582378 | PMCID:PMC5999126","pubmed","29582378","create date:2018/03/28 | first author:Broglio SP",
"Pacing in Swimming: A Systematic Review.","/pubmed/29560605","McGibbon KE, Pyne DB, Shephard ME, Thompson KG.","Sports Med. 2018 Jul;48(7):1621-1633. doi: 10.1007/s40279-018-0901-9. Review.","Sports Med.  2018","PubMed","citation","PMID:29560605","pubmed","29560605","create date:2018/03/22 | first author:McGibbon KE",
"Development of Foundational Movement Skills: A Conceptual Model for Physical Activity Across the Lifespan.","/pubmed/29524160","Hulteen RM, Morgan PJ, Barnett LM, Stodden DF, Lubans DR.","Sports Med. 2018 Jul;48(7):1533-1540. doi: 10.1007/s40279-018-0892-6.","Sports Med.  2018","PubMed","citation","PMID:29524160","pubmed","29524160","create date:2018/03/11 | first author:Hulteen RM",
"Authors' Reply to Buckner et al.: 'Comment on: ""The General Adaptation Syndrome: A Foundation for the Concept of Periodization"".","/pubmed/29498029","Cunanan AJ, DeWeese BH, Wagle JP, Carroll KM, Sausaman R, Hornsby WG 3rd, Haff GG, Triplett NT, Pierce KC, Stone MH.","Sports Med. 2018 Jul;48(7):1755-1757. doi: 10.1007/s40279-018-0884-6. No abstract available. ","Sports Med.  2018","PubMed","citation","PMID:29498029","pubmed","29498029","create date:2018/03/03 | first author:Cunanan AJ",
"Comment on: ""The General Adaptation Syndrome: A Foundation for the Concept of Periodization"".","/pubmed/29498026","Buckner SL, Jessee MB, Dankel SJ, Mouser JG, Mattocks KT, Loenneke JP.","Sports Med. 2018 Jul;48(7):1751-1753. doi: 10.1007/s40279-018-0887-3. No abstract available. ","Sports Med.  2018","PubMed","citation","PMID:29498026","pubmed","29498026","create date:2018/03/03 | first author:Buckner SL",
"Quantifying the Value of Multidimensional Assessment Models for Acute Concussion: An Analysis of Data from the NCAA-DoD Care Consortium.","/pubmed/29488165","Garcia GP, Broglio SP, Lavieri MS, McCrea M, McAllister T; CARE Consortium Investigators..","Sports Med. 2018 Jul;48(7):1739-1749. doi: 10.1007/s40279-018-0880-x.","Sports Med.  2018","PubMed","citation","PMID:29488165","pubmed","29488165","create date:2018/03/01 | first author:Garcia GP",
"Correction to: Injuries in Field Hockey Players: A Systematic Review.","/pubmed/29446031","Barboza SD, Joseph C, Nauta J, van Mechelen W, Verhagen E.","Sports Med. 2018 Jul;48(7):1759-1760. doi: 10.1007/s40279-018-0873-9.","Sports Med.  2018","PubMed","citation","PMID:29446031","pubmed","29446031","create date:2018/02/16 | first author:Barboza SD",
"Considerations Related to the Definition, Measurement and Analysis of Perceived Motor Competence.","/pubmed/29938348","Estevan I, Barnett LM.","Sports Med. 2018 Jun 25. doi: 10.1007/s40279-018-0940-2. [Epub ahead of print]","Sports Med.  2018","PubMed","citation","PMID:29938348","pubmed","29938348","create date:2018/06/26 | first author:Estevan I",
"Skeletal Muscle Glycogen Content at Rest and During Endurance Exercise in Humans: A Meta-Analysis.","/pubmed/29923148","Areta JL, Hopkins WG.","Sports Med. 2018 Jun 19. doi: 10.1007/s40279-018-0941-1. [Epub ahead of print] Review.","Sports Med.  2018","PubMed","citation","PMID:29923148","pubmed","29923148","create date:2018/06/21 | first author:Areta JL",
"Mental Fatigue Impairs Endurance Performance: A Physiological Explanation.","/pubmed/29923147","Martin K, Meeusen R, Thompson KG, Keegan R, Rattray B.","Sports Med. 2018 Jun 19. doi: 10.1007/s40279-018-0946-9. [Epub ahead of print] Review.","Sports Med.  2018","PubMed","citation","PMID:29923147","pubmed","29923147","create date:2018/06/21 | first author:Martin K",
"Medical Gases as an Emerging Topic in Sports Medicine.","/pubmed/29916152","Ostojic SM.","Sports Med. 2018 Jun 18. doi: 10.1007/s40279-018-0948-7. [Epub ahead of print] No abstract available. ","Sports Med.  2018","PubMed","citation","PMID:29916152","pubmed","29916152","create date:2018/06/20 | first author:Ostojic SM",
"Physical Activity Throughout the Adult Life Span and Domain-Specific Cognitive Function in Old Age: A Systematic Review of Cross-Sectional and Longitudinal Data.","/pubmed/29667159","Engeroff T, Ingmann T, Banzer W.","Sports Med. 2018 Jun;48(6):1405-1436. doi: 10.1007/s40279-018-0920-6. Review.","Sports Med.  2018","PubMed","citation","PMID:29667159","pubmed","29667159","create date:2018/04/19 | first author:Engeroff T",
"The Influence of Post-Exercise Cold-Water Immersion on Adaptive Responses to Exercise: A Review of the Literature.","/pubmed/29627884","Broatch JR, Petersen A, Bishop DJ.","Sports Med. 2018 Jun;48(6):1369-1387. doi: 10.1007/s40279-018-0910-8. Review.","Sports Med.  2018","PubMed","citation","PMID:29627884","pubmed","29627884","create date:2018/04/09 | first author:Broatch JR",
"Modelling Movement Energetics Using Global Positioning System Devices in Contact Team Sports: Limitations and Solutions.","/pubmed/29589291","Gray AJ, Shorter K, Cummins C, Murphy A, Waldron M.","Sports Med. 2018 Jun;48(6):1357-1368. doi: 10.1007/s40279-018-0899-z. Review.","Sports Med.  2018","PubMed","citation","PMID:29589291","pubmed","29589291","create date:2018/03/29 | first author:Gray AJ",
