Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"The predictive ability of the STarT Back Tool was limited in people with chronic low back pain: a prospective cohort study.","/pubmed/29602747","Kendell M, Beales D, O'Sullivan P, Rabey M, Hill J, Smith A.","J Physiother. 2018 Apr;64(2):107-113. doi: 10.1016/j.jphys.2018.02.009. Epub 2018 Mar 27.","J Physiother.  2018","PubMed","citation","PMID:29602747","pubmed","29602747","create date:2018/04/01 | first author:Kendell M",
"Corrigendum to 'Respiratory muscle training increases respiratory muscle strength and reduces respiratory complications after stroke: a systematic review' [J Physiother 2016;62:138-144].","/pubmed/29576496","Menezes KK, Nascimento LR, Ada L, Polese JC, Avelino PR, Teixeira-Salmela LF.","J Physiother. 2018 Apr;64(2):73. doi: 10.1016/j.jphys.2018.02.005. Epub 2018 Mar 23. No abstract available. ","J Physiother.  2018","PubMed","citation","PMID:29576496","pubmed","29576496","create date:2018/03/27 | first author:Menezes KK",
"An education program about pelvic floor muscles improved women's knowledge but not pelvic floor muscle function, urinary incontinence or sexual function: a randomised trial.","/pubmed/29574170","de Andrade RL, Bø K, Antonio FI, Driusso P, Mateus-Vasconcelos ECL, Ramos S, Julio MP, Ferreira CHJ.","J Physiother. 2018 Apr;64(2):91-96. doi: 10.1016/j.jphys.2018.02.010. Epub 2018 Mar 21.","J Physiother.  2018","PubMed","citation","PMID:29574170","pubmed","29574170","create date:2018/03/27 | first author:de Andrade RL",
"Appraisal of Clinical Practice Guideline: Management of neck pain.","/pubmed/29574169","Bobos P, MacDermid JC.","J Physiother. 2018 Apr;64(2):127. doi: 10.1016/j.jphys.2017.11.016. Epub 2018 Mar 21. No abstract available. ","J Physiother.  2018","PubMed","citation","PMID:29574169","pubmed","29574169","create date:2018/03/27 | first author:Bobos P",
"Low leisure-based sitting time and being physically active were associated with reduced odds of death and diabetes in people with chronic obstructive pulmonary disease: a cohort study.","/pubmed/29574168","McKeough Z, Cheng SWM, Alison J, Jenkins C, Hamer M, Stamatakis E.","J Physiother. 2018 Apr;64(2):114-120. doi: 10.1016/j.jphys.2018.02.007. Epub 2018 Mar 21.","J Physiother.  2018","PubMed","citation","PMID:29574168","pubmed","29574168","create date:2018/03/27 | first author:McKeough Z",
"People with low back pain perceive needs for non-biomedical services in workplace, financial, social and household domains: a systematic review.","/pubmed/29574167","Chou L, Cicuttini FM, Urquhart DM, Anthony SN, Sullivan K, Seneviwickrama M, Briggs AM, Wluka AE.","J Physiother. 2018 Apr;64(2):74-83. doi: 10.1016/j.jphys.2018.02.011. Epub 2018 Mar 21.","J Physiother.  2018","PubMed","citation","PMID:29574167","pubmed","29574167","create date:2018/03/27 | first author:Chou L",
"Media: Home exercise programs made effortless using the PhysioTherapy eXercises patient app.","/pubmed/29567381","Flynn A.","J Physiother. 2018 Apr;64(2):134-135. doi: 10.1016/j.jphys.2018.01.002. Epub 2018 Mar 19. No abstract available. ","J Physiother.  2018","PubMed","citation","PMID:29567381","pubmed","29567381","create date:2018/03/24 | first author:Flynn A",
"Critically Appraised Papers: In people with chronic obstructive pulmonary disease, home-based pulmonary rehabilitation produces similar results to a hospital-based outpatient program [commentary].","/pubmed/29567380","Maltais F.","J Physiother. 2018 Apr;64(2):122. doi: 10.1016/j.jphys.2018.02.004. Epub 2018 Mar 19. No abstract available. ","J Physiother.  2018","PubMed","citation","PMID:29567380","pubmed","29567380","create date:2018/03/24 | first author:Maltais F",
"Clinimetrics: Tampa Scale for Kinesiophobia.","/pubmed/29567379","Weermeijer JD, Meulders A.","J Physiother. 2018 Apr;64(2):126. doi: 10.1016/j.jphys.2018.01.001. Epub 2018 Mar 19. No abstract available. ","J Physiother.  2018","PubMed","citation","PMID:29567379","pubmed","29567379","create date:2018/03/24 | first author:Weermeijer JD",
"Appraisal of Clinical Practice Guideline: Exercise for people with cancer.","/pubmed/29567378","da Silva T.","J Physiother. 2018 Apr;64(2):127. doi: 10.1016/j.jphys.2017.11.006. Epub 2018 Mar 19. No abstract available. ","J Physiother.  2018","PubMed","citation","PMID:29567378","pubmed","29567378","create date:2018/03/24 | first author:da Silva T",
"Clinimetrics: Upper Extremity Functional Index.","/pubmed/29555423","Arumugam V, MacDermid JC.","J Physiother. 2018 Apr;64(2):125. doi: 10.1016/j.jphys.2018.01.003. Epub 2018 Mar 16. No abstract available. ","J Physiother.  2018","PubMed","citation","PMID:29555423","pubmed","29555423","create date:2018/03/21 | first author:Arumugam V",
"Critically Appraised Papers: In people with chronic obstructive pulmonary disease, home-based pulmonary rehabilitation produces similar results to a hospital-based outpatient program [synopsis].","/pubmed/29555422","Hill K.","J Physiother. 2018 Apr;64(2):122. doi: 10.1016/j.jphys.2018.02.003. Epub 2018 Mar 16. No abstract available. ","J Physiother.  2018","PubMed","citation","PMID:29555422","pubmed","29555422","create date:2018/03/21 | first author:Hill K",
"Critically Appraised Papers: Moderate-intensity walking for people with severe knee osteoarthritis does not decrease pain but may have cardiovascular benefits [synopsis].","/pubmed/29530716","Hagen KB, Grotle M.","J Physiother. 2018 Apr;64(2):123. doi: 10.1016/j.jphys.2018.02.001. Epub 2018 Mar 10. No abstract available. ","J Physiother.  2018","PubMed","citation","PMID:29530716","pubmed","29530716","create date:2018/03/14 | first author:Hagen KB",
"Critically Appraised Papers: An aerobic and resistance exercise program can improve glycaemic control in women with gestational diabetes mellitus [synopsis].","/pubmed/29510899","Taylor N.","J Physiother. 2018 Apr;64(2):124. doi: 10.1016/j.jphys.2018.01.004. Epub 2018 Mar 3. No abstract available. ","J Physiother.  2018","PubMed","citation","PMID:29510899","pubmed","29510899","create date:2018/03/08 | first author:Taylor N",
"Critically Appraised Papers: An aerobic and resistance exercise program can improve glycaemic control in women with gestational diabetes mellitus [commentary].","/pubmed/29510898","Harrison A.","J Physiother. 2018 Apr;64(2):124. doi: 10.1016/j.jphys.2018.01.005. Epub 2018 Mar 3. No abstract available. ","J Physiother.  2018","PubMed","citation","PMID:29510898","pubmed","29510898","create date:2018/03/08 | first author:Harrison A",
"Critically Appraised Papers: Moderate-intensity walking for people with severe knee osteoarthritis does not decrease pain but may have cardiovascular benefits [commentary].","/pubmed/29503233","Øiestad BE.","J Physiother. 2018 Apr;64(2):123. doi: 10.1016/j.jphys.2018.02.002. No abstract available. ","J Physiother.  2018","PubMed","citation","PMID:29503233","pubmed","29503233","create date:2018/03/06 | first author:Øiestad BE",
"Updating systematic reviews.","/pubmed/29289593","Elkins MR.","J Physiother. 2018 Jan;64(1):1-3. doi: 10.1016/j.jphys.2017.11.009. Epub 2017 Dec 27. No abstract available. ","J Physiother.  2018","PubMed","citation","PMID:29289593","pubmed","29289593","create date:2018/01/01 | first author:Elkins MR",
"Attitudes, barriers and enablers to physical activity in pregnant women: a systematic review.","/pubmed/29289592","Harrison AL, Taylor NF, Shields N, Frawley HC.","J Physiother. 2018 Jan;64(1):24-32. doi: 10.1016/j.jphys.2017.11.012. Epub 2017 Dec 27.","J Physiother.  2018","PubMed","citation","PMID:29289592","pubmed","29289592","create date:2018/01/01 | first author:Harrison AL",
"Stepped-wedge cluster-randomised trials: level of evidence, feasibility and reporting.","/pubmed/29289591","Haines TP, Hemming K.","J Physiother. 2018 Jan;64(1):63-66. doi: 10.1016/j.jphys.2017.11.008. Epub 2017 Dec 27. No abstract available. ","J Physiother.  2018","PubMed","citation","PMID:29289591","pubmed","29289591","create date:2018/01/01 | first author:Haines TP",
"In chronic obstructive pulmonary disease, home-based maintenance telerehabilitation reduced the risk of exacerbations, hospitalisations and emergency visits [synopsis].","/pubmed/29289590","Janaudis-Ferreira T.","J Physiother. 2018 Jan;64(1):56. doi: 10.1016/j.jphys.2017.11.003. Epub 2017 Dec 27. No abstract available. ","J Physiother.  2018","PubMed","citation","PMID:29289590","pubmed","29289590","create date:2018/01/01 | first author:Janaudis-Ferreira T",
"Few promising multivariable prognostic models exist for recovery of people with non-specific neck pain in musculoskeletal primary care: a systematic review.","/pubmed/29289589","Wingbermühle RW, van Trijffel E, Nelissen PM, Koes B, Verhagen AP.","J Physiother. 2018 Jan;64(1):16-23. doi: 10.1016/j.jphys.2017.11.013. Epub 2017 Dec 27.","J Physiother.  2018","PubMed","citation","PMID:29289589","pubmed","29289589","create date:2018/01/01 | first author:Wingbermühle RW",
"Femoroacetabular impingement and hip OsteoaRthritis Cohort (FORCe): protocol for a prospective study.","/pubmed/29289588","Crossley KM, Pandy MG, Majumdar S, Smith AJ, Agricola R, Semciw AI, Kemp JL, Heerey JJ, King MG, Lawrenson PR, Lin YC, Souza RB, Mosler AB, Link TM, Srinivasan R, Schache AG.","J Physiother. 2018 Jan;64(1):55. doi: 10.1016/j.jphys.2017.10.004. Epub 2017 Dec 27. No abstract available. ","J Physiother.  2018","PubMed","citation","PMID:29289588","pubmed","29289588","create date:2018/01/01 | first author:Crossley KM",
"In chronic obstructive pulmonary disease, home-based maintenance telerehabilitation reduced the risk of exacerbations, hospitalisations and emergency visits [commentary].","/pubmed/29289587","Stickland MK.","J Physiother. 2018 Jan;64(1):56. doi: 10.1016/j.jphys.2017.11.004. Epub 2017 Dec 27. No abstract available. ","J Physiother.  2018","PubMed","citation","PMID:29289587","pubmed","29289587","create date:2018/01/01 | first author:Stickland MK",
"Yoga classes may be an alternative to physiotherapy for people with chronic nonspecific low back pain [synopsis].","/pubmed/29289586","Grotle M, Hagen KB.","J Physiother. 2018 Jan;64(1):57. doi: 10.1016/j.jphys.2017.11.001. Epub 2017 Dec 27. No abstract available. ","J Physiother.  2018","PubMed","citation","PMID:29289586","pubmed","29289586","create date:2018/01/01 | first author:Grotle M",
"Six months of strength training reduces progression of dorsiflexor muscle weakness in children with Charcot-Marie-Tooth disease [commentary].","/pubmed/29289585","Ramdharry G.","J Physiother. 2018 Jan;64(1):58. doi: 10.1016/j.jphys.2017.10.002. Epub 2017 Dec 27. No abstract available. ","J Physiother.  2018","PubMed","citation","PMID:29289585","pubmed","29289585","create date:2018/01/01 | first author:Ramdharry G",
"Family-led rehabilitation after stroke may not improve patient outcomes compared to usual care [commentary].","/pubmed/29289584","Lawler K.","J Physiother. 2018 Jan;64(1):59. doi: 10.1016/j.jphys.2017.09.002. Epub 2017 Dec 27. No abstract available. ","J Physiother.  2018","PubMed","citation","PMID:29289584","pubmed","29289584","create date:2018/01/01 | first author:Lawler K",
"Two weeks of additional standing balance circuit classes during inpatient rehabilitation are cost saving and effective: an economic evaluation.","/pubmed/29289583","Treacy D, Howard K, Hayes A, Hassett L, Schurr K, Sherrington C.","J Physiother. 2018 Jan;64(1):41-47. doi: 10.1016/j.jphys.2017.11.011. Epub 2017 Dec 27.","J Physiother.  2018","PubMed","citation","PMID:29289583","pubmed","29289583","create date:2018/01/01 | first author:Treacy D",
"Pain-QuILT: A user-friendly tool for the self-report and tracking of pain.","/pubmed/29289582","Lalloo C, MacDermid J.","J Physiother. 2018 Jan;64(1):67. doi: 10.1016/j.jphys.2017.11.005. Epub 2017 Dec 27. No abstract available. ","J Physiother.  2018","PubMed","citation","PMID:29289582","pubmed","29289582","create date:2018/01/01 | first author:Lalloo C",
"Physical exercise improves strength, balance, mobility, and endurance in people with cognitive impairment and dementia: a systematic review.","/pubmed/29289581","Lam FM, Huang MZ, Liao LR, Chung RC, Kwok TC, Pang MY.","J Physiother. 2018 Jan;64(1):4-15. doi: 10.1016/j.jphys.2017.12.001. Epub 2017 Dec 27.","J Physiother.  2018","PubMed","citation","PMID:29289581","pubmed","29289581","create date:2018/01/01 | first author:Lam FM",
"Gym-based exercise was more costly compared with home-based exercise with telephone support when used as maintenance programs for adults with chronic health conditions: cost-effectiveness analysis of a randomised trial.","/pubmed/29289580","Jansons P, Robins L, O'Brien L, Haines T.","J Physiother. 2018 Jan;64(1):48-54. doi: 10.1016/j.jphys.2017.11.010. Epub 2017 Dec 27.","J Physiother.  2018","PubMed","citation","PMID:29289580","pubmed","29289580","create date:2018/01/01 | first author:Jansons P",
"Sequential application of non-pharmacological interventions reduces the severity of labour pain, delays use of pharmacological analgesia, and improves some obstetric outcomes: a randomised trial.","/pubmed/29289579","Gallo RBS, Santana LS, Marcolin AC, Duarte G, Quintana SM.","J Physiother. 2018 Jan;64(1):33-40. doi: 10.1016/j.jphys.2017.11.014. Epub 2017 Dec 27.","J Physiother.  2018","PubMed","citation","PMID:29289579","pubmed","29289579","create date:2018/01/01 | first author:Gallo RBS",
"Family-led rehabilitation after stroke may not improve patient outcomes compared to usual care [synopsis].","/pubmed/29277617","Taylor N.","J Physiother. 2018 Jan;64(1):59. doi: 10.1016/j.jphys.2017.09.003. Epub 2017 Dec 23. No abstract available. ","J Physiother.  2018","PubMed","citation","PMID:29277617","pubmed","29277617","create date:2017/12/27 | first author:Taylor N",
"Six months of strength training reduces progression of dorsiflexor muscle weakness in children with Charcot-Marie-Tooth disease [synopsis].","/pubmed/29276065","Shields N.","J Physiother. 2018 Jan;64(1):58. doi: 10.1016/j.jphys.2017.10.003. Epub 2017 Dec 21. No abstract available. ","J Physiother.  2018","PubMed","citation","PMID:29276065","pubmed","29276065","create date:2017/12/26 | first author:Shields N",
"Yoga classes may be an alternative to physiotherapy for people with chronic nonspecific low back pain [commentary].","/pubmed/29276064","Munk R.","J Physiother. 2018 Jan;64(1):57. doi: 10.1016/j.jphys.2017.11.002. Epub 2017 Dec 21. No abstract available. ","J Physiother.  2018","PubMed","citation","PMID:29276064","pubmed","29276064","create date:2017/12/26 | first author:Munk R",
"Management of postoperative pain.","/pubmed/29274765","Szekeres M.","J Physiother. 2018 Jan;64(1):62. doi: 10.1016/j.jphys.2017.11.007. Epub 2017 Dec 20. No abstract available. ","J Physiother.  2018","PubMed","citation","PMID:29274765","pubmed","29274765","create date:2017/12/25 | first author:Szekeres M",
"Appraisal of: Management of neck pain and associated disorders: A clinical practice guideline from the Ontario Protocol for Traffic Injury Management (OPTIMa) Collaboration.","/pubmed/28939311","Esakki S, MacDermid JC.","J Physiother. 2018 Jan;64(1):62. doi: 10.1016/j.jphys.2017.07.011. Epub 2017 Sep 20. No abstract available. ","J Physiother.  2018","PubMed","citation","PMID:28939311","pubmed","28939311","create date:2017/09/25 | first author:Esakki S",
"The Short Physical Performance Battery.","/pubmed/28645532","Treacy D, Hassett L.","J Physiother. 2018 Jan;64(1):61. doi: 10.1016/j.jphys.2017.04.002. Epub 2017 Jun 20. No abstract available. ","J Physiother.  2018","PubMed","citation","PMID:28645532","pubmed","28645532","create date:2017/06/25 | first author:Treacy D",
"Beliefs about Medicine Questionnaire.","/pubmed/28633880","Verhagen AP.","J Physiother. 2018 Jan;64(1):60. doi: 10.1016/j.jphys.2017.04.006. Epub 2017 Jun 19. No abstract available. ","J Physiother.  2018","PubMed","citation","PMID:28633880","pubmed","28633880","create date:2017/06/22 | first author:Verhagen AP",
