"Hemoglobin A1c Targets for Glycemic Control With Pharmacologic Therapy.,""/pubmed/30285193"",""Walton D."",""Ann Intern Med. 2018 Oct 2";"169(7):512. doi: 10.7326/L18-0371. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30285193"",""pubmed"",""30285193"",""create date:2018/10/05 | first author:Walton D"",";
"Hemoglobin A1c Targets for Glycemic Control With Pharmacologic Therapy.,""/pubmed/30285192"",""Dutta D, Mukhopadhyay S."",""Ann Intern Med. 2018 Oct 2";"169(7):511-512. doi: 10.7326/L18-0370. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30285192"",""pubmed"",""30285192"",""create date:2018/10/05 | first author:Dutta D"",";
"Hemoglobin A1c Targets for Glycemic Control With Pharmacologic Therapy.,""/pubmed/30285191"",""O'Keeffe DT, Maraka S."",""Ann Intern Med. 2018 Oct 2";"169(7):510-511. doi: 10.7326/L18-0369. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30285191"",""pubmed"",""30285191"",""create date:2018/10/05 | first author:O'Keeffe DT"",";
"Web Exclusive. Annals Graphic Medicine - Excuse Me, Doctor, Just a Question ….,""/pubmed/30285190"",""Briatore L, Pozzi I."",""Ann Intern Med. 2018 Oct 2";"169(7):W30-W32. doi: 10.7326/G18-0002. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30285190"",""pubmed"",""30285190"",""create date:2018/10/05 | first author:Briatore L"",";
"Antibiotic Prescribing for Respiratory Tract Infections and Encounter Length: An Observational Study of Telemedicine.,""/pubmed/30285078"",""Martinez KA, Rood M, Jhangiani N, Boissy A, Rothberg MB."",""Ann Intern Med. 2018 Oct 2. doi: 10.7326/M18-2042. [Epub ahead of print] No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30285078"",""pubmed"",""30285078"",""create date:2018/10/05 | first author:Martinez KA"",";;
"Reconciling the Discrepancies in Medicine's Relationship to Medical Marijuana.,""/pubmed/30285072"",""Braun I, Tulsky J."",""Ann Intern Med. 2018 Nov 6";"169(9):646-647. doi: 10.7326/M18-1883. Epub 2018 Oct 2. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30285072"",""pubmed"",""30285072"",""create date:2018/10/05 | first author:Braun I"",";
"Divergent Long-Term Detection Rates of Proximal and Distal Advanced Neoplasia in Fecal Immunochemical Test Screening Programs: A Retrospective Cohort Study.,""/pubmed/30285055"",""Zorzi M, Hassan C, Capodaglio G, Narne E, Turrin A, Baracco M, Dal Cin A, Fiore A, Martin G, Repici A, Rex D, Rugge M."",""Ann Intern Med. 2018 Nov 6";"169(9):602-609. doi: 10.7326/M18-0855. Epub 2018 Oct 2."",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30285055"",""pubmed"",""30285055"",""create date:2018/10/05 | first author:Zorzi M"",";
"Persistence and Drivers of High-Cost Status Among Dual-Eligible Medicare and Medicaid Beneficiaries: An Observational Study.,""/pubmed/30285049"",""Figueroa JF, Lyon Z, Zhou X, Grabowski DC, Jha AK."",""Ann Intern Med. 2018 Oct 16";"169(8):528-534. doi: 10.7326/M18-0085. Epub 2018 Oct 2."",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30285049"",""pubmed"",""30285049"",""create date:2018/10/05 | first author:Figueroa JF"",";
"Fecal Immunochemical Test Screening for Colon and Rectal Cancer.,""/pubmed/30285048"",""[No authors listed]"",""Ann Intern Med. 2018 Nov 6";"169(9). doi: 10.7326/P18-0015. Epub 2018 Oct 2. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30285048"",""pubmed"",""30285048"",""create date:2018/10/05"",";
"Ten Principles for More Conservative, Care-Full Diagnosis.,""/pubmed/30285046"",""Schiff GD, Martin SA, Eidelman DH, Volk LA, Ruan E, Cassel C, Galanter W, Johnson M, Jutel A, Kroenke K, Lambert BL, Lexchin J, Myers S, Miller A, Mushlin S, Sanders L, Sheikh A."",""Ann Intern Med. 2018 Nov 6";"169(9):643-645. doi: 10.7326/M18-1468. Epub 2018 Oct 2. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30285046"",""pubmed"",""30285046"",""create date:2018/10/05 | first author:Schiff GD"",";
"In Screening for Colorectal Cancer, Is the FIT Right for the Right Side of the Colon?,""/pubmed/30285038"",""Doubeni CA, Levin TR."",""Ann Intern Med. 2018 Nov 6";"169(9):650-651. doi: 10.7326/M18-2444. Epub 2018 Oct 2. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30285038"",""pubmed"",""30285038"",""create date:2018/10/05 | first author:Doubeni CA"",";
"Single-Agent Immunotherapy for Two Types of Cancer in One Patient.,""/pubmed/30264147"",""Musher B, Rahal A."",""Ann Intern Med. 2018 Sep 25. doi: 10.7326/L18-0360. [Epub ahead of print] No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30264147"",""pubmed"",""30264147"",""create date:2018/09/29 | first author:Musher B"",";;
"Stroke Rates, Atrial Fibrillation, and Drugs to Prevent Blood Clots.,""/pubmed/30264145"",""[No authors listed]"",""Ann Intern Med. 2018 Oct 16";"169(8). doi: 10.7326/P18-0014. Epub 2018 Sep 25. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30264145"",""pubmed"",""30264145"",""create date:2018/09/29"",";
"Atrial Fibrillation and Anticoagulation: One Size Fits All?,""/pubmed/30264144"",""Wright JM, January CT."",""Ann Intern Med. 2018 Oct 16";"169(8):575-576. doi: 10.7326/M18-2355. Epub 2018 Sep 25. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30264144"",""pubmed"",""30264144"",""create date:2018/09/29 | first author:Wright JM"",";
"Effect of Variation in Published Stroke Rates on the Net Clinical Benefit of Anticoagulation for Atrial Fibrillation.,""/pubmed/30264130"",""Shah SJ, Eckman MH, Aspberg S, Go AS, Singer DE."",""Ann Intern Med. 2018 Oct 16";"169(8):517-527. doi: 10.7326/M17-2762. Epub 2018 Sep 25."",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30264130"",""pubmed"",""30264130"",""create date:2018/09/29 | first author:Shah SJ"",";
"Dying Healthy: Public Health Priorities for Fixed Population Life Expectancies.,""/pubmed/30264128"",""Annas GJ, Galea S."",""Ann Intern Med. 2018 Oct 16";"169(8):568-569. doi: 10.7326/M18-1609. Epub 2018 Sep 25. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30264128"",""pubmed"",""30264128"",""create date:2018/09/29 | first author:Annas GJ"",";
"Oversight of Patient-Centered Outcomes Research: Recommendations From a Delphi Panel.,""/pubmed/30264127"",""Gelinas L, Weissman JS, Lynch HF, Gupta A, Rozenblum R, Largent EA, Cohen IG";" Delphi Working Group Participants.."",""Ann Intern Med. 2018 Oct 16";"169(8):559-563. doi: 10.7326/M18-1334. Epub 2018 Sep 25."",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30264127"",""pubmed"",""30264127"",""create date:2018/09/29 | first author:Gelinas L"","
"A Beginning to Principles of Ethical and Regulatory Oversight of Patient-Centered Research.,""/pubmed/30264090"",""Califf RM."",""Ann Intern Med. 2018 Oct 16";"169(8):579-580. doi: 10.7326/M18-2517. Epub 2018 Sep 25. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30264090"",""pubmed"",""30264090"",""create date:2018/09/29 | first author:Califf RM"",";
"Annals for Hospitalists - 18 September 2018.,""/pubmed/30242425"",""Wesorick DH, Chopra V."",""Ann Intern Med. 2018 Sep 18";"169(6):HO1. doi: 10.7326/AFHO201809180. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242425"",""pubmed"",""30242425"",""create date:2018/09/23 | first author:Wesorick DH"",";
"Annals for Educators - 18 September 2018.,""/pubmed/30242424"",""Taichman DB."",""Ann Intern Med. 2018 Sep 18";"169(6):ED6. doi: 10.7326/AFED201809180. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242424"",""pubmed"",""30242424"",""create date:2018/09/23 | first author:Taichman DB"",";
"Web Exclusive. Annals On Call - Oral Pharmacologic Therapy in Type 2 Diabetes: Choosing Therapy Wisely.,""/pubmed/30242423"",""Centor RM, Barry MJ."",""Ann Intern Med. 2018 Sep 18";"169(6):OC1. doi: 10.7326/A18-0004. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242423"",""pubmed"",""30242423"",""create date:2018/09/23 | first author:Centor RM"",";
"Web Exclusive. Annals Consult Guys - Pros and Cons of Therapy to Increase Bone Mineral Density.,""/pubmed/30242422"",""Merli GJ, Weitz HH."",""Ann Intern Med. 2018 Sep 18";"169(6):CG1. doi: 10.7326/W18-0014. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242422"",""pubmed"",""30242422"",""create date:2018/09/23 | first author:Merli GJ"",";
"Web Exclusive. Annals for Hospitalists Inpatient Notes - Managing Acute Pain in the Hospital in the Face of the Opioid Crisis.,""/pubmed/30242421"",""Herzig SJ."",""Ann Intern Med. 2018 Sep 18";"169(6):HO2-HO3. doi: 10.7326/M18-2295. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242421"",""pubmed"",""30242421"",""create date:2018/09/23 | first author:Herzig SJ"",";
"Murky Water.,""/pubmed/30242420"",""Lapedis CJ."",""Ann Intern Med. 2018 Sep 18";"169(6):415-416. doi: 10.7326/M18-1398. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242420"",""pubmed"",""30242420"",""create date:2018/09/23 | first author:Lapedis CJ"",";
"Correction: Device Closure Versus Medical Therapy Alone for Patent Foramen Ovale.,""/pubmed/30242419"",""[No authors listed]"",""Ann Intern Med. 2018 Sep 18";"169(6):428. doi: 10.7326/L18-0379. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242419"",""pubmed"",""30242419"",""create date:2018/09/23"",";
"Hidden Curricula, Ethics, and Professionalism.,""/pubmed/30242418"",""Lehmann LS, Sulmasy LS, Desai S."",""Ann Intern Med. 2018 Sep 18";"169(6):425-426. doi: 10.7326/L18-0351. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242418"",""pubmed"",""30242418"",""create date:2018/09/23 | first author:Lehmann LS"",";
"Hidden Curricula, Ethics, and Professionalism.,""/pubmed/30242417"",""John D, George T."",""Ann Intern Med. 2018 Sep 18";"169(6):425. doi: 10.7326/L18-0350. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242417"",""pubmed"",""30242417"",""create date:2018/09/23 | first author:John D"",";
"Hidden Curricula, Ethics, and Professionalism.,""/pubmed/30242416"",""Soshi M, Tokuda Y."",""Ann Intern Med. 2018 Sep 18";"169(6):425. doi: 10.7326/L18-0349. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242416"",""pubmed"",""30242416"",""create date:2018/09/23 | first author:Soshi M"",";
"Literacy-Adapted Cognitive Behavioral Therapy Versus Education for Chronic Pain.,""/pubmed/30242415"",""Thorn BE, Campbell LC, Van Dyke BP, Newman AK, Torres CA."",""Ann Intern Med. 2018 Sep 18";"169(6):422-423. doi: 10.7326/L18-0348. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242415"",""pubmed"",""30242415"",""create date:2018/09/23 | first author:Thorn BE"",";
"Literacy-Adapted Cognitive Behavioral Therapy Versus Education for Chronic Pain.,""/pubmed/30242414"",""Rediger K, Miles DRB."",""Ann Intern Med. 2018 Sep 18";"169(6):422. doi: 10.7326/L18-0347. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242414"",""pubmed"",""30242414"",""create date:2018/09/23 | first author:Rediger K"",";
"Underutilization of Glucagon in the Prehospital Setting.,""/pubmed/30242413"",""Gabbay RA, Kahn PA, Wagner NE."",""Ann Intern Med. 2018 Sep 18";"169(6):427-428. doi: 10.7326/L18-0300. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242413"",""pubmed"",""30242413"",""create date:2018/09/23 | first author:Gabbay RA"",";
"Underutilization of Glucagon in the Prehospital Setting.,""/pubmed/30242412"",""Mullins ME, Dribben WH, Svancarek B."",""Ann Intern Med. 2018 Sep 18";"169(6):426-427. doi: 10.7326/L18-0299. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242412"",""pubmed"",""30242412"",""create date:2018/09/23 | first author:Mullins ME"",";
"Underutilization of Glucagon in the Prehospital Setting.,""/pubmed/30242411"",""Pruett K, White Iv CC, Braude D."",""Ann Intern Med. 2018 Sep 18";"169(6):426. doi: 10.7326/L18-0298. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242411"",""pubmed"",""30242411"",""create date:2018/09/23 | first author:Pruett K"",";
"Colonoscopy and Colorectal Cancer Mortality.,""/pubmed/30242410"",""Kahi CJ, Pohl H, Myers LJ, Robertson DJ, Imperiale TF."",""Ann Intern Med. 2018 Sep 18";"169(6):424-425. doi: 10.7326/L18-0297. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242410"",""pubmed"",""30242410"",""create date:2018/09/23 | first author:Kahi CJ"",";
"Colonoscopy and Colorectal Cancer Mortality.,""/pubmed/30242409"",""Xirasagar S, de Groen PC."",""Ann Intern Med. 2018 Sep 18";"169(6):423-424. doi: 10.7326/L18-0296. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242409"",""pubmed"",""30242409"",""create date:2018/09/23 | first author:Xirasagar S"",";
"The Xpert HCV Viral Load Finger-Stick point-of-care test was accurate for detecting HCV RNA.,""/pubmed/30242408"",""Fekete T."",""Ann Intern Med. 2018 Sep 18";"169(6):JC35. doi: 10.7326/ACPJC-2018-169-6-035. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242408"",""pubmed"",""30242408"",""create date:2018/09/23 | first author:Fekete T"",";
"Aerobic and strength training did not improve cognitive function in mild to moderate dementia.,""/pubmed/30242407"",""Straus S, Watt J."",""Ann Intern Med. 2018 Sep 18";"169(6):JC34. doi: 10.7326/ACPJC-2018-169-6-034. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242407"",""pubmed"",""30242407"",""create date:2018/09/23 | first author:Straus S"",";
"In ANCA-associated vasculitis in remission, tailored vs fixed-schedule rituximab did not differ for relapse at 28 months.,""/pubmed/30242406"",""St Clair EW."",""Ann Intern Med. 2018 Sep 18";"169(6):JC33. doi: 10.7326/ACPJC-2018-169-6-033. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242406"",""pubmed"",""30242406"",""create date:2018/09/23 | first author:St Clair EW"",";
"In embolic stroke of undetermined source, rivaroxaban vs aspirin did not reduce recurrence and increased bleeding.,""/pubmed/30242405"",""Frieden RW."",""Ann Intern Med. 2018 Sep 18";"169(6):JC32. doi: 10.7326/ACPJC-2018-169-6-032. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242405"",""pubmed"",""30242405"",""create date:2018/09/23 | first author:Frieden RW"",";
"As-needed budesonide-formoterol better controlled mild asthma vs terbutaline, but maintenance budesonide was better.,""/pubmed/30242404"",""Stanbrook MB."",""Ann Intern Med. 2018 Sep 18";"169(6):JC31. doi: 10.7326/ACPJC-2018-169-6-031. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242404"",""pubmed"",""30242404"",""create date:2018/09/23 | first author:Stanbrook MB"",";
"As-needed budesonide-formoterol was noninferior to maintenance budesonide for exacerbations in mild asthma.,""/pubmed/30242403"",""Stanbrook MB."",""Ann Intern Med. 2018 Sep 18";"169(6):JC30. doi: 10.7326/ACPJC-2018-169-6-030. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242403"",""pubmed"",""30242403"",""create date:2018/09/23 | first author:Stanbrook MB"",";
"Review: Liberal oxygen increases mortality in acutely ill adults compared with conservative oxygen therapy.,""/pubmed/30242402"",""Aung K."",""Ann Intern Med. 2018 Sep 18";"169(6):JC29. doi: 10.7326/ACPJC-2018-169-6-029. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242402"",""pubmed"",""30242402"",""create date:2018/09/23 | first author:Aung K"",";
"Guideline: USPSTF recommends against PSA screening except in men 55 to 69 years who express a preference for it.,""/pubmed/30242401"",""Dickinson JA."",""Ann Intern Med. 2018 Sep 18";"169(6):JC28. doi: 10.7326/ACPJC-2018-169-6-028. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242401"",""pubmed"",""30242401"",""create date:2018/09/23 | first author:Dickinson JA"",";
"Guideline: 11 professional organizations made 106 recommendations for management of high blood pressure in adults.,""/pubmed/30242400"",""Brophy J."",""Ann Intern Med. 2018 Sep 18";"169(6):JC27. doi: 10.7326/ACPJC-2018-169-6-027. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242400"",""pubmed"",""30242400"",""create date:2018/09/23 | first author:Brophy J"",";
"Review: In hypertension, intensive BP goals reduce CV events; self vs office BP measures do not improve BP at 12 mo.,""/pubmed/30242399"",""Brophy J."",""Ann Intern Med. 2018 Sep 18";"169(6):JC26. doi: 10.7326/ACPJC-2018-169-6-026. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242399"",""pubmed"",""30242399"",""create date:2018/09/23 | first author:Brophy J"",";
"Treatments of Primary Basal Cell Carcinoma of the Skin: A Systematic Review and Network Meta-analysis.,""/pubmed/30242379"",""Drucker AM, Adam GP, Rofeberg V, Gazula A, Smith B, Moustafa F, Weinstock MA, Trikalinos TA."",""Ann Intern Med. 2018 Oct 2";"169(7):456-466. doi: 10.7326/M18-0678. Epub 2018 Sep 18."",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242379"",""pubmed"",""30242379"",""create date:2018/09/23 | first author:Drucker AM"",";
"Much Choice, Much Confusion: Treating Basal Cell Carcinoma.,""/pubmed/30242378"",""Dulmage BO, Xu S."",""Ann Intern Med. 2018 Oct 2";"169(7):500-501. doi: 10.7326/M18-2286. Epub 2018 Sep 18. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242378"",""pubmed"",""30242378"",""create date:2018/09/23 | first author:Dulmage BO"",";
"Changes in Drug Pricing After Drug Shortages in the United States.,""/pubmed/30242373"",""Hernandez I, Sampathkumar S, Good CB, Kesselheim AS, Shrank WH."",""Ann Intern Med. 2018 Sep 18. doi: 10.7326/M18-1137. [Epub ahead of print] No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242373"",""pubmed"",""30242373"",""create date:2018/09/23 | first author:Hernandez I"",";;
"Intelligent Use of the Fecal Immunochemical Test in Population-Based Screening.,""/pubmed/30242365"",""Halloran SP."",""Ann Intern Med. 2018 Oct 2";"169(7):496-497. doi: 10.7326/M18-2257. Epub 2018 Sep 18. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242365"",""pubmed"",""30242365"",""create date:2018/09/23 | first author:Halloran SP"",";
"Relationship of Interleukin-1β Blockade With Incident Gout and Serum Uric Acid Levels: Exploratory Analysis of a Randomized Controlled Trial.,""/pubmed/30242335"",""Solomon DH, Glynn RJ, MacFadyen JG, Libby P, Thuren T, Everett BM, Ridker PM."",""Ann Intern Med. 2018 Oct 16";"169(8):535-542. doi: 10.7326/M18-1167. Epub 2018 Sep 18."",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242335"",""pubmed"",""30242335"",""create date:2018/09/23 | first author:Solomon DH"",";
"Influence of Varying Quantitative Fecal Immunochemical Test Positivity Thresholds on Colorectal Cancer Detection: A Community-Based Cohort Study.,""/pubmed/30242328"",""Selby K, Jensen CD, Lee JK, Doubeni CA, Schottinger JE, Zhao WK, Chubak J, Halm E, Ghai NR, Contreras R, Skinner C, Kamineni A, Levin TR, Corley DA."",""Ann Intern Med. 2018 Oct 2";"169(7):439-447. doi: 10.7326/M18-0244. Epub 2018 Sep 18."",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30242328"",""pubmed"",""30242328"",""create date:2018/09/23 | first author:Selby K"",";
"Pain, Opioids, and Suicide Mortality in the United States.,""/pubmed/30208406"",""Ilgen M."",""Ann Intern Med. 2018 Oct 2";"169(7):498-499. doi: 10.7326/M18-2330. Epub 2018 Sep 11. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30208406"",""pubmed"",""30208406"",""create date:2018/09/13 | first author:Ilgen M"",";
"Chronic Pain Among Suicide Decedents, 2003 to 2014: Findings From the National Violent Death Reporting System.,""/pubmed/30208405"",""Petrosky E, Harpaz R, Fowler KA, Bohm MK, Helmick CG, Yuan K, Betz CJ."",""Ann Intern Med. 2018 Oct 2";"169(7):448-455. doi: 10.7326/M18-0830. Epub 2018 Sep 11."",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30208405"",""pubmed"",""30208405"",""create date:2018/09/13 | first author:Petrosky E"",";
"Annals Understanding Clinical Research: Interpreting Results With Large P Values.,""/pubmed/30208404"",""Liao JM, Stack CB, Goodman S."",""Ann Intern Med. 2018 Oct 2";"169(7):485-486. doi: 10.7326/M18-2003. Epub 2018 Sep 11. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30208404"",""pubmed"",""30208404"",""create date:2018/09/13 | first author:Liao JM"",";
"A Student Reflection on Doctoring With Confidence: Mind the Gap.,""/pubmed/30208402"",""Treadway N."",""Ann Intern Med. 2018 Oct 16";"169(8):564-565. doi: 10.7326/M18-0865. Epub 2018 Sep 11. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30208402"",""pubmed"",""30208402"",""create date:2018/09/13 | first author:Treadway N"",";
"Documented Pain Diagnoses in Adults Prescribed Opioids: Results From the National Ambulatory Medical Care Survey, 2006-2015.,""/pubmed/30208400"",""Sherry TB, Sabety A, Maestas N."",""Ann Intern Med. 2018 Dec 18";"169(12):892-894. doi: 10.7326/M18-0644. Epub 2018 Sep 11. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30208400 | PMCID:PMC6296869"",""pubmed"",""30208400"",""create date:2018/09/13 | first author:Sherry TB"",";
"World Health Organization Guidelines on Medicines for Diabetes Treatment Intensification: Commentary From the American College of Physicians High Value Care Committee.,""/pubmed/30178054"",""Humphrey LL, Kansagara D, Qaseem A";" High Value Care Committee of the American College of Physicians.."",""Ann Intern Med. 2018 Sep 18";"169(6):398-400. doi: 10.7326/M18-1148. Epub 2018 Sep 4. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30178054"",""pubmed"",""30178054"",""create date:2018/09/05 | first author:Humphrey LL"","
"Scoping Reviews and Systematic Reviews: Is It an Either/Or Question?,""/pubmed/30178036"",""Chang S."",""Ann Intern Med. 2018 Oct 2";"169(7):502-503. doi: 10.7326/M18-2205. Epub 2018 Sep 4. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30178036"",""pubmed"",""30178036"",""create date:2018/09/05 | first author:Chang S"",";
"PRISMA Extension for Scoping Reviews (PRISMA-ScR): Checklist and Explanation.,""/pubmed/30178033"",""Tricco AC, Lillie E, Zarin W, O'Brien KK, Colquhoun H, Levac D, Moher D, Peters MDJ, Horsley T, Weeks L, Hempel S, Akl EA, Chang C, McGowan J, Stewart L, Hartling L, Aldcroft A, Wilson MG, Garritty C, Lewin S, Godfrey CM, Macdonald MT, et al."",""Ann Intern Med. 2018 Oct 2";"169(7):467-473. doi: 10.7326/M18-0850. Epub 2018 Sep 4."",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30178033"",""pubmed"",""30178033"",""create date:2018/09/05 | first author:Tricco AC"",";
"Medicines for Treatment Intensification in Type 2 Diabetes and Type of Insulin in Type 1 and Type 2 Diabetes in Low-Resource Settings: Synopsis of the World Health Organization Guidelines on Second- and Third-Line Medicines and Type of Insulin for the Control of Blood Glucose Levels in Nonpregnant A...,""/pubmed/30178023"",""Roglic G, Norris SL."",""Ann Intern Med. 2018 Sep 18";"169(6):394-397. doi: 10.7326/M18-1149. Epub 2018 Sep 4."",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30178023"",""pubmed"",""30178023"",""create date:2018/09/05 | first author:Roglic G"",";
"Annals for Educators - 4 September 2018.,""/pubmed/30178020"",""Taichman DB."",""Ann Intern Med. 2018 Sep 4";"169(5):ED5. doi: 10.7326/AFED201809040. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30178020"",""pubmed"",""30178020"",""create date:2018/09/05 | first author:Taichman DB"",";
"Parkinson Disease.,""/pubmed/30178019"",""Homayoun H."",""Ann Intern Med. 2018 Sep 4";"169(5):ITC33-ITC48. doi: 10.7326/AITC201809040."",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30178019"",""pubmed"",""30178019"",""create date:2018/09/05 | first author:Homayoun H"",";
"Michael's Testimonial.,""/pubmed/30178018"",""Danielson MM, Dubé K."",""Ann Intern Med. 2018 Sep 4";"169(5):349. doi: 10.7326/M18-1719. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30178018"",""pubmed"",""30178018"",""create date:2018/09/05 | first author:Danielson MM"",";
"Is This How It's Supposed to Be?,""/pubmed/30178017"",""Maldonado M."",""Ann Intern Med. 2018 Sep 4";"169(5):347-348. doi: 10.7326/M18-0782. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30178017"",""pubmed"",""30178017"",""create date:2018/09/05 | first author:Maldonado M"",";
"Trends in U.S. Drug Overdose Deaths.,""/pubmed/30178016"",""de Gonzalez AB, Freedman ND, Shiels MS."",""Ann Intern Med. 2018 Sep 4";"169(5):356. doi: 10.7326/L18-0313. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30178016"",""pubmed"",""30178016"",""create date:2018/09/05 | first author:de Gonzalez AB"",";
"Trends in U.S. Drug Overdose Deaths.,""/pubmed/30178015"",""Cox ME, Dzialowy N, Armstrong L, Proescholdbell S."",""Ann Intern Med. 2018 Sep 4";"169(5):355-356. doi: 10.7326/L18-0312. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30178015"",""pubmed"",""30178015"",""create date:2018/09/05 | first author:Cox ME"",";
"Opioid Analgesic Use and Risk for Invasive Pneumococcal Diseases.,""/pubmed/30178014"",""Wiese AD, Griffin MR, Schaffner W, Stein CM, Grijalva CG."",""Ann Intern Med. 2018 Sep 4";"169(5):355. doi: 10.7326/L18-0295. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30178014"",""pubmed"",""30178014"",""create date:2018/09/05 | first author:Wiese AD"",";
"Opioid Analgesic Use and Risk for Invasive Pneumococcal Diseases.,""/pubmed/30178013"",""Takada T, Kataoka Y."",""Ann Intern Med. 2018 Sep 4";"169(5):354. doi: 10.7326/L18-0294. No abstract available. "",""Ann Intern Med.  2018"",""PubMed"",""citation"",""PMID:30178013"",""pubmed"",""30178013"",""create date:2018/09/05 | first author:Takada T"",";
