Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties;;;;
"Dartmouth College professor resigns after plagiarism finding.,""/pubmed/30232120"",""Dyer O."",""BMJ. 2018 Sep 19";"362:k3972. doi: 10.1136/bmj.k3972. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30232120"",""pubmed"",""30232120"",""create date:2018/09/21 | first author:Dyer O"",";;;
"Dietary gluten and type 1 diabetes.,""/pubmed/30232119"",""Miettinen ME, Virtanen SM."",""BMJ. 2018 Sep 19";"362:k3867. doi: 10.1136/bmj.k3867. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30232119"",""pubmed"",""30232119"",""create date:2018/09/21 | first author:Miettinen ME"",";;;
"Prostitution is a symptom of structural inequalities.,""/pubmed/30232118"",""El-Khoury Lesueur F."",""BMJ. 2018 Sep 19";"362:k3631. doi: 10.1136/bmj.k3631. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30232118"",""pubmed"",""30232118"",""create date:2018/09/21 | first author:El-Khoury Lesueur F"",";;;
"Public health experts split over deal with industry funded charity.,""/pubmed/30232096"",""Moberly T."",""BMJ. 2018 Sep 19";"362:k3942. doi: 10.1136/bmj.k3942. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30232096"",""pubmed"",""30232096"",""create date:2018/09/21 | first author:Moberly T"",";;;
"Diagnostic expansion in clinical trials: myocardial infarction, stroke, cancer recurrence, and metastases may not be the hard endpoints you thought they were.,""/pubmed/30232089"",""Nishikawa G, Prasad V."",""BMJ. 2018 Sep 19";"362:k3783. doi: 10.1136/bmj.k3783. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30232089"",""pubmed"",""30232089"",""create date:2018/09/21 | first author:Nishikawa G"",";;;
"Mike Lean: Many mountains to climb.,""/pubmed/30232088"",""[No authors listed]"",""BMJ. 2018 Sep 19";"362:k3881. doi: 10.1136/bmj.k3881. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30232088"",""pubmed"",""30232088"",""create date:2018/09/21"",";;;
"Public Health England's capture by the alcohol industry.,""/pubmed/30232084"",""Gilmore I, Bauld L, Britton J."",""BMJ. 2018 Sep 19";"362:k3928. doi: 10.1136/bmj.k3928. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30232084"",""pubmed"",""30232084"",""create date:2018/09/21 | first author:Gilmore I"",";;;
"Association between maternal gluten intake and type 1 diabetes in offspring: national prospective cohort study in Denmark.,""/pubmed/30232082"",""Antvorskov JC, Halldorsson TI, Josefsen K, Svensson J, Granström C, Roep BO, Olesen TH, Hrolfsdottir L, Buschard K, Olsen SF."",""BMJ. 2018 Sep 19";"362:k3547. doi: 10.1136/bmj.k3547."",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30232082 | PMCID:PMC6283375"",""pubmed"",""30232082"",""create date:2018/09/21 | first author:Antvorskov JC"",";;;
"The NHS heart age test will overload GPs who are already under huge pressure.,""/pubmed/30232081"",""Nolan T."",""BMJ. 2018 Sep 19";"362:k3930. doi: 10.1136/bmj.k3930. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30232081"",""pubmed"",""30232081"",""create date:2018/09/21 | first author:Nolan T"",";;;
"Doctors choose Google Translate to communicate with patients because of easy access.,""/pubmed/30232066"",""Moberly T."",""BMJ. 2018 Sep 19";"362:k3974. doi: 10.1136/bmj.k3974. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30232066"",""pubmed"",""30232066"",""create date:2018/09/21 | first author:Moberly T"",";;;
"Artists refuse to take bed blocking lying down.,""/pubmed/30232065"",""Shepherd A."",""BMJ. 2018 Sep 19";"362:k3952. doi: 10.1136/bmj.k3952. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30232065"",""pubmed"",""30232065"",""create date:2018/09/21 | first author:Shepherd A"",";;;
"Ban on sale of energy drinks to children.,""/pubmed/30232063"",""Viner R."",""BMJ. 2018 Sep 19";"362:k3856. doi: 10.1136/bmj.k3856. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30232063"",""pubmed"",""30232063"",""create date:2018/09/21 | first author:Viner R"",";;;
"US agency changes alcohol advice after doctor complains.,""/pubmed/30228196"",""Dyer O."",""BMJ. 2018 Sep 18";"362:k3957. doi: 10.1136/bmj.k3957. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30228196"",""pubmed"",""30228196"",""create date:2018/09/20 | first author:Dyer O"",";;;
"Government is urged to scrap visa cap for all foreign doctors after Brexit.,""/pubmed/30228167"",""Iacobucci G, Limb M."",""BMJ. 2018 Sep 18";"362:k3961. doi: 10.1136/bmj.k3961. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30228167"",""pubmed"",""30228167"",""create date:2018/09/20 | first author:Iacobucci G"",";;;
"Offer histopathology trainees ""golden hellos"" to bolster numbers, says college.,""/pubmed/30228159"",""Rimmer A."",""BMJ. 2018 Sep 18";"362:k3963. doi: 10.1136/bmj.k3963. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30228159"",""pubmed"",""30228159"",""create date:2018/09/20 | first author:Rimmer A"",";;;
"Media distorts findings of study on alcohol consumption and dementia risk.,""/pubmed/30228152"",""Van Duinen GL."",""BMJ. 2018 Sep 18";"362:k3891. doi: 10.1136/bmj.k3891. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30228152"",""pubmed"",""30228152"",""create date:2018/09/20 | first author:Van Duinen GL"",";;;
"Child vaccination rates drop in England as MMR uptake falls for fourth year.,""/pubmed/30228149"",""Wise J."",""BMJ. 2018 Sep 18";"362:k3967. doi: 10.1136/bmj.k3967. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30228149"",""pubmed"",""30228149"",""create date:2018/09/20 | first author:Wise J"",";;;
"David Oliver: Rosy retrospection, nostalgia, and the NHS.,""/pubmed/30228148"",""Oliver D."",""BMJ. 2018 Sep 18";"362:k3866. doi: 10.1136/bmj.k3866. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30228148"",""pubmed"",""30228148"",""create date:2018/09/20 | first author:Oliver D"",";;;
"Sarah Wells: striving for holistic care.,""/pubmed/30228129"",""[No authors listed]"",""BMJ. 2018 Sep 18";"362:k3587. doi: 10.1136/bmj.k3587. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30228129"",""pubmed"",""30228129"",""create date:2018/09/20"",";;;
"Medical associate professions: how physician associate and similar roles are developing, and what that means for doctors.,""/pubmed/30228124"",""Rimmer A."",""BMJ. 2018 Sep 18";"362:k3897. doi: 10.1136/bmj.k3897. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30228124"",""pubmed"",""30228124"",""create date:2018/09/20 | first author:Rimmer A"",";;;
"Cochrane director's expulsion results in four board members resigning.,""/pubmed/30224559"",""Hawkes N."",""BMJ. 2018 Sep 17";"362:k3945. doi: 10.1136/bmj.k3945. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30224559"",""pubmed"",""30224559"",""create date:2018/09/19 | first author:Hawkes N"",";;;
"Does moderate alcohol consumption really have health benefits?,""/pubmed/30224550"",""Braillon A, Wilson M."",""BMJ. 2018 Sep 17";"362:k3888. doi: 10.1136/bmj.k3888. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30224550"",""pubmed"",""30224550"",""create date:2018/09/19 | first author:Braillon A"",";;;
"Sixty seconds on . . . tokophobia.,""/pubmed/30224515"",""Mayor S."",""BMJ. 2018 Sep 17";"362:k3933. doi: 10.1136/bmj.k3933. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30224515"",""pubmed"",""30224515"",""create date:2018/09/19 | first author:Mayor S"",";;;
"Reducing injudicious use of liver function tests.,""/pubmed/30224440"",""Lewis T."",""BMJ. 2018 Sep 17";"362:k3709. doi: 10.1136/bmj.k3709. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30224440"",""pubmed"",""30224440"",""create date:2018/09/19 | first author:Lewis T"",";;;
"Gender neutral vaccination against HPV.,""/pubmed/30224424"",""Powell N, Hibbitts S, Evans M."",""BMJ. 2018 Sep 17";"362:k3837. doi: 10.1136/bmj.k3837. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30224424"",""pubmed"",""30224424"",""create date:2018/09/19 | first author:Powell N"",";;;
"Five minutes with . . . Sophie Walker of the Women's Equality Party.,""/pubmed/30224413"",""Arie S."",""BMJ. 2018 Sep 17";"362:k3935. doi: 10.1136/bmj.k3935. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30224413"",""pubmed"",""30224413"",""create date:2018/09/19 | first author:Arie S"",";;;
"Over 1200 NHS staff have been disciplined for social media use.,""/pubmed/30224352"",""Rimmer A."",""BMJ. 2018 Sep 17";"362:k3947. doi: 10.1136/bmj.k3947. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30224352"",""pubmed"",""30224352"",""create date:2018/09/19 | first author:Rimmer A"",";;;
"Daily aspirin doesn't prevent deaths or disability in healthy older people, trial finds.,""/pubmed/30220646"",""Mayor S."",""BMJ. 2018 Sep 16";"362:k3923. doi: 10.1136/bmj.k3923. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30220646"",""pubmed"",""30220646"",""create date:2018/09/18 | first author:Mayor S"",";;;
"Flu vaccination: Toronto hospitals cannot implement staff ""vaccinate or mask"" policy, says ruling.,""/pubmed/30217949"",""Dyer O."",""BMJ. 2018 Sep 14";"362:k3931. doi: 10.1136/bmj.k3931. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30217949"",""pubmed"",""30217949"",""create date:2018/09/16 | first author:Dyer O"",";;;
"Cochrane HPV vaccine review: BMJ journal defends ""inconvenient criticisms"".,""/pubmed/30217948"",""Hawkes N."",""BMJ. 2018 Sep 14";"362:k3927. doi: 10.1136/bmj.k3927. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30217948"",""pubmed"",""30217948"",""create date:2018/09/16 | first author:Hawkes N"",";;;
"Nutritional aspects of cannibalism and other pieces of odd research win Ig Nobel prizes.,""/pubmed/30217941"",""Tanne JH."",""BMJ. 2018 Sep 14";"362:k3926. doi: 10.1136/bmj.k3926. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30217941"",""pubmed"",""30217941"",""create date:2018/09/16 | first author:Tanne JH"",";;;
"Doctors question Hancock's idea of GP video consultations for all.,""/pubmed/30217932"",""O'Dowd A."",""BMJ. 2018 Sep 14";"362:k3934. doi: 10.1136/bmj.k3934. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30217932"",""pubmed"",""30217932"",""create date:2018/09/16 | first author:O'Dowd A"",";;;
"NHS lacks the resources to keep re-testing for non-alcoholic fatty liver disease.,""/pubmed/30217794"",""Sharvill N."",""BMJ. 2018 Sep 14";"362:k3710. doi: 10.1136/bmj.k3710. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30217794"",""pubmed"",""30217794"",""create date:2018/09/16 | first author:Sharvill N"",";;;
"Role model: Hugh Herzig.,""/pubmed/30213918"",""Rimmer A."",""BMJ. 2018 Sep 13";"362:k3289. doi: 10.1136/bmj.k3289. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30213918"",""pubmed"",""30213918"",""create date:2018/09/15 | first author:Rimmer A"",";;;
"A&E attendances in England are growing twice as fast as population.,""/pubmed/30213878"",""Kmietowicz Z."",""BMJ. 2018 Sep 13";"362:k3921. doi: 10.1136/bmj.k3921. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30213878"",""pubmed"",""30213878"",""create date:2018/09/15 | first author:Kmietowicz Z"",";;;
"GP at Hand: NHS England upholds CCG's objection to planned Birmingham expansion.,""/pubmed/30213869"",""Iacobucci G."",""BMJ. 2018 Sep 13";"362:k3899. doi: 10.1136/bmj.k3899. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30213869"",""pubmed"",""30213869"",""create date:2018/09/15 | first author:Iacobucci G"",";;;
"Knee pain in an athletic young man.,""/pubmed/30213865"",""Marriott C, George C."",""BMJ. 2018 Sep 13";"362:k3355. doi: 10.1136/bmj.k3355. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30213865"",""pubmed"",""30213865"",""create date:2018/09/15 | first author:Marriott C"",";;;
"Mental health: 50 organisations vow to win back years of patients' lost physical health.,""/pubmed/30213799"",""Murphy DC."",""BMJ. 2018 Sep 13";"362:k3917. doi: 10.1136/bmj.k3917. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30213799"",""pubmed"",""30213799"",""create date:2018/09/15 | first author:Murphy DC"",";;;
"Marketing e-cigarettes to kids has created an ""epidemic"" in US, says FDA chief.,""/pubmed/30213793"",""Roehr B."",""BMJ. 2018 Sep 13";"362:k3900. doi: 10.1136/bmj.k3900. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30213793"",""pubmed"",""30213793"",""create date:2018/09/15 | first author:Roehr B"",";;;
"Clinically assisted nutrition and hydration.,""/pubmed/30213792"",""Wade DT."",""BMJ. 2018 Sep 13";"362:k3869. doi: 10.1136/bmj.k3869. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30213792"",""pubmed"",""30213792"",""create date:2018/09/15 | first author:Wade DT"",";;;
"Seven days in medicine: 5-11 September 2018.,""/pubmed/30213789"",""[No authors listed]"",""BMJ. 2018 Sep 13";"362:k3857. doi: 10.1136/bmj.k3857. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30213789"",""pubmed"",""30213789"",""create date:2018/09/15"",";;;
"Ireland's cervical cancer screening system was ""doomed to fail,"" inquiry finds.,""/pubmed/30213785"",""Dyer C."",""BMJ. 2018 Sep 13";"362:k3912. doi: 10.1136/bmj.k3912. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30213785"",""pubmed"",""30213785"",""create date:2018/09/15 | first author:Dyer C"",";;;
"Why is the search for pre-eclampsia prevention so elusive?,""/pubmed/30209065"",""Myers JE, Green M, Chappell LC."",""BMJ. 2018 Sep 12";"362:k3536. doi: 10.1136/bmj.k3536. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30209065"",""pubmed"",""30209065"",""create date:2018/09/14 | first author:Myers JE"",";;;
"Yet another risk score-will it really help decision making?,""/pubmed/30209064"",""Thornton H."",""BMJ. 2018 Sep 12";"362:k3847. doi: 10.1136/bmj.k3847. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30209064"",""pubmed"",""30209064"",""create date:2018/09/14 | first author:Thornton H"",";;;
"Leading hospital suspends complex heart surgery to maintain patient safety.,""/pubmed/30209063"",""Murphy DC."",""BMJ. 2018 Sep 12";"362:k3896. doi: 10.1136/bmj.k3896. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30209063"",""pubmed"",""30209063"",""create date:2018/09/14 | first author:Murphy DC"",";;;
"Tackling burnout in UK trainee doctors is vital for a sustainable, safe, high quality NHS.,""/pubmed/30209060"",""Johnson J, Bu C, Panagioti M."",""BMJ. 2018 Sep 12";"362:k3705. doi: 10.1136/bmj.k3705. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30209060"",""pubmed"",""30209060"",""create date:2018/09/14 | first author:Johnson J"",";;;
"Half of all European clinical trials break rules on reporting results within a year.,""/pubmed/30209059"",""Wise J."",""BMJ. 2018 Sep 12";"362:k3863. doi: 10.1136/bmj.k3863. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30209059"",""pubmed"",""30209059"",""create date:2018/09/14 | first author:Wise J"",";;;
"Compliance with requirement to report results on the EU Clinical Trials Register: cohort study and web resource.,""/pubmed/30209058"",""Goldacre B, DeVito NJ, Heneghan C, Irving F, Bacon S, Fleminger J, Curtis H."",""BMJ. 2018 Sep 12";"362:k3218. doi: 10.1136/bmj.k3218."",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30209058 | PMCID:PMC6134801"",""pubmed"",""30209058"",""create date:2018/09/14 | first author:Goldacre B"",";;;
"Use of N-nitrosodimethylamine (NDMA) contaminated valsartan products and risk of cancer: Danish nationwide cohort study.,""/pubmed/30209057"",""Pottegård A, Kristensen KB, Ernst MT, Johansen NB, Quartarolo P, Hallas J."",""BMJ. 2018 Sep 12";"362:k3851. doi: 10.1136/bmj.k3851."",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30209057 | PMCID:PMC6134800"",""pubmed"",""30209057"",""create date:2018/09/14 | first author:Pottegård A"",";;;
"Doctors' personal reflections should not include case details, says new guidance.,""/pubmed/30209056"",""Dyer C."",""BMJ. 2018 Sep 12";"362:k3890. doi: 10.1136/bmj.k3890. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30209056"",""pubmed"",""30209056"",""create date:2018/09/14 | first author:Dyer C"",";;;
"Is cancer fundraising fuelling quackery?,""/pubmed/30209055"",""Newman M."",""BMJ. 2018 Sep 12";"362:k3829. doi: 10.1136/bmj.k3829. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30209055"",""pubmed"",""30209055"",""create date:2018/09/14 | first author:Newman M"",";;;
"Sixty seconds on . . . neonatal herpes.,""/pubmed/30209054"",""Hawkes N."",""BMJ. 2018 Sep 12";"362:k3852. doi: 10.1136/bmj.k3852. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30209054"",""pubmed"",""30209054"",""create date:2018/09/14 | first author:Hawkes N"",";;;
"Dubhfeasa Slattery: Professional professionalist.,""/pubmed/30209053"",""[No authors listed]"",""BMJ. 2018 Sep 12";"362:k3637. doi: 10.1136/bmj.k3637. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30209053"",""pubmed"",""30209053"",""create date:2018/09/14"",";;;
"Intensification of older adults' outpatient blood pressure treatment at hospital discharge: national retrospective cohort study.,""/pubmed/30209052"",""Anderson TS, Wray CM, Jing B, Fung K, Ngo S, Xu E, Shi Y, Steinman MA."",""BMJ. 2018 Sep 12";"362:k3503. doi: 10.1136/bmj.k3503."",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30209052 | PMCID:PMC6283373"",""pubmed"",""30209052"",""create date:2018/09/14 | first author:Anderson TS"",";;;
"Regulatory response to contaminated valsartan.,""/pubmed/30209051"",""Banzi R, Bertele' V."",""BMJ. 2018 Sep 12";"362:k3855. doi: 10.1136/bmj.k3855. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30209051"",""pubmed"",""30209051"",""create date:2018/09/14 | first author:Banzi R"",";;;
"Effect of high dose folic acid supplementation in pregnancy on pre-eclampsia (FACT): double blind, phase III, randomised controlled, international, multicentre trial.,""/pubmed/30209050"",""Wen SW, White RR, Rybak N, Gaudet LM, Robson S, Hague W, Simms-Stewart D, Carroli G, Smith G, Fraser WD, Wells G, Davidge ST, Kingdom J, Coyle D, Fergusson D, Corsi DJ, Champagne J, Sabri E, Ramsay T, Mol BWJ, Oudijk MA, Walker MC";" et al."",""BMJ. 2018 Sep 12";"362:k3478. doi: 10.1136/bmj.k3478."",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30209050 | PMCID:PMC6133042"",""pubmed"",""30209050"",""create date:2018/09/14 | first author:Wen SW"",";;
"Global hunger grows amid conflict and climate change.,""/pubmed/30209049"",""Newman M."",""BMJ. 2018 Sep 12";"362:k3893. doi: 10.1136/bmj.k3893. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30209049"",""pubmed"",""30209049"",""create date:2018/09/14 | first author:Newman M"",";;;
"Going paper free: five minutes with Martin Kelsall.,""/pubmed/30209048"",""Murphy DC."",""BMJ. 2018 Sep 12";"362:k3846. doi: 10.1136/bmj.k3846. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30209048"",""pubmed"",""30209048"",""create date:2018/09/14 | first author:Murphy DC"",";;;
"Managing blood pressure medication at discharge.,""/pubmed/30209047"",""Stall NM, Bell CM."",""BMJ. 2018 Sep 12";"362:k3789. doi: 10.1136/bmj.k3789. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30209047"",""pubmed"",""30209047"",""create date:2018/09/14 | first author:Stall NM"",";;;
"UK women living shorter lives than most European counterparts.,""/pubmed/30206179"",""Iacobucci G."",""BMJ. 2018 Sep 11";"362:k3871. doi: 10.1136/bmj.k3871. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30206179"",""pubmed"",""30206179"",""create date:2018/09/13 | first author:Iacobucci G"",";;;
"Leading US cancer researcher failed to disclose industry ties in dozens of articles.,""/pubmed/30206176"",""Dyer O."",""BMJ. 2018 Sep 11";"362:k3868. doi: 10.1136/bmj.k3868. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30206176"",""pubmed"",""30206176"",""create date:2018/09/13 | first author:Dyer O"",";;;
"Glad to be gay in India.,""/pubmed/30206145"",""D'Silva J."",""BMJ. 2018 Sep 11";"362:k3885. doi: 10.1136/bmj.k3885. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30206145"",""pubmed"",""30206145"",""create date:2018/09/13 | first author:D'Silva J"",";;;
"Breaking good news: an essential skill for avoiding too much medicine?,""/pubmed/30206143"",""Danczak A."",""BMJ. 2018 Sep 11";"362:k3843. doi: 10.1136/bmj.k3843. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30206143"",""pubmed"",""30206143"",""create date:2018/09/13 | first author:Danczak A"",";;;
"David Oliver: Government's approach to alcohol harm is incoherent.,""/pubmed/30206113"",""Oliver D."",""BMJ. 2018 Sep 11";"362:k3836. doi: 10.1136/bmj.k3836. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30206113"",""pubmed"",""30206113"",""create date:2018/09/13 | first author:Oliver D"",";;;
"Ian Gilmore quits as government alcohol adviser in opposition to industry deal.,""/pubmed/30206063"",""Iacobucci G."",""BMJ. 2018 Sep 11";"362:k3882. doi: 10.1136/bmj.k3882. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30206063"",""pubmed"",""30206063"",""create date:2018/09/13 | first author:Iacobucci G"",";;;
"Higher dairy intake is linked to lower risk of cardiovascular disease and death, finds study.,""/pubmed/30206062"",""Mayor S."",""BMJ. 2018 Sep 11";"362:k3862. doi: 10.1136/bmj.k3862. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30206062"",""pubmed"",""30206062"",""create date:2018/09/13 | first author:Mayor S"",";;;
"Individual funding request process is bad for everyone.,""/pubmed/30206061"",""Blennerhassett MAJ."",""BMJ. 2018 Sep 11";"362:k3833. doi: 10.1136/bmj.k3833. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30206061"",""pubmed"",""30206061"",""create date:2018/09/13 | first author:Blennerhassett MAJ"",";;;
"Doctors who turn down flu vaccine could be redeployed.,""/pubmed/30206056"",""Murphy DC."",""BMJ. 2018 Sep 11";"362:k3872. doi: 10.1136/bmj.k3872. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30206056"",""pubmed"",""30206056"",""create date:2018/09/13 | first author:Murphy DC"",";;;
"Perioperative lung protective ventilation.,""/pubmed/30201797"",""O'Gara B, Talmor D."",""BMJ. 2018 Sep 10";"362:k3030. doi: 10.1136/bmj.k3030. Review."",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30201797"",""pubmed"",""30201797"",""create date:2018/09/12 | first author:O'Gara B"",";;;
"Patients should not be denied access to hip surgery.,""/pubmed/30201796"",""Manktelow A."",""BMJ. 2018 Sep 10";"362:k3801. doi: 10.1136/bmj.k3801. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30201796"",""pubmed"",""30201796"",""create date:2018/09/12 | first author:Manktelow A"",";;;
"Efficacy of PD-1 or PD-L1 inhibitors and PD-L1 expression status in cancer: meta-analysis.,""/pubmed/30201790"",""Shen X, Zhao B."",""BMJ. 2018 Sep 10";"362:k3529. doi: 10.1136/bmj.k3529."",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30201790 | PMCID:PMC6129950"",""pubmed"",""30201790"",""create date:2018/09/12 | first author:Shen X"",";;;
"Rationing policy will do far more harm than good.,""/pubmed/30201784"",""Mann N."",""BMJ. 2018 Sep 10";"362:k3831. doi: 10.1136/bmj.k3831. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30201784"",""pubmed"",""30201784"",""create date:2018/09/12 | first author:Mann N"",";;;
"NHS long term plan must tackle current challenges to set realistic targets, says NHS Providers.,""/pubmed/30201739"",""Mayor S."",""BMJ. 2018 Sep 10";"362:k3853. doi: 10.1136/bmj.k3853. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30201739"",""pubmed"",""30201739"",""create date:2018/09/12 | first author:Mayor S"",";;;
"Defending evidence informed policy making from ideological attack.,""/pubmed/30201733"",""Bonell C, Meiksin R, Mays N, Petticrew M, McKee M."",""BMJ. 2018 Sep 10";"362:k3827. doi: 10.1136/bmj.k3827. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30201733"",""pubmed"",""30201733"",""create date:2018/09/12 | first author:Bonell C"",";;;
"Health systems should be publicly funded and publicly provided.,""/pubmed/30201731"",""Modi N, Clarke J, McKee M."",""BMJ. 2018 Sep 10";"362:k3580. doi: 10.1136/bmj.k3580. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30201731"",""pubmed"",""30201731"",""create date:2018/09/12 | first author:Modi N"",";;;
"Haemorrhagic complications during lumbar puncture.,""/pubmed/30201703"",""Urquhart L, Perkins V."",""BMJ. 2018 Sep 10";"362:k3842. doi: 10.1136/bmj.k3842. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30201703"",""pubmed"",""30201703"",""create date:2018/09/12 | first author:Urquhart L"",";;;
"NHS staff get online service to voice concerns about working conditions.,""/pubmed/30201696"",""Iacobucci G."",""BMJ. 2018 Sep 10";"362:k3864. doi: 10.1136/bmj.k3864. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30201696"",""pubmed"",""30201696"",""create date:2018/09/12 | first author:Iacobucci G"",";;;
"Anaesthetist suspended after GMC appeal to High Court.,""/pubmed/30201659"",""Dyer C."",""BMJ. 2018 Sep 10";"362:k3854. doi: 10.1136/bmj.k3854. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30201659"",""pubmed"",""30201659"",""create date:2018/09/12 | first author:Dyer C"",";;;
"CQC: Trusts must do more to protect mental health patients from sexual abuse.,""/pubmed/30201629"",""Wise J."",""BMJ. 2018 Sep 10";"362:k3865. doi: 10.1136/bmj.k3865. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30201629"",""pubmed"",""30201629"",""create date:2018/09/12 | first author:Wise J"",";;;
"Alder Hey's ""cognitive hospital"" aims to turn NHS use of AI on its head.,""/pubmed/30201628"",""Armstrong S."",""BMJ. 2018 Sep 10";"362:k3791. doi: 10.1136/bmj.k3791. No abstract available. "",""BMJ.  2018"",""PubMed"",""citation"",""PMID:30201628"",""pubmed"",""30201628"",""create date:2018/09/12 | first author:Armstrong S"",";;;
