Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Towards better evidence-informed global action: lessons learnt from the Lancet series and recent developments in physical activity and public health.","/pubmed/31562122","Ding D, Ramirez Varela A, Bauman AE, Ekelund U, Lee IM, Heath G, Katzmarzyk PT, Reis R, Pratt M.","Br J Sports Med. 2019 Sep 27. pii: bjsports-2019-101001. doi: 10.1136/bjsports-2019-101001. [Epub ahead of print] Review.","Br J Sports Med.  2019","PubMed","citation","PMID:31562122","pubmed","31562122","create date:2019/09/29 | first author:Ding D",
"Strength and Power Training in Rehabilitation: Underpinning Principles and Practical Strategies to Return Athletes to High Performance.","/pubmed/31559567","Maestroni L, Read P, Bishop C, Turner A.","Sports Med. 2019 Sep 26. doi: 10.1007/s40279-019-01195-6. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31559567","pubmed","31559567","create date:2019/09/29 | first author:Maestroni L",
"Potential Implications of Blood Flow Restriction Exercise on Vascular Health: A Brief Review.","/pubmed/31559565","da Cunha Nascimento D, Schoenfeld BJ, Prestes J.","Sports Med. 2019 Sep 26. doi: 10.1007/s40279-019-01196-5. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31559565","pubmed","31559565","create date:2019/09/29 | first author:da Cunha Nascimento D",
"Effects of Exercise Intervention on Health-Related Physical Fitness and Blood Pressure in Preschool Children: A Systematic Review and Meta-Analysis of Randomized Controlled Trials.","/pubmed/31556009","García-Hermoso A, Alonso-Martinez AM, Ramírez-Vélez R, Izquierdo M.","Sports Med. 2019 Sep 25. doi: 10.1007/s40279-019-01191-w. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31556009","pubmed","31556009","create date:2019/09/27 | first author:García-Hermoso A",
"Effects of Interrupting Prolonged Sitting with Physical Activity Breaks on Blood Glucose, Insulin and Triacylglycerol Measures: A Systematic Review and Meta-analysis.","/pubmed/31552570","Loh R, Stamatakis E, Folkerts D, Allgrove JE, Moir HJ.","Sports Med. 2019 Sep 24. doi: 10.1007/s40279-019-01183-w. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31552570","pubmed","31552570","create date:2019/09/26 | first author:Loh R",
"Device-measured light-intensity physical activity and mortality: A meta-analysis.","/pubmed/31545531","Ku PW, Hamer M, Liao Y, Hsueh MC, Chen LJ.","Scand J Med Sci Sports. 2019 Sep 23. doi: 10.1111/sms.13557. [Epub ahead of print] Review.","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31545531","pubmed","31545531","create date:2019/09/24 | first author:Ku PW",
"Exercise as Medicine for Mental and Substance Use Disorders: A Meta-review of the Benefits for Neuropsychiatric and Cognitive Outcomes.","/pubmed/31541410","Ashdown-Franks G, Firth J, Carney R, Carvalho AF, Hallgren M, Koyanagi A, Rosenbaum S, Schuch FB, Smith L, Solmi M, Vancampfort D, Stubbs B.","Sports Med. 2019 Sep 20. doi: 10.1007/s40279-019-01187-6. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31541410","pubmed","31541410","create date:2019/09/22 | first author:Ashdown-Franks G",
"Effect of Strength Training on Biomechanical and Neuromuscular Variables in Distance Runners: A Systematic Review and Meta-Analysis.","/pubmed/31541409","Trowell D, Vicenzino B, Saunders N, Fox A, Bonacci J.","Sports Med. 2019 Sep 20. doi: 10.1007/s40279-019-01184-9. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31541409","pubmed","31541409","create date:2019/09/22 | first author:Trowell D",
"Outcomes of Hip Arthroscopic Surgery in Adolescents With a Subanalysis on Return to Sport: A Systematic Review.","/pubmed/31539278","Chen SL, Maldonado DR, Go CC, Kyin C, Lall AC, Domb BG.","Am J Sports Med. 2019 Sep 20:363546519875131. doi: 10.1177/0363546519875131. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31539278","pubmed","31539278","create date:2019/09/21 | first author:Chen SL",
"Femoroacetabular Impingement Patients With Decreased Femoral Version Have Different Impingement Locations and Intra- and Extraarticular Anterior Subspine FAI on 3D-CT-Based Impingement Simulation: Implications for Hip Arthroscopy.","/pubmed/31539275","Lerch TD, Boschung A, Todorski IAS, Steppacher SD, Schmaranzer F, Zheng G, Ryan MK, Siebenrock KA, Tannast M.","Am J Sports Med. 2019 Nov;47(13):3120-3132. doi: 10.1177/0363546519873666. Epub 2019 Sep 20.","Am J Sports Med.  2019","PubMed","citation","PMID:31539275","pubmed","31539275","create date:2019/09/21 | first author:Lerch TD",
"Preventing catastrophic injury and death in collegiate athletes: interassociation recommendations endorsed by 13 medical and sports medicine organisations.","/pubmed/31537549","Parsons JT, Anderson SA, Casa DJ, Hainline B.","Br J Sports Med. 2019 Sep 19. pii: bjsports-2019-101090. doi: 10.1136/bjsports-2019-101090. [Epub ahead of print]","Br J Sports Med.  2019","PubMed","citation","PMID:31537549","pubmed","31537549","create date:2019/09/21 | first author:Parsons JT",
"Effects of Dietary Supplements on Adaptations to Endurance Training.","/pubmed/31531769","Rothschild JA, Bishop DJ.","Sports Med. 2019 Sep 17. doi: 10.1007/s40279-019-01185-8. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31531769","pubmed","31531769","create date:2019/09/19 | first author:Rothschild JA",
"Change of Direction Assessment Following Anterior Cruciate Ligament Reconstruction: A Review of Current Practice and Considerations to Enhance Practical Application.","/pubmed/31531768","Marques JB, Paul DJ, Graham-Smith P, Read PJ.","Sports Med. 2019 Sep 17. doi: 10.1007/s40279-019-01189-4. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31531768","pubmed","31531768","create date:2019/09/19 | first author:Marques JB",
"The efficacy of acupuncture for stable angina pectoris: A systematic review and meta-analysis.","/pubmed/31529993","Yang M, Sun M, Du T, Long H, Chen J, Liang F, Lao L.","Eur J Prev Cardiol. 2019 Sep 17:2047487319876761. doi: 10.1177/2047487319876761. [Epub ahead of print]","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31529993","pubmed","31529993","create date:2019/09/19 | first author:Yang M",
"Health behaviours reported by adults with congenital heart disease across 15 countries.","/pubmed/31529991","Holbein CE, Peugh J, Veldtman GR, Apers S, Luyckx K, Kovacs AH, Thomet C, Budts W, Enomoto J, Sluman MA, Lu CW, Jackson JL, Khairy P, Cook SC, Chidambarathanu S, Alday L, Eriksen K, Dellborg M, Berghammer M, Johansson B, Mackie AS, Menahem S, et al.","Eur J Prev Cardiol. 2019 Sep 17:2047487319876231. doi: 10.1177/2047487319876231. [Epub ahead of print]","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31529991","pubmed","31529991","create date:2019/09/19 | first author:Holbein CE",
"DNA Damage Following Acute Aerobic Exercise: A Systematic Review and Meta-analysis.","/pubmed/31529301","Tryfidou DV, McClean C, Nikolaidis MG, Davison GW.","Sports Med. 2019 Sep 16. doi: 10.1007/s40279-019-01181-y. [Epub ahead of print] Review. Erratum in: Sports Med. 2019 Oct 1;:. ","Sports Med.  2019","PubMed","citation","PMID:31529301","pubmed","31529301","create date:2019/09/19 | first author:Tryfidou DV",
"Longitudinal Associations between Aerobic Capacity and Academic Achievement in Youth.","/pubmed/31524831","McLoughlin GM, Bai Y, Welk GJ.","Med Sci Sports Exerc. 2019 Sep 12. doi: 10.1249/MSS.0000000000002159. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31524831","pubmed","31524831","create date:2019/09/17 | first author:McLoughlin GM",
"Moderators of Exercise Effects on Cancer-related Fatigue: A Meta-analysis of Individual Patient Data.","/pubmed/31524827","van Vulpen JK, Sweegers MG, Peeters PHM, Courneya KS, Newton RU, Aaronson NK, Jacobsen PB, Galvão DA, Chinapaw MJ, Steindorf K, Irwin ML, Stuiver MM, Hayes S, Griffith KA, Mesters I, Knoop H, Goedendorp MM, Mutrie N, Daley AJ, McConnachie A, Bohus M, Thorsen L, et al.","Med Sci Sports Exerc. 2019 Sep 12. doi: 10.1249/MSS.0000000000002154. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31524827","pubmed","31524827","create date:2019/09/17 | first author:van Vulpen JK",
"Motor imagery training improves balance and mobility outcomes in older adults: a systematic review.","/pubmed/31521556","Nicholson V, Watts N, Chani Y, Keogh JW.","J Physiother. 2019 Oct;65(4):200-207. doi: 10.1016/j.jphys.2019.08.007. Epub 2019 Sep 11.","J Physiother.  2019","PubMed","citation","PMID:31521556","pubmed","31521556","create date:2019/09/16 | first author:Nicholson V",
"Home-based prescribed exercise improves balance-related activities in people with Parkinson's disease and has benefits similar to centre-based exercise: a systematic review.","/pubmed/31521554","Flynn A, Allen NE, Dennis S, Canning CG, Preston E.","J Physiother. 2019 Oct;65(4):189-199. doi: 10.1016/j.jphys.2019.08.003. Epub 2019 Sep 11.","J Physiother.  2019","PubMed","citation","PMID:31521554","pubmed","31521554","create date:2019/09/16 | first author:Flynn A",
"ICON PART-T 2019-International Scientific Tendinopathy Symposium Consensus: recommended standards for reporting participant characteristics in tendinopathy research (PART-T).","/pubmed/31519545","Rio EK, Mc Auliffe S, Kuipers I, Girdwood M, Alfredson H, Bahr R, Cook JL, Coombes B, Fu SN, Grimaldi A, de Vos RJ, Lewis JS, Maffulli N, Malliaras P, Magnusson SP, Oei EHG, Purdam CR, Rees JD, Scott A, Gravare Silbernagel K, Speed C, Akker-Scheek IVD, et al.","Br J Sports Med. 2019 Sep 13. pii: bjsports-2019-100957. doi: 10.1136/bjsports-2019-100957. [Epub ahead of print]","Br J Sports Med.  2019","PubMed","citation","PMID:31519545","pubmed","31519545","create date:2019/09/15 | first author:Rio EK",
"Attending Heart School and long-term outcome after myocardial infarction: A decennial SWEDEHEART registry study.","/pubmed/31514507","Wallert J, Olsson EM, Pingel R, Norlund F, Leosdottir M, Burell G, Held C.","Eur J Prev Cardiol. 2019 Sep 13:2047487319871714. doi: 10.1177/2047487319871714. [Epub ahead of print]","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31514507","pubmed","31514507","create date:2019/09/14 | first author:Wallert J",
"Bone Bruise and Anterior Cruciate Ligament Tears: Presence, Distribution Pattern, and Associated Lesions in the Pediatric Population.","/pubmed/31513429","Bordoni V, di Laura Frattura G, Previtali D, Tamborini S, Candrian C, Cristallo Lacalamita M, Del Grande F, Filardo G.","Am J Sports Med. 2019 Nov;47(13):3181-3186. doi: 10.1177/0363546519872975. Epub 2019 Sep 12.","Am J Sports Med.  2019","PubMed","citation","PMID:31513429","pubmed","31513429","create date:2019/09/13 | first author:Bordoni V",
"Randomised controlled trials (RCTs) in sports injury research: authors-please report the compliance with the intervention.","/pubmed/31511232","Nielsen RO, Bertelsen ML, Ramskov D, Damsted C, Verhagen E, Bredeweg SW, Theisen D, Malisoux L.","Br J Sports Med. 2019 Sep 11. pii: bjsports-2019-100858. doi: 10.1136/bjsports-2019-100858. [Epub ahead of print]","Br J Sports Med.  2019","PubMed","citation","PMID:31511232","pubmed","31511232","create date:2019/09/13 | first author:Nielsen RO",
"Effectiveness of a low-value financial-incentive program for increasing vegetable-rich restaurant meal selection and reducing socioeconomic inequality: a cluster crossover trial.","/pubmed/31511013","Nagatomo W, Saito J, Kondo N.","Int J Behav Nutr Phys Act. 2019 Sep 12;16(1):81. doi: 10.1186/s12966-019-0830-5.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31511013 | PMCID:PMC6740003","pubmed","31511013","create date:2019/09/13 | first author:Nagatomo W",
"The Acute Neuromuscular Responses to Cluster Set Resistance Training: A Systematic Review and Meta-Analysis.","/pubmed/31506904","Latella C, Teo WP, Drinkwater EJ, Kendall K, Haff GG.","Sports Med. 2019 Sep 11. doi: 10.1007/s40279-019-01172-z. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31506904","pubmed","31506904","create date:2019/09/12 | first author:Latella C",
"High-Intensity Acceleration and Deceleration Demands in Elite Team Sports Competitive Match Play: A Systematic Review and Meta-Analysis of Observational Studies.","/pubmed/31506901","Harper DJ, Carling C, Kiely J.","Sports Med. 2019 Sep 10. doi: 10.1007/s40279-019-01170-1. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31506901","pubmed","31506901","create date:2019/09/12 | first author:Harper DJ",
"Outcomes of Revision Hip Arthroscopic Surgery: A Systematic Review and Meta-analysis.","/pubmed/31503501","O'Connor M, Steinl GK, Padaki AS, Duchman KR, Westermann RW, Lynch TS.","Am J Sports Med. 2019 Sep 10:363546519869671. doi: 10.1177/0363546519869671. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31503501","pubmed","31503501","create date:2019/09/11 | first author:O'Connor M",
"The Effect of Nordic Hamstring Exercise Intervention Volume on Eccentric Strength and Muscle Architecture Adaptations: A Systematic Review and Meta-analyses.","/pubmed/31502142","Cuthbert M, Ripley N, McMahon JJ, Evans M, Haff GG, Comfort P.","Sports Med. 2019 Sep 9. doi: 10.1007/s40279-019-01178-7. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31502142","pubmed","31502142","create date:2019/09/11 | first author:Cuthbert M",
"Correction to: Injury Incidence, Prevalence and Severity in High-Level Male Youth Football: A Systematic Review.","/pubmed/31502141","Jones S, Almousa S, Gibb A, Allamby N, Mullen R, Andersen TE, Williams M.","Sports Med. 2019 Sep 9. doi: 10.1007/s40279-019-01182-x. [Epub ahead of print]","Sports Med.  2019","PubMed","citation","PMID:31502141","pubmed","31502141","create date:2019/09/11 | first author:Jones S",
"Combat as an Interpersonal Synergy: An Ecological Dynamics Approach to Combat Sports.","/pubmed/31502140","Krabben K, Orth D, van der Kamp J.","Sports Med. 2019 Sep 9. doi: 10.1007/s40279-019-01173-y. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31502140","pubmed","31502140","create date:2019/09/11 | first author:Krabben K",
"The prognostic value of late gadolinium enhancement in hypertrophic cardiomyopathy: An updated meta-analysis.","/pubmed/31500462","Fortuni F, Angelini F, Abete R, Raineri C, Sclesi L, Turco A, Crimi G, Leonardi S, Ghio S, Oltrona Visconti L, De Ferrari GM.","Eur J Prev Cardiol. 2019 Sep 9:2047487319874352. doi: 10.1177/2047487319874352. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31500462","pubmed","31500462","create date:2019/09/11 | first author:Fortuni F",
"Sex Dimorphism of VO(2max) Trainability: A Systematic Review and Meta-analysis.","/pubmed/31494865","Diaz-Canestro C, Montero D.","Sports Med. 2019 Sep 7. doi: 10.1007/s40279-019-01180-z. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31494865","pubmed","31494865","create date:2019/09/09 | first author:Diaz-Canestro C",
"Effects of Physical Exercise Training in the Workplace on Physical Fitness: A Systematic Review and Meta-analysis.","/pubmed/31494864","Prieske O, Dalager T, Herz M, Hortobagyi T, Sjøgaard G, Søgaard K, Granacher U.","Sports Med. 2019 Sep 7. doi: 10.1007/s40279-019-01179-6. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31494864","pubmed","31494864","create date:2019/09/09 | first author:Prieske O",
"The Effect of Training Interventions on Change of Direction Biomechanics Associated with Increased Anterior Cruciate Ligament Loading: A Scoping Review.","/pubmed/31493206","Dos'Santos T, Thomas C, Comfort P, Jones PA.","Sports Med. 2019 Sep 6. doi: 10.1007/s40279-019-01171-0. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31493206","pubmed","31493206","create date:2019/09/08 | first author:Dos'Santos T",
"Relationships Between Dry-land Resistance Training and Swim Start Performance and Effects of Such Training on the Swim Start: A Systematic Review.","/pubmed/31493205","Thng S, Pearson S, Keogh JWL.","Sports Med. 2019 Sep 6. doi: 10.1007/s40279-019-01174-x. [Epub ahead of print] Review. Erratum in: Sports Med. 2019 Oct 3;:. ","Sports Med.  2019","PubMed","citation","PMID:31493205","pubmed","31493205","create date:2019/09/08 | first author:Thng S",
"The ""Outside-In"" Lesion of Hip Impingement and the ""Inside-Out"" Lesion of Hip Dysplasia: Two Distinct Patterns of Acetabular Chondral Injury.","/pubmed/31490700","Kraeutler MJ, Goodrich JA, Fioravanti MJ, Garabekyan T, Mei-Dan O.","Am J Sports Med. 2019 Oct;47(12):2978-2984. doi: 10.1177/0363546519871065. Epub 2019 Sep 6.","Am J Sports Med.  2019","PubMed","citation","PMID:31490700","pubmed","31490700","create date:2019/09/07 | first author:Kraeutler MJ",
"Efficacy of a compulsory homework programme for increasing physical activity and improving nutrition in children: a cluster randomised controlled trial.","/pubmed/31488140","Duncan S, Stewart T, McPhee J, Borotkanics R, Prendergast K, Zinn C, Meredith-Jones K, Taylor R, McLachlan C, Schofield G.","Int J Behav Nutr Phys Act. 2019 Sep 5;16(1):80. doi: 10.1186/s12966-019-0840-3.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31488140 | PMCID:PMC6729097","pubmed","31488140","create date:2019/09/07 | first author:Duncan S",
"Pharmacotherapeutics for prevention of aortic root enlargement in Marfan Syndrome - A network meta-analysis of randomized controlled trials.","/pubmed/31487999","Malik AH, Yandrapalli S, Pemmasani G, Malik SS, Aronow WS.","Eur J Prev Cardiol. 2019 Sep 5:2047487319874907. doi: 10.1177/2047487319874907. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31487999","pubmed","31487999","create date:2019/09/07 | first author:Malik AH",
"Optimisation of cardiac resynchronisation therapy device selection guided by cardiac magnetic resonance imaging: Cost-effectiveness analysis.","/pubmed/31487998","Crespo C, Linhart M, Acosta J, Soto-Iglesias D, Martínez M, Jáuregui B, Mira Á, Restovic G, Sagarra J, Auricchio A, Fahn B, Boltyenkov A, Lasalvia L, Sampietro-Colom L, Berruezo A.","Eur J Prev Cardiol. 2019 Sep 5:2047487319873149. doi: 10.1177/2047487319873149. [Epub ahead of print]","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31487998","pubmed","31487998","create date:2019/09/07 | first author:Crespo C",
"Patient-Specific 3-D Magnetic Resonance Imaging-Based Dynamic Simulation of Hip Impingement and Range of Motion Can Replace 3-D Computed Tomography-Based Simulation for Patients With Femoroacetabular Impingement: Implications for Planning Open Hip Preservation Surgery and Hip Arthroscopy.","/pubmed/31486679","Lerch TD, Degonda C, Schmaranzer F, Todorski I, Cullmann-Bastian J, Zheng G, Siebenrock KA, Tannast M.","Am J Sports Med. 2019 Oct;47(12):2966-2977. doi: 10.1177/0363546519869681. Epub 2019 Sep 5.","Am J Sports Med.  2019","PubMed","citation","PMID:31486679","pubmed","31486679","create date:2019/09/06 | first author:Lerch TD",
"Political and public acceptability of a sugar-sweetened beverages tax: a mixed-method systematic review and meta-analysis.","/pubmed/31484538","Eykelenboom M, van Stralen MM, Olthof MR, Schoonmade LJ, Steenhuis IHM, Renders CM; PEN Consortium..","Int J Behav Nutr Phys Act. 2019 Sep 4;16(1):78. doi: 10.1186/s12966-019-0843-0. Review.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31484538 | PMCID:PMC6727579","pubmed","31484538","create date:2019/09/06 | first author:Eykelenboom M",
"How to evaluate premature ventricular beats in the athlete: critical review and proposal of a diagnostic algorithm.","/pubmed/31481389","Corrado D, Drezner JA, D'Ascenzi F, Zorzi A.","Br J Sports Med. 2019 Sep 3. pii: bjsports-2018-100529. doi: 10.1136/bjsports-2018-100529. [Epub ahead of print] Review.","Br J Sports Med.  2019","PubMed","citation","PMID:31481389","pubmed","31481389","create date:2019/09/05 | first author:Corrado D",
"Nudging to move: a scoping review of the use of choice architecture interventions to promote physical activity in the general population.","/pubmed/31481090","Forberger S, Reisch L, Kampfmann T, Zeeb H.","Int J Behav Nutr Phys Act. 2019 Sep 3;16(1):77. doi: 10.1186/s12966-019-0844-z. Review.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31481090 | PMCID:PMC6724306","pubmed","31481090","create date:2019/09/05 | first author:Forberger S",
"Optimal Outcomes for Acute Avulsion Fracture of the Achilles Tendon Treated With the Insertional Reattachment Technique: A Case Series of 31 Cases With Over 2 Years of Follow-up.","/pubmed/31480851","Pi Y, Hu Y, Jiao C, Ao Y, Guo Q.","Am J Sports Med. 2019 Oct;47(12):2993-3001. doi: 10.1177/0363546519869952. Epub 2019 Sep 3.","Am J Sports Med.  2019","PubMed","citation","PMID:31480851","pubmed","31480851","create date:2019/09/05 | first author:Pi Y",
"Association of lowering apolipoprotein B with cardiovascular outcomes across various lipid-lowering therapies: Systematic review and meta-analysis of trials.","/pubmed/31475865","Khan SU, Khan MU, Valavoor S, Khan MS, Okunrintemi V, Mamas MA, Leucker TM, Blaha MJ, Michos ED.","Eur J Prev Cardiol. 2019 Sep 2:2047487319871733. doi: 10.1177/2047487319871733. [Epub ahead of print]","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31475865","pubmed","31475865","create date:2019/09/03 | first author:Khan SU",
"Professional Athletes Are at Higher Risk of Septic Arthritis After Anterior Cruciate Ligament Reconstruction: An Analysis of 4421 Consecutive Patients Including 265 Elite Athletes From the SANTI Study Group.","/pubmed/31461315","Sonnery-Cottet B, Saithna A, Abreu FG, Franck F, de Abreu GV, Vieira TD, Daggett M, Pioger C.","Am J Sports Med. 2019 Oct;47(12):2910-2918. doi: 10.1177/0363546519869326. Epub 2019 Aug 28.","Am J Sports Med.  2019","PubMed","citation","PMID:31461315","pubmed","31461315","create date:2019/08/29 | first author:Sonnery-Cottet B",
"The Kaplan Fibers of the Iliotibial Band Can Be Identified on Routine Knee Magnetic Resonance Imaging.","/pubmed/31433960","Batty L, Murgier J, O'Sullivan R, Webster KE, Feller JA, Devitt BM.","Am J Sports Med. 2019 Oct;47(12):2895-2903. doi: 10.1177/0363546519868219. Epub 2019 Aug 21.","Am J Sports Med.  2019","PubMed","citation","PMID:31433960","pubmed","31433960","create date:2019/08/23 | first author:Batty L",
"Patients With Borderline Hip Dysplasia Achieve Clinically Significant Outcome After Arthroscopic Femoroacetabular Impingement Surgery: A Case-Control Study With Minimum 2-Year Follow-up.","/pubmed/31419157","Beck EC, Nwachukwu BU, Chahla J, Jan K, Keating TC, Suppauksorn S, Nho SJ.","Am J Sports Med. 2019 Sep;47(11):2636-2645. doi: 10.1177/0363546519865919. Epub 2019 Aug 16.","Am J Sports Med.  2019","PubMed","citation","PMID:31419157","pubmed","31419157","create date:2019/08/17 | first author:Beck EC",
"Prevalence and Clinical Implications of Chondral Injuries After Hip Arthroscopic Surgery for Femoroacetabular Impingement Syndrome.","/pubmed/31411901","Chahla J, Beck EC, Okoroha K, Cancienne JM, Kunze KN, Nho SJ.","Am J Sports Med. 2019 Sep;47(11):2626-2635. doi: 10.1177/0363546519865912. Epub 2019 Aug 14.","Am J Sports Med.  2019","PubMed","citation","PMID:31411901","pubmed","31411901","create date:2019/08/15 | first author:Chahla J",
"Influence of Risky Pathoanatomy and Demographic Factors on Clinical Outcomes After Isolated Medial Patellofemoral Ligament Reconstruction: A Regression Analysis.","/pubmed/31411896","Hiemstra LA, Kerslake SA, Lafave MR.","Am J Sports Med. 2019 Oct;47(12):2904-2909. doi: 10.1177/0363546519866452. Epub 2019 Aug 14.","Am J Sports Med.  2019","PubMed","citation","PMID:31411896","pubmed","31411896","create date:2019/08/15 | first author:Hiemstra LA",
"Complications After Anterior Cruciate Ligament Reconstruction and Their Relation to the Type of Graft: A Prospective Study of 958 Cases.","/pubmed/31403824","Rousseau R, Labruyere C, Kajetanek C, Deschamps O, Makridis KG, Djian P.","Am J Sports Med. 2019 Sep;47(11):2543-2549. doi: 10.1177/0363546519867913. Epub 2019 Aug 12.","Am J Sports Med.  2019","PubMed","citation","PMID:31403824","pubmed","31403824","create date:2019/08/14 | first author:Rousseau R",
"Factors Associated With a Return to Preinjury Level of Sport Performance After Anterior Cruciate Ligament Reconstruction Surgery.","/pubmed/31381373","Webster KE, McPherson AL, Hewett TE, Feller JA.","Am J Sports Med. 2019 Sep;47(11):2557-2562. doi: 10.1177/0363546519865537. Epub 2019 Aug 5.","Am J Sports Med.  2019","PubMed","citation","PMID:31381373","pubmed","31381373","create date:2019/08/06 | first author:Webster KE",
"Comparative Clinical Outcomes After Intra-articular Injection With Adipose-Derived Cultured Stem Cells or Noncultured Stromal Vascular Fraction for the Treatment of Knee Osteoarthritis.","/pubmed/31373830","Yokota N, Hattori M, Ohtsuru T, Otsuji M, Lyman S, Shimomura K, Nakamura N.","Am J Sports Med. 2019 Sep;47(11):2577-2583. doi: 10.1177/0363546519864359. Epub 2019 Aug 2.","Am J Sports Med.  2019","PubMed","citation","PMID:31373830","pubmed","31373830","create date:2019/08/03 | first author:Yokota N",
"Why exercise may be beneficial in concussion rehabilitation: A cellular perspective.","/pubmed/31349959","Dech RT, Bishop SA, Neary JP.","J Sci Med Sport. 2019 Oct;22(10):1090-1096. doi: 10.1016/j.jsams.2019.06.007. Epub 2019 Jul 2. Review.","J Sci Med Sport.  2019","PubMed","citation","PMID:31349959","pubmed","31349959","create date:2019/07/28 | first author:Dech RT",
"Predictors of Unsuccessful Nonoperative Management of Capitellar Osteochondritis Dissecans.","/pubmed/31348868","Funakoshi T, Furushima K, Miyamoto A, Kusano H, Horiuchi Y, Itoh Y.","Am J Sports Med. 2019 Sep;47(11):2691-2698. doi: 10.1177/0363546519863349. Epub 2019 Jul 26.","Am J Sports Med.  2019","PubMed","citation","PMID:31348868","pubmed","31348868","create date:2019/07/28 | first author:Funakoshi T",
"Correlation of Single Assessment Numerical Evaluation Score for Sport and Activities of Daily Living to Modified Harris Hip Score and Hip Outcome Score in Patients Undergoing Arthroscopic Hip Surgery.","/pubmed/31348867","Lau BC, Scribani M, Lassiter T, Wittstein J.","Am J Sports Med. 2019 Sep;47(11):2646-2650. doi: 10.1177/0363546519863411. Epub 2019 Jul 26.","Am J Sports Med.  2019","PubMed","citation","PMID:31348867","pubmed","31348867","create date:2019/07/28 | first author:Lau BC",
"Association Between a Rule Change to Reduce Home Plate Collisions and Mild Traumatic Brain Injury and Other Injuries in Professional Baseball Players.","/pubmed/31336057","Green G, D'Angelo J, Coyles J, Penny I, Golfinos JG, Valadka A.","Am J Sports Med. 2019 Sep;47(11):2704-2708. doi: 10.1177/0363546519861525. Epub 2019 Jul 23.","Am J Sports Med.  2019","PubMed","citation","PMID:31336057","pubmed","31336057","create date:2019/07/25 | first author:Green G",
"Comment on: ""Incidence, Severity, Aetiology and Prevention of Sports Injuries: A Review of Concepts"".","/pubmed/31332710","Chandran A, Nedimyer AK, Register-Mihalik JK, DiPietro L, Kerr ZY.","Sports Med. 2019 Oct;49(10):1621-1623. doi: 10.1007/s40279-019-01154-1. No abstract available. ","Sports Med.  2019","PubMed","citation","PMID:31332710","pubmed","31332710","create date:2019/07/25 | first author:Chandran A",
"Epidemiology of bone stress injuries in Australian high performance athletes: A retrospective cohort study.","/pubmed/31307905","Ruddick GK, Lovell GA, Drew MK, Fallon KE.","J Sci Med Sport. 2019 Oct;22(10):1114-1118. doi: 10.1016/j.jsams.2019.06.008. Epub 2019 Jun 29.","J Sci Med Sport.  2019","PubMed","citation","PMID:31307905","pubmed","31307905","create date:2019/07/17 | first author:Ruddick GK",
"Match and Training Injuries in Women's Rugby Union: A Systematic Review of Published Studies.","/pubmed/31292854","King D, Hume P, Cummins C, Pearce A, Clark T, Foskett A, Barnes M.","Sports Med. 2019 Oct;49(10):1559-1574. doi: 10.1007/s40279-019-01151-4. Review.","Sports Med.  2019","PubMed","citation","PMID:31292854","pubmed","31292854","create date:2019/07/12 | first author:King D",
