Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Exercise treatment effect modifiers in persistent low back pain: an individual participant data meta-analysis of 3514 participants from 27 randomised controlled trials.","/pubmed/31780447","Hayden JA, Wilson MN, Stewart S, Cartwright JL, Smith AO, Riley RD, van Tulder M, Bendix T, Cecchi F, Costa LOP, Dufour N, Ferreira ML, Foster NE, Gudavalli MR, Hartvigsen J, Helmhout P, Kool J, Koumantakis GA, Kovacs FM, Kuukkanen T, Long A, Macedo LG, et al.","Br J Sports Med. 2019 Nov 28. pii: bjsports-2019-101205. doi: 10.1136/bjsports-2019-101205. [Epub ahead of print] Review.","Br J Sports Med.  2019","PubMed","citation","PMID:31780447","pubmed","31780447","create date:2019/11/30 | first author:Hayden JA",
"Higher neck strength is associated with lower head acceleration during purposeful heading in soccer: A systematic review.","/pubmed/31780360","Peek K, Elliott JM, Orr R.","J Sci Med Sport. 2019 Nov 12. pii: S1440-2440(19)30660-7. doi: 10.1016/j.jsams.2019.11.004. [Epub ahead of print] Review.","J Sci Med Sport.  2019","PubMed","citation","PMID:31780360","pubmed","31780360","create date:2019/11/30 | first author:Peek K",
"Pronation or foot movement - What is important.","/pubmed/31776068","Behling AV, Manz S, von Tscharner V, Nigg BM.","J Sci Med Sport. 2019 Nov 8. pii: S1440-2440(19)30497-9. doi: 10.1016/j.jsams.2019.11.002. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31776068","pubmed","31776068","create date:2019/11/30 | first author:Behling AV",
"Altering the availability of healthier vs. less healthy items in UK hospital vending machines: a multiple treatment reversal design.","/pubmed/31775798","Pechey R, Jenkins H, Cartwright E, Marteau TM.","Int J Behav Nutr Phys Act. 2019 Nov 27;16(1):114. doi: 10.1186/s12966-019-0883-5.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31775798 | PMCID:PMC6882209","pubmed","31775798","create date:2019/11/30 | first author:Pechey R",
"Out of Control.","/pubmed/31774714","Fleming BC.","Am J Sports Med. 2019 Dec;47(14):3311-3313. doi: 10.1177/0363546519888492. No abstract available. ","Am J Sports Med.  2019","PubMed","citation","PMID:31774714","pubmed","31774714","create date:2019/11/28 | first author:Fleming BC",
"Physiotherapy as an Initial Treatment Option for Femoroacetabular Impingement: A Systematic Review of the Literature and Meta-analysis of 5 Randomized Controlled Trials.","/pubmed/31774704","Hoit G, Whelan DB, Dwyer T, Ajrawat P, Chahal J.","Am J Sports Med. 2019 Nov 27:363546519882668. doi: 10.1177/0363546519882668. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31774704","pubmed","31774704","create date:2019/11/28 | first author:Hoit G",
"Return to Work and Sport After Proximal Tibial Osteotomy and the Effects of Opening Versus Closing Wedge Techniques on Adverse Outcomes: A Systematic Review and Meta-analysis.","/pubmed/31774691","Kunze KN, Beletsky A, Hannon CP, LaPrade RF, Yanke AB, Cole BJ, Forsythe B, Chahla J.","Am J Sports Med. 2019 Nov 27:363546519881638. doi: 10.1177/0363546519881638. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31774691","pubmed","31774691","create date:2019/11/28 | first author:Kunze KN",
"Lower extremity artery disease in patients with type 2 diabetes.","/pubmed/31766923","Buso G, Aboyans V, Mazzolai L.","Eur J Prev Cardiol. 2019 Dec;26(2_suppl):114-124. doi: 10.1177/2047487319880044.","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31766923","pubmed","31766923","create date:2019/11/27 | first author:Buso G",
"Innovations in personalised diabetes care and risk management.","/pubmed/31766922","Nijpels G, Beulens JW, van der Heijden AA, Elders PJ.","Eur J Prev Cardiol. 2019 Dec;26(2_suppl):125-132. doi: 10.1177/2047487319880043.","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31766922","pubmed","31766922","create date:2019/11/27 | first author:Nijpels G",
"Antithrombotic therapy and revascularisation strategies in people with diabetes and coronary artery disease.","/pubmed/31766921","Rocca B, Rubboli A, Zaccardi F.","Eur J Prev Cardiol. 2019 Dec;26(2_suppl):92-105. doi: 10.1177/2047487319880045.","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31766921","pubmed","31766921","create date:2019/11/27 | first author:Rocca B",
"Glucose-lowering therapies in patients with type 2 diabetes and cardiovascular diseases.","/pubmed/31766918","Prattichizzo F, La Sala L, Rydén L, Marx N, Ferrini M, Valensi P, Ceriello A.","Eur J Prev Cardiol. 2019 Dec;26(2_suppl):73-80. doi: 10.1177/2047487319880040.","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31766918","pubmed","31766918","create date:2019/11/27 | first author:Prattichizzo F",
"The metabolic syndrome - What is it and how should it be managed?","/pubmed/31766917","Nilsson PM, Tuomilehto J, Rydén L.","Eur J Prev Cardiol. 2019 Dec;26(2_suppl):33-46. doi: 10.1177/2047487319886404.","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31766917","pubmed","31766917","create date:2019/11/27 | first author:Nilsson PM",
"Targets for blood glucose: What have the trials told us.","/pubmed/31766916","Valensi P, Prévost G, Schnell O, Standl E, Ceriello A.","Eur J Prev Cardiol. 2019 Dec;26(2_suppl):64-72. doi: 10.1177/2047487319885456.","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31766916","pubmed","31766916","create date:2019/11/27 | first author:Valensi P",
"Risk and management of pre-diabetes.","/pubmed/31766914","Beulens J, Rutters F, Rydén L, Schnell O, Mellbin L, Hart HE, Vos RC.","Eur J Prev Cardiol. 2019 Dec;26(2_suppl):47-54. doi: 10.1177/2047487319880041.","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31766914","pubmed","31766914","create date:2019/11/27 | first author:Beulens J",
"Lifestyle factors, self-management and patient empowerment in diabetes care.","/pubmed/31766913","Lambrinou E, Hansen TB, Beulens JW.","Eur J Prev Cardiol. 2019 Dec;26(2_suppl):55-63. doi: 10.1177/2047487319885455.","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31766913","pubmed","31766913","create date:2019/11/27 | first author:Lambrinou E",
"Risk factor reduction in type 2 diabetes demands a multifactorial approach.","/pubmed/31766912","Rydén L, Ferrannini G, Mellbin L.","Eur J Prev Cardiol. 2019 Dec;26(2_suppl):81-91. doi: 10.1177/2047487319872015.","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31766912","pubmed","31766912","create date:2019/11/27 | first author:Rydén L",
"Outcome Comparison of Graft Bridging and Superior Capsule Reconstruction for Large to Massive Rotator Cuff Tears: A Systematic Review.","/pubmed/31766858","Lin J, Sun Y, Chen Q, Liu S, Ding Z, Chen J.","Am J Sports Med. 2019 Nov 25:363546519889040. doi: 10.1177/0363546519889040. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31766858","pubmed","31766858","create date:2019/11/27 | first author:Lin J",
"Acetabular Morphologic Characteristics Predict Early Conversion to Arthroplasty After Isolated Hip Arthroscopy for Femoroacetabular Impingement.","/pubmed/31765238","Giordano BD, Kuhns BD, Perets I, Yuen L, Domb BG.","Am J Sports Med. 2020 Jan;48(1):188-196. doi: 10.1177/0363546519888894. Epub 2019 Nov 25.","Am J Sports Med.  2020","PubMed","citation","PMID:31765238","pubmed","31765238","create date:2019/11/26 | first author:Giordano BD",
"Minimum 10-Year Clinical and Radiological Outcomes of a Randomized Controlled Trial Evaluating 2 Different Approaches to Full Weightbearing After Matrix-Induced Autologous Chondrocyte Implantation.","/pubmed/31765228","Ebert JR, Fallon M, Ackland TR, Janes GC, Wood DJ.","Am J Sports Med. 2020 Jan;48(1):133-142. doi: 10.1177/0363546519886548. Epub 2019 Nov 25.","Am J Sports Med.  2020","PubMed","citation","PMID:31765228","pubmed","31765228","create date:2019/11/26 | first author:Ebert JR",
"High Prevalence of Connective Tissue Gene Variants in Professional Ballet.","/pubmed/31765226","Vera AM, Peterson LE, Dong D, Haghshenas V, Yetter TR, Delgado DA, McCulloch PC, Varner KE, Harris JD.","Am J Sports Med. 2020 Jan;48(1):222-228. doi: 10.1177/0363546519887955. Epub 2019 Nov 25.","Am J Sports Med.  2020","PubMed","citation","PMID:31765226","pubmed","31765226","create date:2019/11/26 | first author:Vera AM",
"Sleep Deprivation: Cytokine and Neuroendocrine Effects on Perception of Effort.","/pubmed/31764462","Cullen T, Thomas G, Wadley AJ.","Med Sci Sports Exerc. 2019 Nov 15. doi: 10.1249/MSS.0000000000002207. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31764462","pubmed","31764462","create date:2019/11/26 | first author:Cullen T",
"Free-living Evaluation of Laboratory-based Activity Classifiers in Preschoolers.","/pubmed/31764460","Ahmadi MN, Brookes D, Chowdhury A, Pavey T, Trost SG.","Med Sci Sports Exerc. 2019 Nov 21. doi: 10.1249/MSS.0000000000002221. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31764460","pubmed","31764460","create date:2019/11/26 | first author:Ahmadi MN",
"Comment on ""Frequency and Magnitude of Game-Related Head Impacts in Male Contact Sports Athletes: A Systematic Review and Meta-Analysis"".","/pubmed/31761993","Fanton M, Wu L, Camarillo D.","Sports Med. 2019 Nov 25. doi: 10.1007/s40279-019-01230-6. [Epub ahead of print] No abstract available. ","Sports Med.  2019","PubMed","citation","PMID:31761993","pubmed","31761993","create date:2019/11/26 | first author:Fanton M",
"Reply to Fanton et al.: Comment on ""Frequency and Magnitude of Game-Related Head Impacts in Male Contact Sports Athletes: A Systematic Review and Meta-analysis"".","/pubmed/31761992","Willmott C, Nguyen JV, Brennan JH, Mitra B.","Sports Med. 2019 Nov 25. doi: 10.1007/s40279-019-01231-5. [Epub ahead of print] No abstract available. ","Sports Med.  2019","PubMed","citation","PMID:31761992","pubmed","31761992","create date:2019/11/26 | first author:Willmott C",
"Matrix Metalloproteinase Inhibition With Doxycycline Affects the Progression of Posttraumatic Osteoarthritis After Anterior Cruciate Ligament Rupture: Evaluation in a New Nonsurgical Murine ACL Rupture Model.","/pubmed/31756130","Zhang X, Deng XH, Song Z, Croen B, Carballo CB, Album Z, Zhang Y, Bhandari R, Rodeo SA.","Am J Sports Med. 2020 Jan;48(1):143-152. doi: 10.1177/0363546519887158. Epub 2019 Nov 22.","Am J Sports Med.  2020","PubMed","citation","PMID:31756130","pubmed","31756130","create date:2019/11/23 | first author:Zhang X",
"An Age-Based Approach to Anterior Shoulder Instability in Patients Under 40 Years Old: Analysis of a US Population.","/pubmed/31756127","Leland DP, Bernard CD, Keyt LK, Krych AJ, Dahm DL, Sanchez-Sotelo J, Camp CL.","Am J Sports Med. 2020 Jan;48(1):56-62. doi: 10.1177/0363546519886861. Epub 2019 Nov 22.","Am J Sports Med.  2020","PubMed","citation","PMID:31756127","pubmed","31756127","create date:2019/11/23 | first author:Leland DP",
"Effects of a heat and moisture exchanger on respiratory function and symptoms post-cold air exercise.","/pubmed/31755166","Frischhut C, Kennedy MD, Niedermeier M, Faulhaber M.","Scand J Med Sci Sports. 2019 Nov 22. doi: 10.1111/sms.13603. [Epub ahead of print]","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31755166","pubmed","31755166","create date:2019/11/23 | first author:Frischhut C",
"Physical Activity Interventions for Primary Prevention in Adults: A Systematic Review of Randomized Controlled Trial-Based Economic Evaluations.","/pubmed/31755043","Mattli R, Farcher R, Syleouni ME, Wieser S, Probst-Hensch N, Schmidt-Trucksäss A, Schwenkglenks M.","Sports Med. 2019 Nov 21. doi: 10.1007/s40279-019-01233-3. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31755043","pubmed","31755043","create date:2019/11/23 | first author:Mattli R",
"Psychological factors and future performance of football players: A systematic review with meta-analysis.","/pubmed/31753742","Ivarsson A, Kilhage-Persson A, Martindale R, Priestley D, Huijgen B, Ardern C, McCall A.","J Sci Med Sport. 2019 Nov 1. pii: S1440-2440(19)30559-6. doi: 10.1016/j.jsams.2019.10.021. [Epub ahead of print] Review.","J Sci Med Sport.  2019","PubMed","citation","PMID:31753742","pubmed","31753742","create date:2019/11/23 | first author:Ivarsson A",
"Systematic review of interventions in the childcare setting with direct parental involvement: effectiveness on child weight status and energy balance-related behaviours.","/pubmed/31752917","van de Kolk I, Verjans-Janssen SRB, Gubbels JS, Kremers SPJ, Gerards SMPL.","Int J Behav Nutr Phys Act. 2019 Nov 21;16(1):110. doi: 10.1186/s12966-019-0874-6. Review.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31752917 | PMCID:PMC6873502","pubmed","31752917","create date:2019/11/23 | first author:van de Kolk I",
"Temporal features of sitting, standing and stepping changes in a cluster-randomised controlled trial of a workplace sitting-reduction intervention.","/pubmed/31752916","Stephens SK, Winkler EAH, Eakin EG, Clark BK, Owen N, Moodie M, La Montagne AD, Dunstan DW, Healy GN.","Int J Behav Nutr Phys Act. 2019 Nov 21;16(1):111. doi: 10.1186/s12966-019-0879-1.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31752916 | PMCID:PMC6873403","pubmed","31752916","create date:2019/11/23 | first author:Stephens SK",
"Effects of school-based physical activity on mathematics performance in children: a systematic review.","/pubmed/31752903","Sneck S, Viholainen H, Syväoja H, Kankaapää A, Hakonen H, Poikkeus AM, Tammelin T.","Int J Behav Nutr Phys Act. 2019 Nov 21;16(1):109. doi: 10.1186/s12966-019-0866-6. Review.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31752903 | PMCID:PMC6873534","pubmed","31752903","create date:2019/11/23 | first author:Sneck S",
"Systematic review: a systems innovation perspective on barriers and facilitators for the implementation of healthy food-store interventions.","/pubmed/31752885","Middel CNH, Schuitmaker-Warnaar TJ, Mackenbach JD, Broerse JEW.","Int J Behav Nutr Phys Act. 2019 Nov 21;16(1):108. doi: 10.1186/s12966-019-0867-5. Review.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31752885 | PMCID:PMC6868845","pubmed","31752885","create date:2019/11/23 | first author:Middel CNH",
"Does telephone-delivered exercise advice and support by physiotherapists improve pain and/or function in people with knee osteoarthritis? Telecare randomised controlled trial.","/pubmed/31748198","Hinman RS, Campbell PK, Lawford BJ, Briggs AM, Gale J, Bills C, Kasza J, Harris A, French SD, Bunker SJ, Forbes A, Bennell KL.","Br J Sports Med. 2019 Nov 20. pii: bjsports-2019-101183. doi: 10.1136/bjsports-2019-101183. [Epub ahead of print]","Br J Sports Med.  2019","PubMed","citation","PMID:31748198","pubmed","31748198","create date:2019/11/22 | first author:Hinman RS",
"A Bayesian meta-analysis on early tobacco exposure and vascular health: From childhood to early adulthood.","/pubmed/31747795","Georgiopoulos G, Oikonomou D, Pateras K, Masi S, Magkas N, Delialis D, Ajdini E, Vlachou V, Stamatelopoulos K, Charakida M.","Eur J Prev Cardiol. 2019 Nov 21:2047487319883557. doi: 10.1177/2047487319883557. [Epub ahead of print]","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31747795","pubmed","31747795","create date:2019/11/22 | first author:Georgiopoulos G",
"Correction to: Association Between Temporal Spatial Parameters and Overuse Injury History in Runners: A Systematic Review and Meta-analysis.","/pubmed/31745733","Brindle RA, Taylor JB, Rajek C, Weisbrod A, Ford KR.","Sports Med. 2019 Nov 19. doi: 10.1007/s40279-019-01234-2. [Epub ahead of print]","Sports Med.  2019","PubMed","citation","PMID:31745733","pubmed","31745733","create date:2019/11/21 | first author:Brindle RA",
"Is It Time We Better Understood the Tests We are Using for Return to Sport Decision Making Following ACL Reconstruction? A Critical Review of the Hop Tests.","/pubmed/31745732","Davies WT, Myer GD, Read PJ.","Sports Med. 2019 Nov 19. doi: 10.1007/s40279-019-01221-7. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31745732","pubmed","31745732","create date:2019/11/21 | first author:Davies WT",
"Rating of Perceived Effort: Methodological Concerns and Future Directions.","/pubmed/31745731","Halperin I, Emanuel A.","Sports Med. 2019 Nov 19. doi: 10.1007/s40279-019-01229-z. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31745731","pubmed","31745731","create date:2019/11/21 | first author:Halperin I",
"Remnant cholesterol, coronary atheroma progression and clinical events in statin-treated patients with coronary artery disease.","/pubmed/31744333","Elshazly MB, Mani P, Nissen S, Brennan DM, Clark D, Martin S, Jones SR, Quispe R, Donnellan E, Nicholls SJ, Puri R.","Eur J Prev Cardiol. 2019 Nov 19:2047487319887578. doi: 10.1177/2047487319887578. [Epub ahead of print]","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31744333","pubmed","31744333","create date:2019/11/21 | first author:Elshazly MB",
"Detecting prolonged sitting bouts with the ActiGraph GT3X.","/pubmed/31743494","Kuster RP, Grooten WJA, Baumgartner D, Blom V, Hagströmer M, Ekblom Ö.","Scand J Med Sci Sports. 2019 Nov 19. doi: 10.1111/sms.13601. [Epub ahead of print]","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31743494","pubmed","31743494","create date:2019/11/20 | first author:Kuster RP",
"Outcomes of Quadriceps Tendon With Patellar Bone Block Anterior Cruciate Ligament Reconstruction in Adolescent Patients With a Minimum 2-Year Follow-up.","/pubmed/31743038","Gagliardi AG, Carry PM, Parikh HB, Albright JC.","Am J Sports Med. 2020 Jan;48(1):93-98. doi: 10.1177/0363546519885371. Epub 2019 Nov 19.","Am J Sports Med.  2020","PubMed","citation","PMID:31743038","pubmed","31743038","create date:2019/11/20 | first author:Gagliardi AG",
"Use of Platelet-Rich Plasma for the Improvement of Pain and Function in Rotator Cuff Tears: A Systematic Review and Meta-analysis With Bias Assessment.","/pubmed/31743037","Chen X, Jones IA, Togashi R, Park C, Vangsness CT Jr.","Am J Sports Med. 2019 Nov 19:363546519881423. doi: 10.1177/0363546519881423. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31743037","pubmed","31743037","create date:2019/11/20 | first author:Chen X",
"Sports Injury Prevention is Complex: We Need to Invest in Better Processes, Not Singular Solutions.","/pubmed/31741293","Tee JC, McLaren SJ, Jones B.","Sports Med. 2019 Nov 18. doi: 10.1007/s40279-019-01232-4. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31741293","pubmed","31741293","create date:2019/11/20 | first author:Tee JC",
"Impact of youth sports specialisation on career and task-specific athletic performance: a systematic review following the American Medical Society for Sports Medicine (AMSSM) Collaborative Research Network's 2019 Youth Early Sport Specialisation Summit.","/pubmed/31740483","Kliethermes SA, Nagle K, Côté J, Malina RM, Faigenbaum A, Watson A, Feeley B, Marshall SW, LaBella CR, Herman DC, Tenforde A, Beutler AI, Jayanthi N.","Br J Sports Med. 2019 Nov 18. pii: bjsports-2019-101365. doi: 10.1136/bjsports-2019-101365. [Epub ahead of print] Review.","Br J Sports Med.  2019","PubMed","citation","PMID:31740483","pubmed","31740483","create date:2019/11/20 | first author:Kliethermes SA",
"Validity of a novel device for real-time analysis of cyclists' drag area.","/pubmed/31740264","Valenzuela PL, Alcalde Y, Gil-Cabrera J, Talavera E, Lucia A, Barranco-Gil D.","J Sci Med Sport. 2019 Nov 5. pii: S1440-2440(19)31289-7. doi: 10.1016/j.jsams.2019.10.023. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31740264","pubmed","31740264","create date:2019/11/20 | first author:Valenzuela PL",
"Hospitalizations for cardiovascular diseases attributable to tobacco smoking in France in 2015.","/pubmed/31739682","Bonaldi C, Pasquereau A, Hill C, Thomas D, Moutengou E, Thanh VN, Olié V.","Eur J Prev Cardiol. 2019 Nov 19:2047487319885462. doi: 10.1177/2047487319885462. [Epub ahead of print]","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31739682","pubmed","31739682","create date:2019/11/20 | first author:Bonaldi C",
"Infrared Thermography in Exercise Physiology: The Dawning of Exercise Radiomics.","/pubmed/31734882","Hillen B, Pfirrmann D, Nägele M, Simon P.","Sports Med. 2019 Nov 16. doi: 10.1007/s40279-019-01210-w. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31734882","pubmed","31734882","create date:2019/11/18 | first author:Hillen B",
"Physiotherapist-led treatment for young to middle-aged active adults with hip-related pain: consensus recommendations from the International Hip-related Pain Research Network, Zurich 2018.","/pubmed/31732651","Kemp JL, Risberg MA, Mosler A, Harris-Hayes M, Serner A, Moksnes H, Bloom N, Crossley KM, Gojanovic B, Hunt MA, Ishøi L, Mathieu N, Mayes S, Scholes MJ, Gimpel M, Friedman D, Ageberg E, Agricola R, Casartelli NC, Diamond LE, Dijkstra HP, Di Stasi S, et al.","Br J Sports Med. 2019 Nov 15. pii: bjsports-2019-101458. doi: 10.1136/bjsports-2019-101458. [Epub ahead of print]","Br J Sports Med.  2019","PubMed","citation","PMID:31732651","pubmed","31732651","create date:2019/11/17 | first author:Kemp JL",
"Does surgery reduce knee osteoarthritis, meniscal injury and subsequent complications compared with non-surgery after ACL rupture with at least 10 years follow-up? A systematic review and meta-analysis.","/pubmed/31732650","Lien-Iversen T, Morgan DB, Jensen C, Risberg MA, Engebretsen L, Viberg B.","Br J Sports Med. 2019 Nov 15. pii: bjsports-2019-100765. doi: 10.1136/bjsports-2019-100765. [Epub ahead of print] Review.","Br J Sports Med.  2019","PubMed","citation","PMID:31732650","pubmed","31732650","create date:2019/11/17 | first author:Lien-Iversen T",
"No Benefit of Ingestion of a Ketone Monoester Supplement on 10-km Running Performance.","/pubmed/31730565","Evans M, McSwiney FT, Brady AJ, Egan B.","Med Sci Sports Exerc. 2019 Dec;51(12):2506-2515. doi: 10.1249/MSS.0000000000002065.","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31730565","pubmed","31730565","create date:2019/11/16 | first author:Evans M",
"Effect of Graft Choice on Revision and Contralateral Anterior Cruciate Ligament Reconstruction: Results From the New Zealand ACL Registry.","/pubmed/31730379","Rahardja R, Zhu M, Love H, Clatworthy MG, Monk AP, Young SW.","Am J Sports Med. 2020 Jan;48(1):63-69. doi: 10.1177/0363546519885148. Epub 2019 Nov 15.","Am J Sports Med.  2020","PubMed","citation","PMID:31730379","pubmed","31730379","create date:2019/11/16 | first author:Rahardja R",
"Efficacy of School-Based Interventions for Improving Muscular Fitness Outcomes in Adolescent Boys: A Systematic Review and Meta-analysis.","/pubmed/31729638","Cox A, Fairclough SJ, Kosteli MC, Noonan RJ.","Sports Med. 2019 Nov 15. doi: 10.1007/s40279-019-01215-5. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31729638","pubmed","31729638","create date:2019/11/16 | first author:Cox A",
"Impact of Pre-exercise Hypohydration on Aerobic Exercise Performance, Peak Oxygen Consumption and Oxygen Consumption at Lactate Threshold: A Systematic Review with Meta-analysis.","/pubmed/31728846","Deshayes TA, Jeker D, Goulet EDB.","Sports Med. 2019 Nov 14. doi: 10.1007/s40279-019-01223-5. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31728846","pubmed","31728846","create date:2019/11/16 | first author:Deshayes TA",
"Correction: Arthrogenic muscle inhibition after ACL reconstruction: a scoping review of the efficacy of interventions.","/pubmed/31727726","[No authors listed]","Br J Sports Med. 2019 Dec;53(23):e8. doi: 10.1136/bjsports-2017-098401corr1. No abstract available. ","Br J Sports Med.  2019","PubMed","citation","PMID:31727726 | PMCID:PMC6900231","pubmed","31727726","create date:2019/11/16",
"Standardised criteria for classifying the International Classification of Activities for Time-use Statistics (ICATUS) activity groups into sleep, sedentary behaviour, and physical activity.","/pubmed/31727080","Liangruenrom N, Craike M, Dumuid D, Biddle SJH, Tudor-Locke C, Ainsworth B, Jalayondeja C, van Tienoven TP, Lachapelle U, Weenas D, Berrigan D, Olds T, Pedisic Z.","Int J Behav Nutr Phys Act. 2019 Nov 14;16(1):106. doi: 10.1186/s12966-019-0875-5.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31727080 | PMCID:PMC6857154","pubmed","31727080","create date:2019/11/16 | first author:Liangruenrom N",
"A Contemporary Look at the Evaluation and Treatment of Adult Borderline and Frank Hip Dysplasia.","/pubmed/31725329","Kraeutler MJ, Safran MR, Scillia AJ, Ayeni OR, Garabekyan T, Mei-Dan O.","Am J Sports Med. 2019 Nov 14:363546519881411. doi: 10.1177/0363546519881411. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31725329","pubmed","31725329","create date:2019/11/15 | first author:Kraeutler MJ",
"The link between diabetes and atherosclerosis.","/pubmed/31722564","La Sala L, Prattichizzo F, Ceriello A.","Eur J Prev Cardiol. 2019 Dec;26(2_suppl):15-24. doi: 10.1177/2047487319878373. Epub 2019 Nov 13.","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31722564","pubmed","31722564","create date:2019/11/15 | first author:La Sala L",
"Diabetes as a cardiovascular risk factor: An overview of global trends of macro and micro vascular complications.","/pubmed/31722562","Dal Canto E, Ceriello A, Rydén L, Ferrini M, Hansen TB, Schnell O, Standl E, Beulens JW.","Eur J Prev Cardiol. 2019 Dec;26(2_suppl):25-32. doi: 10.1177/2047487319878371. Epub 2019 Nov 13.","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31722562","pubmed","31722562","create date:2019/11/15 | first author:Dal Canto E",
"Management of patients with type 2 diabetes in cardiovascular rehabilitation.","/pubmed/31722560","Hansen D, Kraenkel N, Kemps H, Wilhelm M, Abreu A, Pfeiffer AF, Jordão A, Cornelissen V, Völler H.","Eur J Prev Cardiol. 2019 Dec;26(2_suppl):133-144. doi: 10.1177/2047487319882820. Epub 2019 Nov 13.","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31722560","pubmed","31722560","create date:2019/11/15 | first author:Hansen D",
"Quantification of Neuromuscular Fatigue: What Do We Do Wrong and Why?","/pubmed/31713783","Place N, Millet GY.","Sports Med. 2019 Nov 12. doi: 10.1007/s40279-019-01203-9. [Epub ahead of print]","Sports Med.  2019","PubMed","citation","PMID:31713783","pubmed","31713783","create date:2019/11/13 | first author:Place N",
"The Safety of Blood Flow Restriction Training as a Therapeutic Intervention for Patients With Musculoskeletal Disorders: A Systematic Review.","/pubmed/31710505","Minniti MC, Statkevich AP, Kelly RL, Rigsby VP, Exline MM, Rhon DI, Clewley D.","Am J Sports Med. 2019 Nov 11:363546519882652. doi: 10.1177/0363546519882652. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31710505","pubmed","31710505","create date:2019/11/12 | first author:Minniti MC",
"Modifiable lifestyle risk factors and C-reactive protein in patients with coronary artery disease: Implications for an anti-inflammatory treatment target population.","/pubmed/31707846","Blaum C, Brunner FJ, Kröger F, Braetz J, Lorenz T, Goßling A, Ojeda F, Koester L, Karakas M, Zeller T, Westermann D, Schnabel R, Blankenberg S, Seiffert M, Waldeyer C.","Eur J Prev Cardiol. 2019 Nov 10:2047487319885458. doi: 10.1177/2047487319885458. [Epub ahead of print]","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31707846","pubmed","31707846","create date:2019/11/12 | first author:Blaum C",
"Resistance Exercise-induced Regulation of Muscle Protein Synthesis to Intraset Rest.","/pubmed/31703023","Salvador AF, Askow AT, McKenna CF, Fang HY, Burke SK, Li Z, Ulanov AV, Paluska SA, Petruzzello SJ, Boppart MD, Oliver JM, Burd NA.","Med Sci Sports Exerc. 2019 Nov 6. doi: 10.1249/MSS.0000000000002213. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31703023","pubmed","31703023","create date:2019/11/09 | first author:Salvador AF",
