Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties;;
"Hip Arthroscopic Management Can Improve Osteitis Pubis and Bone Marrow Edema in Competitive Soccer Players With Femoroacetabular Impingement.,""/pubmed/30664355"",""Saito M, Utsunomiya H, Hatakeyama A, Nakashima H, Nishimura H, Matsuda DK, Sakai A, Uchida S."",""Am J Sports Med. 2019 Jan 21:363546518819099. doi: 10.1177/0363546518819099. [Epub ahead of print]"",""Am J Sports Med.  2019"",""PubMed"",""citation"",""PMID:30664355"",""pubmed"",""30664355"",""create date:2019/01/22 | first author:Saito M"",";;
"High-density electromyography activity in various hamstring exercises.,""/pubmed/30230042"",""Hegyi A, Csala D, Péter A, Finni T, Cronin NJ."",""Scand J Med Sci Sports. 2019 Jan";"29(1):34-43. doi: 10.1111/sms.13303. Epub 2018 Oct 4."",""Scand J Med Sci Sports.  2019"",""PubMed"",""citation"",""PMID:30230042"",""pubmed"",""30230042"",""create date:2018/09/20 | first author:Hegyi A"",";
"The Accuracy of Acquiring Heart Rate Variability from Portable Devices: A Systematic Review and Meta-Analysis.,""/pubmed/30706234"",""Dobbs WC, Fedewa MV, MacDonald HV, Holmes CJ, Cicone ZS, Plews DJ, Esco MR."",""Sports Med. 2019 Jan 31. doi: 10.1007/s40279-019-01061-5. [Epub ahead of print] Review."",""Sports Med.  2019"",""PubMed"",""citation"",""PMID:30706234"",""pubmed"",""30706234"",""create date:2019/02/02 | first author:Dobbs WC"",";;
"Institutional Guidelines for Resistance Exercise Training in Cardiovascular Disease: A Systematic Review.,""/pubmed/30701461"",""Fidalgo ASF, Farinatti P, Borges JP, de Paula T, Monteiro W."",""Sports Med. 2019 Jan 30. doi: 10.1007/s40279-019-01059-z. [Epub ahead of print] Review."",""Sports Med.  2019"",""PubMed"",""citation"",""PMID:30701461"",""pubmed"",""30701461"",""create date:2019/02/01 | first author:Fidalgo ASF"",";;
"Comment on ""Review of WADA Prohibited Substances: Limited Evidence for Performance-Enhancing Effects"".,""/pubmed/30689130"",""Holgado D, Zandonai T, Sanabria D."",""Sports Med. 2019 Jan 28. doi: 10.1007/s40279-019-01064-2. [Epub ahead of print] No abstract available. "",""Sports Med.  2019"",""PubMed"",""citation"",""PMID:30689130"",""pubmed"",""30689130"",""create date:2019/01/29 | first author:Holgado D"",";;
"Bone Bruises Associated with Anterior Cruciate Ligament Injury as Indicators of Injury Mechanism: A Systematic Review.,""/pubmed/30689129"",""Zhang L, Hacke JD, Garrett WE, Liu H, Yu B."",""Sports Med. 2019 Jan 28. doi: 10.1007/s40279-019-01060-6. [Epub ahead of print] Review."",""Sports Med.  2019"",""PubMed"",""citation"",""PMID:30689129"",""pubmed"",""30689129"",""create date:2019/01/29 | first author:Zhang L"",";;
"Reply to Holgado et al.: Comment on ""Review of WADA Prohibited Substances: Limited Evidence for Performance-Enhancing Effects"".,""/pubmed/30689128"",""Heuberger JAAC, Cohen AF."",""Sports Med. 2019 Jan 28. doi: 10.1007/s40279-019-01062-4. [Epub ahead of print] No abstract available. "",""Sports Med.  2019"",""PubMed"",""citation"",""PMID:30689128"",""pubmed"",""30689128"",""create date:2019/01/29 | first author:Heuberger JAAC"",";;
"Exploring the Justifications for Selecting a Drop Landing Task to Assess Injury Biomechanics: A Narrative Review and Analysis of Landings Performed by Female Netball Players.,""/pubmed/30684242"",""Collings TJ, Gorman AD, Stuelcken MC, Mellifont DB, Sayers MGL."",""Sports Med. 2019 Jan 25. doi: 10.1007/s40279-018-01045-x. [Epub ahead of print] Review."",""Sports Med.  2019"",""PubMed"",""citation"",""PMID:30684242"",""pubmed"",""30684242"",""create date:2019/01/27 | first author:Collings TJ"",";;
"Exit Gluten-Free and Enter Low FODMAPs: A Novel Dietary Strategy to Reduce Gastrointestinal Symptoms in Athletes.,""/pubmed/30671907"",""Lis DM."",""Sports Med. 2019 Jan 22. doi: 10.1007/s40279-018-01034-0. [Epub ahead of print] Review."",""Sports Med.  2019"",""PubMed"",""citation"",""PMID:30671907"",""pubmed"",""30671907"",""create date:2019/01/24 | first author:Lis DM"",";;
"Fruit-Derived Polyphenol Supplementation for Athlete Recovery and Performance.,""/pubmed/30671906"",""Bowtell J, Kelly V."",""Sports Med. 2019 Jan 22. doi: 10.1007/s40279-018-0998-x. [Epub ahead of print] Review."",""Sports Med.  2019"",""PubMed"",""citation"",""PMID:30671906"",""pubmed"",""30671906"",""create date:2019/01/24 | first author:Bowtell J"",";;
"Heat, Hydration and the Human Brain, Heart and Skeletal Muscles.,""/pubmed/30671905"",""Trangmar SJ, González-Alonso J."",""Sports Med. 2019 Jan 22. doi: 10.1007/s40279-018-1033-y. [Epub ahead of print] Review."",""Sports Med.  2019"",""PubMed"",""citation"",""PMID:30671905"",""pubmed"",""30671905"",""create date:2019/01/24 | first author:Trangmar SJ"",";;
"Food-First Approach to Enhance the Regulation of Post-exercise Skeletal Muscle Protein Synthesis and Remodeling.,""/pubmed/30671904"",""Burd NA, Beals JW, Martinez IG, Salvador AF, Skinner SK."",""Sports Med. 2019 Jan 22. doi: 10.1007/s40279-018-1009-y. [Epub ahead of print] Review."",""Sports Med.  2019"",""PubMed"",""citation"",""PMID:30671904"",""pubmed"",""30671904"",""create date:2019/01/24 | first author:Burd NA"",";;
"Phytochemicals for Improving Aspects of Cognitive Function and Psychological State Potentially Relevant to Sports Performance.,""/pubmed/30671903"",""Kennedy DO."",""Sports Med. 2019 Jan 22. doi: 10.1007/s40279-018-1007-0. [Epub ahead of print] Review."",""Sports Med.  2019"",""PubMed"",""citation"",""PMID:30671903"",""pubmed"",""30671903"",""create date:2019/01/24 | first author:Kennedy DO"",";;
"From Paper to Podium: Quantifying the Translational Potential of Performance Nutrition Research.,""/pubmed/30671902"",""Close GL, Kasper AM, Morton JP."",""Sports Med. 2019 Jan 22. doi: 10.1007/s40279-018-1005-2. [Epub ahead of print] Review."",""Sports Med.  2019"",""PubMed"",""citation"",""PMID:30671902"",""pubmed"",""30671902"",""create date:2019/01/24 | first author:Close GL"",";;
"Match Running Performance in Young Soccer Players: A Systematic Review.,""/pubmed/30671900"",""Palucci Vieira LH, Carling C, Barbieri FA, Aquino R, Santiago PRP."",""Sports Med. 2019 Jan 22. doi: 10.1007/s40279-018-01048-8. [Epub ahead of print] Review."",""Sports Med.  2019"",""PubMed"",""citation"",""PMID:30671900"",""pubmed"",""30671900"",""create date:2019/01/24 | first author:Palucci Vieira LH"",";;
"Impact of Ad Libitum Versus Programmed Drinking on Endurance Performance: A Systematic Review with Meta-Analysis.,""/pubmed/30659500"",""Goulet EDB, Hoffman MD."",""Sports Med. 2019 Jan 18. doi: 10.1007/s40279-018-01051-z. [Epub ahead of print] Review."",""Sports Med.  2019"",""PubMed"",""citation"",""PMID:30659500"",""pubmed"",""30659500"",""create date:2019/01/20 | first author:Goulet EDB"",";;
"The Muscle Protein Synthetic Response to Meal Ingestion Following Resistance-Type Exercise.,""/pubmed/30659499"",""Trommelen J, Betz MW, van Loon LJC."",""Sports Med. 2019 Jan 18. doi: 10.1007/s40279-019-01053-5. [Epub ahead of print] Review."",""Sports Med.  2019"",""PubMed"",""citation"",""PMID:30659499"",""pubmed"",""30659499"",""create date:2019/01/20 | first author:Trommelen J"",";;
"Revised Approach to the Role of Fatigue in Anterior Cruciate Ligament Injury Prevention: A Systematic Review with Meta-Analyses.,""/pubmed/30659497"",""Benjaminse A, Webster KE, Kimp A, Meijer M, Gokeler A."",""Sports Med. 2019 Jan 18. doi: 10.1007/s40279-019-01052-6. [Epub ahead of print] Review."",""Sports Med.  2019"",""PubMed"",""citation"",""PMID:30659497"",""pubmed"",""30659497"",""create date:2019/01/20 | first author:Benjaminse A"",";;
"Reply to Tarp et al.: Comment on: ""Cardiorespiratory Fitness in Childhood and Adolescence Affects Future Cardiovascular Risk Factors: A Systematic Review of Longitudinal Studies"".,""/pubmed/30593651"",""Mintjens S, Menting MD, Daams JG, van Poppel MNM, Roseboom TJ, Gemke RJBJ."",""Sports Med. 2019 Jan";"49(1):163-165. doi: 10.1007/s40279-018-01042-0. No abstract available. "",""Sports Med.  2019"",""PubMed"",""citation"",""PMID:30593651"",""pubmed"",""30593651"",""create date:2018/12/30 | first author:Mintjens S"",";
"Comment on: ""Cardiorespiratory Fitness in Childhood and Adolescence Affects Future Cardiovascular Risk Factors: A Systematic Review of Longitudinal Studies"".,""/pubmed/30593650"",""Tarp J, Dalene KE, Steene-Johannessen J, Ekelund U."",""Sports Med. 2019 Jan";"49(1):159-161. doi: 10.1007/s40279-018-01035-z. No abstract available. "",""Sports Med.  2019"",""PubMed"",""citation"",""PMID:30593650"",""pubmed"",""30593650"",""create date:2018/12/30 | first author:Tarp J"",";
"The Immediate Effects of Acute Aerobic Exercise on Cognition in Healthy Older Adults: A Systematic Review.,""/pubmed/30560422"",""McSween MP, Coombes JS, MacKay CP, Rodriguez AD, Erickson KI, Copland DA, McMahon KL."",""Sports Med. 2019 Jan";"49(1):67-82. doi: 10.1007/s40279-018-01039-9. Review."",""Sports Med.  2019"",""PubMed"",""citation"",""PMID:30560422"",""pubmed"",""30560422"",""create date:2018/12/19 | first author:McSween MP"",";
"Exercise Dose and Weight Loss in Adolescents with Overweight-Obesity: A Meta-Regression.,""/pubmed/30560421"",""Stoner L, Beets MW, Brazendale K, Moore JB, Weaver RG."",""Sports Med. 2019 Jan";"49(1):83-94. doi: 10.1007/s40279-018-01040-2. Review."",""Sports Med.  2019"",""PubMed"",""citation"",""PMID:30560421"",""pubmed"",""30560421"",""create date:2018/12/19 | first author:Stoner L"",";
"Effects of Carbohydrate Mouth Rinse on Cycling Time Trial Performance: A Systematic Review and Meta-Analysis.,""/pubmed/30488186"",""Brietzke C, Franco-Alvarenga PE, Coelho-Júnior HJ, Silveira R, Asano RY, Pires FO."",""Sports Med. 2019 Jan";"49(1):57-66. doi: 10.1007/s40279-018-1029-7. Review."",""Sports Med.  2019"",""PubMed"",""citation"",""PMID:30488186"",""pubmed"",""30488186"",""create date:2018/11/30 | first author:Brietzke C"",";
"The Biomechanics of Competitive Male Runners in Three Marathon Racing Shoes: A Randomized Crossover Study.,""/pubmed/30460454"",""Hoogkamer W, Kipp S, Kram R."",""Sports Med. 2019 Jan";"49(1):133-143. doi: 10.1007/s40279-018-1024-z."",""Sports Med.  2019"",""PubMed"",""citation"",""PMID:30460454"",""pubmed"",""30460454"",""create date:2018/11/22 | first author:Hoogkamer W"",";
"Fat-Free Adipose Tissue Mass: Impact on Peak Oxygen Uptake (VO(2peak)) in Adolescents with and without Obesity.,""/pubmed/30426345"",""Abe T, Loenneke JP, Thiebaud RS."",""Sports Med. 2019 Jan";"49(1):9-15. doi: 10.1007/s40279-018-1020-3. Review."",""Sports Med.  2019"",""PubMed"",""citation"",""PMID:30426345"",""pubmed"",""30426345"",""create date:2018/11/15 | first author:Abe T"",";
"Correction to: Effects of Blood Flow Restriction Training on Muscular Strength and Hypertrophy in Older Individuals: A Systematic Review and Meta-Analysis.,""/pubmed/30414044"",""Centner C, Wiegel P, Gollhofer A, König D."",""Sports Med. 2019 Jan";"49(1):109-111. doi: 10.1007/s40279-018-1013-2."",""Sports Med.  2019"",""PubMed"",""citation"",""PMID:30414044"",""pubmed"",""30414044"",""create date:2018/11/11 | first author:Centner C"",";
"Biological Background of Block Periodized Endurance Training: A Review.,""/pubmed/30411234"",""Issurin VB."",""Sports Med. 2019 Jan";"49(1):31-39. doi: 10.1007/s40279-018-1019-9. Review."",""Sports Med.  2019"",""PubMed"",""citation"",""PMID:30411234"",""pubmed"",""30411234"",""create date:2018/11/10 | first author:Issurin VB"",";
"Temporal Trends in the Cardiorespiratory Fitness of 2,525,827 Adults Between 1967 and 2016: A Systematic Review.,""/pubmed/30390202"",""Lamoureux NR, Fitzgerald JS, Norton KI, Sabato T, Tremblay MS, Tomkinson GR."",""Sports Med. 2019 Jan";"49(1):41-55. doi: 10.1007/s40279-018-1017-y. Review."",""Sports Med.  2019"",""PubMed"",""citation"",""PMID:30390202"",""pubmed"",""30390202"",""create date:2018/11/06 | first author:Lamoureux NR"",";
"The Efficacy and Safety of Lower-Limb Plyometric Training in Older Adults: A Systematic Review.,""/pubmed/30387072"",""Vetrovsky T, Steffl M, Stastny P, Tufano JJ."",""Sports Med. 2019 Jan";"49(1):113-131. doi: 10.1007/s40279-018-1018-x. Review."",""Sports Med.  2019"",""PubMed"",""citation"",""PMID:30387072"",""pubmed"",""30387072"",""create date:2018/11/06 | first author:Vetrovsky T"",";
"Effects of Blood Flow Restriction Training on Muscular Strength and Hypertrophy in Older Individuals: A Systematic Review and Meta-Analysis.,""/pubmed/30306467"",""Centner C, Wiegel P, Gollhofer A, König D."",""Sports Med. 2019 Jan";49(1):95-108. doi: 10.1007/s40279-018-0994-1. Review. Erratum in: Sports Med. 2018 Nov 9;":. "",""Sports Med.  2019"",""PubMed"",""citation"",""PMID:30306467"",""pubmed"",""30306467"",""create date:2018/10/12 | first author:Centner C"","
"The Influence of Caffeine Supplementation on Resistance Exercise: A Review.,""/pubmed/30298476"",""Grgic J, Mikulic P, Schoenfeld BJ, Bishop DJ, Pedisic Z."",""Sports Med. 2019 Jan";"49(1):17-30. doi: 10.1007/s40279-018-0997-y. Review."",""Sports Med.  2019"",""PubMed"",""citation"",""PMID:30298476"",""pubmed"",""30298476"",""create date:2018/10/10 | first author:Grgic J"",";
