Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"The Effect of Preexisting and Shoulder-Specific Depression and Anxiety on Patient-Reported Outcomes After Arthroscopic Rotator Cuff Repair.","/pubmed/31585048","Lau BC, Scribani M, Wittstein J.","Am J Sports Med. 2019 Nov;47(13):3073-3079. doi: 10.1177/0363546519876914. Epub 2019 Oct 4.","Am J Sports Med.  2019","PubMed","citation","PMID:31585048","pubmed","31585048","create date:2019/10/05 | first author:Lau BC",
"Humeral Retroversion and Injury Risk After Proximal Humeral Epiphysiolysis (Little Leaguer's Shoulder).","/pubmed/31585046","Ito A, Mihata T, Hosokawa Y, Hasegawa A, Neo M, Doi M.","Am J Sports Med. 2019 Nov;47(13):3100-3106. doi: 10.1177/0363546519876060. Epub 2019 Oct 4.","Am J Sports Med.  2019","PubMed","citation","PMID:31585046","pubmed","31585046","create date:2019/10/05 | first author:Ito A",
"Retinal endothelial function in cardiovascular risk patients: A randomized controlled exercise trial.","/pubmed/31580506","Streese L, Kotliar K, Deiseroth A, Infanger D, Gugleta K, Schmaderer C, Hanssen H.","Scand J Med Sci Sports. 2019 Oct 3. doi: 10.1111/sms.13560. [Epub ahead of print]","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31580506","pubmed","31580506","create date:2019/10/04 | first author:Streese L",
"Are children with higher self-reported wellbeing and perceived motor competence more physically active? A longitudinal study.","/pubmed/31575502","Visser EL, Mazzoli E, Hinkley T, Lander NJ, Utesch T, Barnett LM.","J Sci Med Sport. 2019 Sep 14. pii: S1440-2440(19)30191-4. doi: 10.1016/j.jsams.2019.09.005. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31575502","pubmed","31575502","create date:2019/10/03 | first author:Visser EL",
"Cognitive behavioural therapy significantly reduces anxiety in patients with implanted cardioverter defibrillator compared with usual care: Findings from the Screen-ICD randomised controlled trial.","/pubmed/31575299","Berg SK, Rasmussen TB, Herning M, Svendsen JH, Christensen AV, Thygesen LC.","Eur J Prev Cardiol. 2019 Oct 2:2047487319874147. doi: 10.1177/2047487319874147. [Epub ahead of print]","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31575299","pubmed","31575299","create date:2019/10/03 | first author:Berg SK",
"Symptomatic Venous Thromboembolism After Achilles Tendon Rupture: A Nationwide Danish Cohort Study of 28,546 Patients With Achilles Tendon Rupture.","/pubmed/31574237","Pedersen MH, Wahlsten LR, Grønborg H, Gislason GH, Petersen MM, Bonde AN.","Am J Sports Med. 2019 Nov;47(13):3229-3237. doi: 10.1177/0363546519876054. Epub 2019 Oct 1.","Am J Sports Med.  2019","PubMed","citation","PMID:31574237","pubmed","31574237","create date:2019/10/02 | first author:Pedersen MH",
"Cardiovascular care of patients with stroke and high risk of stroke: The need for interdisciplinary action: A consensus report from the European Society of Cardiology Cardiovascular Round Table.","/pubmed/31569966","Doehner W, Mazighi M, Hofmann BM, Lautsch D, Hindricks G, Bohula EA, Byrne RA, Camm AJ, Casadei B, Caso V, Cognard C, Diener HC, Endres M, Goldstein P, Halliday A, Hopewell JC, Jovanovic DR, Kobayashi A, Kostrubiec M, Krajina A, Landmesser U, Markus HS, et al.","Eur J Prev Cardiol. 2019 Sep 30:2047487319873460. doi: 10.1177/2047487319873460. [Epub ahead of print]","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31569966","pubmed","31569966","create date:2019/10/02 | first author:Doehner W",
"Pain perception and coping strategies influence early outcomes following knee surgery in athletes.","/pubmed/31563440","Everhart JS, Chafitz AJ, Harris KM, Schiele SE, Emery CF, Flanigan DC.","J Sci Med Sport. 2019 Sep 20. pii: S1440-2440(18)30631-5. doi: 10.1016/j.jsams.2019.09.011. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31563440","pubmed","31563440","create date:2019/09/30 | first author:Everhart JS",
"Exosomes Isolated From Adipose-Derived Stem Cells: A New Cell-Free Approach to Prevent the Muscle Degeneration Associated With Torn Rotator Cuffs.","/pubmed/31560856","Wang C, Song W, Chen B, Liu X, He Y.","Am J Sports Med. 2019 Nov;47(13):3247-3255. doi: 10.1177/0363546519876323. Epub 2019 Sep 27.","Am J Sports Med.  2019","PubMed","citation","PMID:31560856","pubmed","31560856","create date:2019/09/29 | first author:Wang C",
"Effect of Meniscal Ramp Lesion Repair on Knee Kinematics, Bony Contact Forces, and In Situ Forces in the Anterior Cruciate Ligament.","/pubmed/31560563","Naendrup JH, Pfeiffer TR, Chan C, Nagai K, Novaretti JV, Sheean AJ, Shafizadeh ST, Debski RE, Musahl V.","Am J Sports Med. 2019 Nov;47(13):3195-3202. doi: 10.1177/0363546519872964. Epub 2019 Sep 27.","Am J Sports Med.  2019","PubMed","citation","PMID:31560563","pubmed","31560563","create date:2019/09/29 | first author:Naendrup JH",
"Relationship between physical activity and long-term outcomes in patients with stable coronary artery disease.","/pubmed/31558054","Biscaglia S, Campo G, Sorbets E, Ford I, Fox KM, Greenlaw N, Parkhomenko A, Tardif JC, Tavazzi L, Tendera M, Wetherall K, Ferrari R, Steg PG; CLARIFY investigators..","Eur J Prev Cardiol. 2019 Sep 26:2047487319871217. doi: 10.1177/2047487319871217. [Epub ahead of print]","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31558054","pubmed","31558054","create date:2019/09/29 | first author:Biscaglia S",
"The external validity of a novel contract-relax stretching technique on knee flexor range of motion.","/pubmed/31544279","Kay AD, Dixon J, Bligh LD, Blazevich AJ.","Scand J Med Sci Sports. 2019 Sep 23. doi: 10.1111/sms.13554. [Epub ahead of print]","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31544279","pubmed","31544279","create date:2019/09/24 | first author:Kay AD",
"Epidemiology of injuries during the Wheelchair Basketball World Championships 2018: A prospective cohort study.","/pubmed/31544275","Hollander K, Kluge S, Glöer F, Riepenhof H, Zech A, Junge A.","Scand J Med Sci Sports. 2019 Sep 22. doi: 10.1111/sms.13558. [Epub ahead of print]","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31544275","pubmed","31544275","create date:2019/09/24 | first author:Hollander K",
"Psychosocial mediators of screen time reduction after an intervention for students from schools in vulnerable areas: A cluster-randomized controlled trial.","/pubmed/31543460","Bandeira ADS, Silva KS, Bastos JLD, Silva DAS, Lopes ADS, Barbosa Filho VC.","J Sci Med Sport. 2019 Sep 13. pii: S1440-2440(19)31258-7. doi: 10.1016/j.jsams.2019.09.004. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31543460","pubmed","31543460","create date:2019/09/24 | first author:Bandeira ADS",
"Femoroacetabular Impingement Patients With Decreased Femoral Version Have Different Impingement Locations and Intra- and Extraarticular Anterior Subspine FAI on 3D-CT-Based Impingement Simulation: Implications for Hip Arthroscopy.","/pubmed/31539275","Lerch TD, Boschung A, Todorski IAS, Steppacher SD, Schmaranzer F, Zheng G, Ryan MK, Siebenrock KA, Tannast M.","Am J Sports Med. 2019 Nov;47(13):3120-3132. doi: 10.1177/0363546519873666. Epub 2019 Sep 20.","Am J Sports Med.  2019","PubMed","citation","PMID:31539275","pubmed","31539275","create date:2019/09/21 | first author:Lerch TD",
"Risk factors for Lyme carditis: A case-control study.","/pubmed/31537125","Marcos LA, Castle PM, Smith K, Khoo T, Morley EJ, Bloom M, Fries BC.","Eur J Prev Cardiol. 2019 Sep 19:2047487319876046. doi: 10.1177/2047487319876046. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31537125","pubmed","31537125","create date:2019/09/21 | first author:Marcos LA",
"Evaluation of the first U.S. staple foods ordinance: impact on nutritional quality of food store offerings, customer purchases and home food environments.","/pubmed/31533737","Laska MN, Caspi CE, Lenk K, Moe SG, Pelletier JE, Harnack LJ, Erickson DJ.","Int J Behav Nutr Phys Act. 2019 Sep 18;16(1):83. doi: 10.1186/s12966-019-0818-1.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31533737 | PMCID:PMC6751624","pubmed","31533737","create date:2019/09/20 | first author:Laska MN",
"The challenge of multiple cardiovascular risk factor control outside Western Europe: Findings from the International ChoLesterol management Practice Study.","/pubmed/31533447","Blom DJ, Santos RD, Daclin V, Mercier F, Ruiz AJ, Danchin N; ICLPS study group..","Eur J Prev Cardiol. 2019 Sep 19:2047487319871735. doi: 10.1177/2047487319871735. [Epub ahead of print]","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31533447","pubmed","31533447","create date:2019/09/20 | first author:Blom DJ",
"Injuries in elite women's ski jumping: surveillance through the 2017-18 FIS World Cup season.","/pubmed/31527043","Stenseth OMR, Barli SF, Martin RK, Engebretsen L.","Br J Sports Med. 2019 Sep 16. pii: bjsports-2019-100799. doi: 10.1136/bjsports-2019-100799. [Epub ahead of print]","Br J Sports Med.  2019","PubMed","citation","PMID:31527043","pubmed","31527043","create date:2019/09/19 | first author:Stenseth OMR",
"Altitude exposure as a training & iron overload management strategy post leukemia.","/pubmed/31526663","Serpell BG, Freeman S, Ritchie D, Choi P, Périard JD, Sharma AP.","J Sci Med Sport. 2019 Sep 6. pii: S1440-2440(19)30711-X. doi: 10.1016/j.jsams.2019.08.292. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31526663","pubmed","31526663","create date:2019/09/19 | first author:Serpell BG",
"Implementation of the FIFA 11+ Injury Prevention Program by High School Athletic Teams Did Not Reduce Lower Extremity Injuries: A Cluster Randomized Controlled Trial.","/pubmed/31526276","Slauterbeck JR, Choquette R, Tourville TW, Krug M, Mandelbaum BR, Vacek P, Beynnon BD.","Am J Sports Med. 2019 Oct;47(12):2844-2852. doi: 10.1177/0363546519873270. Epub 2019 Sep 17.","Am J Sports Med.  2019","PubMed","citation","PMID:31526276","pubmed","31526276","create date:2019/09/19 | first author:Slauterbeck JR",
"Muscle Stiffness of the Vastus Lateralis in Sprinters and Long-Distance Runners.","/pubmed/31525172","Miyamoto N, Hirata K, Inoue K, Hashimoto T.","Med Sci Sports Exerc. 2019 Oct;51(10):2080-2087. doi: 10.1249/MSS.0000000000002024.","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31525172","pubmed","31525172","create date:2019/09/17 | first author:Miyamoto N",
"Foot Angle and Loading Rate during Running Demonstrate a Nonlinear Relationship.","/pubmed/31525170","Stiffler-Joachim MR, Wille CM, Kliethermes SA, Johnston W, Heiderscheit BC.","Med Sci Sports Exerc. 2019 Oct;51(10):2067-2072. doi: 10.1249/MSS.0000000000002023.","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31525170","pubmed","31525170","create date:2019/09/17 | first author:Stiffler-Joachim MR",
"Protein Supplementation Does Not Augment Adaptations to Endurance Exercise Training.","/pubmed/31525168","Jonvik KL, Paulussen KJM, Danen SL, Ceelen IJM, Horstman AM, Wardenaar FC, VAN Loon LJC, VAN Dijk JW.","Med Sci Sports Exerc. 2019 Oct;51(10):2041-2049. doi: 10.1249/MSS.0000000000002028.","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31525168","pubmed","31525168","create date:2019/09/17 | first author:Jonvik KL",
"Myocardial Adaptations to Competitive Swim Training.","/pubmed/31525167","Wasfy MM, Weiner RB, Wang F, Berkstresser B, Deluca J, Hutter AM Jr, Picard MH, Baggish AL.","Med Sci Sports Exerc. 2019 Oct;51(10):1987-1994. doi: 10.1249/MSS.0000000000002022.","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31525167","pubmed","31525167","create date:2019/09/17 | first author:Wasfy MM",
"Clinical and Device-based Metrics of Gait and Balance in Diagnosing Youth Concussion.","/pubmed/31524833","Corwin DJ, McDonald CC, Arbogast KB, Mohammed FN, Metzger KB, Pfeiffer MR, Patton DA, Huber CM, Margulies SS, Grady MF, Master CL.","Med Sci Sports Exerc. 2019 Sep 12. doi: 10.1249/MSS.0000000000002163. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31524833","pubmed","31524833","create date:2019/09/17 | first author:Corwin DJ",
"Longitudinal Associations between Aerobic Capacity and Academic Achievement in Youth.","/pubmed/31524831","McLoughlin GM, Bai Y, Welk GJ.","Med Sci Sports Exerc. 2019 Sep 12. doi: 10.1249/MSS.0000000000002159. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31524831","pubmed","31524831","create date:2019/09/17 | first author:McLoughlin GM",
"Effects of Exercise on Plantar Pressure during Walking in Children with Overweight/Obesity.","/pubmed/31524828","Molina-Garcia P, Miranda-Aparicio D, Molina-Molina A, Plaza-Florido A, Migueles JH, Mora-Gonzalez J, Cadenas-Sanchez C, Esteban-Cornejo I, Rodriguez-Ayllon M, Solis-Urra P, Vanrenterghem J, Ortega FB.","Med Sci Sports Exerc. 2019 Sep 12. doi: 10.1249/MSS.0000000000002157. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31524828","pubmed","31524828","create date:2019/09/17 | first author:Molina-Garcia P",
"MICT or HIIT ± RT Programs for Altering Body Composition in Postmenopausal Women.","/pubmed/31524825","Dupuit M, Rance M, Morel C, Bouillon P, Pereira B, Bonnet A, Maillard F, Duclos M, Boisseau N.","Med Sci Sports Exerc. 2019 Sep 12. doi: 10.1249/MSS.0000000000002162. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31524825","pubmed","31524825","create date:2019/09/17 | first author:Dupuit M",
"Exercise in the first week following concussion among collegiate athletes: Preliminary findings.","/pubmed/31522997","Howell DR, Brilliant AN, Oldham JR, Berkstresser B, Wang F, Meehan WP 3rd.","J Sci Med Sport. 2019 Sep 7. pii: S1440-2440(19)30344-5. doi: 10.1016/j.jsams.2019.08.294. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31522997","pubmed","31522997","create date:2019/09/17 | first author:Howell DR",
"Physiotherapist advice to older inpatients about the importance of staying physically active during hospitalisation reduces sedentary time, increases daily steps and preserves mobility: a randomised trial.","/pubmed/31521553","Moreno NA, de Aquino BG, Garcia IF, Tavares LS, Costa LF, Giacomassi IWS, Lunardi AC.","J Physiother. 2019 Oct;65(4):208-214. doi: 10.1016/j.jphys.2019.08.006. Epub 2019 Sep 11.","J Physiother.  2019","PubMed","citation","PMID:31521553","pubmed","31521553","create date:2019/09/16 | first author:Moreno NA",
"Short-term cryotherapy did not substantially reduce pain and had unclear effects on physical function and quality of life in people with knee osteoarthritis: a randomised trial.","/pubmed/31521551","Dantas LO, Breda CC, da Silva Serrao PRM, Aburquerque-Sendín F, Serafim Jorge AE, Cunha JE, Barbosa GM, Durigan JLQ, Salvini TF.","J Physiother. 2019 Oct;65(4):215-221. doi: 10.1016/j.jphys.2019.08.004. Epub 2019 Sep 11.","J Physiother.  2019","PubMed","citation","PMID:31521551","pubmed","31521551","create date:2019/09/16 | first author:Dantas LO",
"ICON PART-T 2019-International Scientific Tendinopathy Symposium Consensus: recommended standards for reporting participant characteristics in tendinopathy research (PART-T).","/pubmed/31519545","Rio EK, Mc Auliffe S, Kuipers I, Girdwood M, Alfredson H, Bahr R, Cook JL, Coombes B, Fu SN, Grimaldi A, de Vos RJ, Lewis JS, Maffulli N, Malliaras P, Magnusson SP, Oei EHG, Purdam CR, Rees JD, Scott A, Gravare Silbernagel K, Speed C, Akker-Scheek IVD, et al.","Br J Sports Med. 2019 Sep 13. pii: bjsports-2019-100957. doi: 10.1136/bjsports-2019-100957. [Epub ahead of print]","Br J Sports Med.  2019","PubMed","citation","PMID:31519545","pubmed","31519545","create date:2019/09/15 | first author:Rio EK",
"Effect of Fatty Acid-Binding Protein 4 Inhibition on Rotator Cuff Muscle Quality: Histological, Biomechanical, and Biomolecular Analysis.","/pubmed/31518157","Lee YS, Kim JY, Kim KI, Ki SY, Chung SW.","Am J Sports Med. 2019 Nov;47(13):3089-3099. doi: 10.1177/0363546519873856. Epub 2019 Sep 13.","Am J Sports Med.  2019","PubMed","citation","PMID:31518157","pubmed","31518157","create date:2019/09/14 | first author:Lee YS",
"Comparative Effectiveness of Operative Versus Nonoperative Treatment for Rotator Cuff Tears: A Propensity Score Analysis From the ROW Cohort.","/pubmed/31518155","Jain NB, Ayers GD, Fan R, Kuhn JE, Warner JJP, Baumgarten KM, Matzkin E, Higgins LD.","Am J Sports Med. 2019 Nov;47(13):3065-3072. doi: 10.1177/0363546519873840. Epub 2019 Sep 13.","Am J Sports Med.  2019","PubMed","citation","PMID:31518155","pubmed","31518155","create date:2019/09/14 | first author:Jain NB",
"Attending Heart School and long-term outcome after myocardial infarction: A decennial SWEDEHEART registry study.","/pubmed/31514507","Wallert J, Olsson EM, Pingel R, Norlund F, Leosdottir M, Burell G, Held C.","Eur J Prev Cardiol. 2019 Sep 13:2047487319871714. doi: 10.1177/2047487319871714. [Epub ahead of print]","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31514507","pubmed","31514507","create date:2019/09/14 | first author:Wallert J",
"Multiple Concussions Increase Odds and Rate of Lower Extremity Injury in National Collegiate Athletic Association Athletes After Return to Play.","/pubmed/31513431","Harada GK, Rugg CM, Arshi A, Vail J, Hame SL.","Am J Sports Med. 2019 Nov;47(13):3256-3262. doi: 10.1177/0363546519872502. Epub 2019 Sep 12.","Am J Sports Med.  2019","PubMed","citation","PMID:31513431","pubmed","31513431","create date:2019/09/13 | first author:Harada GK",
"Evaluating the Accuracy of Tibial Tunnel Placement After Anatomic Single-Bundle Anterior Cruciate Ligament Reconstruction.","/pubmed/31513428","Pedneault C, Laverdière C, Hart A, Boily M, Burman M, Martineau PA.","Am J Sports Med. 2019 Nov;47(13):3187-3194. doi: 10.1177/0363546519873633. Epub 2019 Sep 12.","Am J Sports Med.  2019","PubMed","citation","PMID:31513428","pubmed","31513428","create date:2019/09/13 | first author:Pedneault C",
"Randomised controlled trials (RCTs) in sports injury research: authors-please report the compliance with the intervention.","/pubmed/31511232","Nielsen RO, Bertelsen ML, Ramskov D, Damsted C, Verhagen E, Bredeweg SW, Theisen D, Malisoux L.","Br J Sports Med. 2019 Sep 11. pii: bjsports-2019-100858. doi: 10.1136/bjsports-2019-100858. [Epub ahead of print]","Br J Sports Med.  2019","PubMed","citation","PMID:31511232","pubmed","31511232","create date:2019/09/13 | first author:Nielsen RO",
"Effectiveness of a low-value financial-incentive program for increasing vegetable-rich restaurant meal selection and reducing socioeconomic inequality: a cluster crossover trial.","/pubmed/31511013","Nagatomo W, Saito J, Kondo N.","Int J Behav Nutr Phys Act. 2019 Sep 12;16(1):81. doi: 10.1186/s12966-019-0830-5.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31511013 | PMCID:PMC6740003","pubmed","31511013","create date:2019/09/13 | first author:Nagatomo W",
"Extracorporeal Shockwave Therapy Accelerates the Healing of a Meniscal Tear in the Avascular Region in a Rat Model.","/pubmed/31503505","Hashimoto S, Ichinose T, Ohsawa T, Koibuchi N, Chikuda H.","Am J Sports Med. 2019 Oct;47(12):2937-2944. doi: 10.1177/0363546519871059. Epub 2019 Sep 10.","Am J Sports Med.  2019","PubMed","citation","PMID:31503505","pubmed","31503505","create date:2019/09/11 | first author:Hashimoto S",
"Combat as an Interpersonal Synergy: An Ecological Dynamics Approach to Combat Sports.","/pubmed/31502140","Krabben K, Orth D, van der Kamp J.","Sports Med. 2019 Sep 9. doi: 10.1007/s40279-019-01173-y. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31502140","pubmed","31502140","create date:2019/09/11 | first author:Krabben K",
"Management of the Failed Latarjet Procedure: Outcomes of Revision Surgery With Fresh Distal Tibial Allograft.","/pubmed/31498688","Provencher MT, Peebles LA, Aman ZS, Bernhardson AS, Murphy CP, Sanchez A, Dekker TJ, LaPrade RF, Di Giacomo G.","Am J Sports Med. 2019 Oct;47(12):2795-2802. doi: 10.1177/0363546519871896. Epub 2019 Sep 9.","Am J Sports Med.  2019","PubMed","citation","PMID:31498688","pubmed","31498688","create date:2019/09/10 | first author:Provencher MT",
"Association Between Running Shoe Characteristics and Lower Extremity Injuries in United States Military Academy Cadets.","/pubmed/31498686","Helton GL, Cameron KL, Zifchock RA, Miller E, Goss DL, Song J, Neary MT.","Am J Sports Med. 2019 Oct;47(12):2853-2862. doi: 10.1177/0363546519870534. Epub 2019 Sep 9.","Am J Sports Med.  2019","PubMed","citation","PMID:31498686","pubmed","31498686","create date:2019/09/10 | first author:Helton GL",
"Prevalence of and Risk Factors for Total Hip and Knee Replacement in Retired National Football League Athletes.","/pubmed/31498654","Davies MAM, Kerr ZY, DeFreese JD, Arden NK, Marshall SW, Guskiewicz KM, Padua DA, Pietrosimone B.","Am J Sports Med. 2019 Oct;47(12):2863-2870. doi: 10.1177/0363546519870804. Epub 2019 Sep 9.","Am J Sports Med.  2019","PubMed","citation","PMID:31498654","pubmed","31498654","create date:2019/09/10 | first author:Davies MAM",
"Characteristics and factors of concussion events for tacklers in collegiate rugby union.","/pubmed/31494968","Suzuki K, Nagai S, Iwai K, Furukawa T, Mukai N, Miyakawa S, Takemura M.","Scand J Med Sci Sports. 2019 Sep 7. doi: 10.1111/sms.13553. [Epub ahead of print]","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31494968","pubmed","31494968","create date:2019/09/09 | first author:Suzuki K",
"Chemotherapy-periodized"" Exercise to Accommodate for Cyclical Variation in Fatigue.","/pubmed/31490858","Kirkham AA, Bland KA, Zucker DS, Bovard J, Shenkier T, McKenzie DC, Davis MK, Gelmon KA, Campbell KL.","Med Sci Sports Exerc. 2019 Sep 4. doi: 10.1249/MSS.0000000000002151. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31490858","pubmed","31490858","create date:2019/09/07 | first author:Kirkham AA",
"Ecological momentary assessment of using food to soothe during infancy in the INSIGHT trial.","/pubmed/31488156","Adams EL, Marini ME, Brick TR, Paul IM, Birch LL, Savage JS.","Int J Behav Nutr Phys Act. 2019 Sep 5;16(1):79. doi: 10.1186/s12966-019-0837-y.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31488156 | PMCID:PMC6727410","pubmed","31488156","create date:2019/09/07 | first author:Adams EL",
"Efficacy of a compulsory homework programme for increasing physical activity and improving nutrition in children: a cluster randomised controlled trial.","/pubmed/31488140","Duncan S, Stewart T, McPhee J, Borotkanics R, Prendergast K, Zinn C, Meredith-Jones K, Taylor R, McLachlan C, Schofield G.","Int J Behav Nutr Phys Act. 2019 Sep 5;16(1):80. doi: 10.1186/s12966-019-0840-3.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31488140 | PMCID:PMC6729097","pubmed","31488140","create date:2019/09/07 | first author:Duncan S",
"Anticipation of drop height affects neuromuscular control and muscle-tendon mechanics.","/pubmed/31487062","Helm M, Freyler K, Waldvogel J, Lauber B, Gollhofer A, Ritzmann R.","Scand J Med Sci Sports. 2019 Sep 5. doi: 10.1111/sms.13550. [Epub ahead of print]","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31487062","pubmed","31487062","create date:2019/09/06 | first author:Helm M",
"Inhospital exercise benefits in childhood cancer: A prospective cohort study.","/pubmed/31482597","Morales JS, Santana-Sosa E, Santos-Lozano A, Baño-Rodrigo A, Valenzuela PL, Rincón-Castanedo C, Fernández-Moreno D, González Vicent M, Pérez-Somarriba M, Madero L, Lassaletta A, Fiuza-Luces C, Lucia A.","Scand J Med Sci Sports. 2019 Sep 4. doi: 10.1111/sms.13545. [Epub ahead of print]","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31482597","pubmed","31482597","create date:2019/09/05 | first author:Morales JS",
"Association of sedentary time and physical activity levels with immunometabolic markers in early pregnancy: The GESTAFIT project.","/pubmed/31482592","Acosta-Manzano P, Acosta FM, Femia P, Coll-Risco I, Segura-Jiménez V, Díaz-Castro J, Ochoa-Herrera JJ, Van Poppel MNM, Aparicio VA.","Scand J Med Sci Sports. 2019 Sep 4. doi: 10.1111/sms.13547. [Epub ahead of print]","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31482592","pubmed","31482592","create date:2019/09/05 | first author:Acosta-Manzano P",
"Picky eating in an obesity intervention for preschool-aged children - what role does it play, and does the measurement instrument matter?","/pubmed/31481062","Sandvik P, Ek A, Eli K, Somaraki M, Bottai M, Nowicka P.","Int J Behav Nutr Phys Act. 2019 Sep 3;16(1):76. doi: 10.1186/s12966-019-0845-y.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31481062 | PMCID:PMC6724280","pubmed","31481062","create date:2019/09/05 | first author:Sandvik P",
"Outcomes More Than 2 Years After Meniscal Repair for Radial/Flap Tears of the Posterior Lateral Meniscus Combined With Anterior Cruciate Ligament Reconstruction.","/pubmed/31469576","Tsujii A, Yonetani Y, Kinugasa K, Matsuo T, Yoneda K, Ohori T, Hamada M.","Am J Sports Med. 2019 Oct;47(12):2888-2894. doi: 10.1177/0363546519869955. Epub 2019 Aug 30.","Am J Sports Med.  2019","PubMed","citation","PMID:31469576","pubmed","31469576","create date:2019/08/31 | first author:Tsujii A",
"The Ideal Location of the Lateral Hinge in Medial Closing Wedge Osteotomy of the Distal Femur: Analysis of Soft Tissue Coverage and Bone Density.","/pubmed/31465238","Kim TW, Lee MC, Cho JH, Kim JS, Lee YS.","Am J Sports Med. 2019 Oct;47(12):2945-2951. doi: 10.1177/0363546519869325. Epub 2019 Aug 29.","Am J Sports Med.  2019","PubMed","citation","PMID:31465238","pubmed","31465238","create date:2019/08/30 | first author:Kim TW",
"Effects of Conditioned Medium From Osteoarthritic Cartilage Fragments on Donor-Matched Infrapatellar Fat Pad-Derived Mesenchymal Stromal Cells.","/pubmed/31461339","Fu Z, Song X, Guo L, Yang L, Chen C.","Am J Sports Med. 2019 Oct;47(12):2927-2936. doi: 10.1177/0363546519869241. Epub 2019 Aug 28.","Am J Sports Med.  2019","PubMed","citation","PMID:31461339","pubmed","31461339","create date:2019/08/29 | first author:Fu Z",
"Professional Athletes Are at Higher Risk of Septic Arthritis After Anterior Cruciate Ligament Reconstruction: An Analysis of 4421 Consecutive Patients Including 265 Elite Athletes From the SANTI Study Group.","/pubmed/31461315","Sonnery-Cottet B, Saithna A, Abreu FG, Franck F, de Abreu GV, Vieira TD, Daggett M, Pioger C.","Am J Sports Med. 2019 Oct;47(12):2910-2918. doi: 10.1177/0363546519869326. Epub 2019 Aug 28.","Am J Sports Med.  2019","PubMed","citation","PMID:31461315","pubmed","31461315","create date:2019/08/29 | first author:Sonnery-Cottet B",
"The Effectiveness of a Hinged Elbow Orthosis in Medial Collateral Ligament Injuries: An In Vitro Biomechanical Study.","/pubmed/31461303","Manocha RHK, Johnson JA, King GJW.","Am J Sports Med. 2019 Oct;47(12):2827-2835. doi: 10.1177/0363546519870517. Epub 2019 Aug 28.","Am J Sports Med.  2019","PubMed","citation","PMID:31461303","pubmed","31461303","create date:2019/08/29 | first author:Manocha RHK",
"Posteromedial Ligament Repair of the Knee With Suture Tape Augmentation: A Biomechanical Study.","/pubmed/31454261","Mehl JT, Kia C, Murphy M, Obopilwe E, Cote M, Imhoff FB, Imhoff AB, Arciero RA, Beitzel K, Otto A.","Am J Sports Med. 2019 Oct;47(12):2952-2959. doi: 10.1177/0363546519868961. Epub 2019 Aug 27.","Am J Sports Med.  2019","PubMed","citation","PMID:31454261","pubmed","31454261","create date:2019/08/28 | first author:Mehl JT",
"Bone-Plug Versus Soft Tissue Fixation of Medial Meniscal Allograft Transplants: A Biomechanical Study.","/pubmed/31454255","Ambra LF, Mestriner AB, Ackermann J, Phan AT, Farr J, Gomoll AH.","Am J Sports Med. 2019 Oct;47(12):2960-2965. doi: 10.1177/0363546519870179. Epub 2019 Aug 27.","Am J Sports Med.  2019","PubMed","citation","PMID:31454255","pubmed","31454255","create date:2019/08/28 | first author:Ambra LF",
